Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
size_6_a,contained,reverse,G,0.981,0.0176,0.0014,9.0268,5.17335
size_6_a,contained,none,G,0.9856,0.0122,0.0022,6.457,3.6756
porous_6_b,contained,forward,G,0.9932,0.0024,0.0044,2.67,4.61338
porous_6_b,contained,reverse,G,0.9884,0.0054,0.0062,3.2052,5.53302
porous_6_b,contained,none,G,0.9934,0.0016,0.005,2.916,4.58307
size_2_b,contained,forward,G,0.9538,0.0084,0.0378,13.4804,5.33779
size_2_b,contained,reverse,G,0.8708,0.0016,0.1276,41.6038,14.17182
size_2_b,contained,none,G,0.8982,0.0024,0.0994,32.4522,11.42194
stopper_1_a,contained,forward,G,0.973,0.0,0.027,4.2382,3.18336
stopper_1_a,contained,reverse,G,0.9052,0.0,0.0948,15.8474,11.11176
stopper_1_a,contained,none,G,0.8912,0.0014,0.1074,18.504,11.94544
porous_2_a,contained,forward,G,0.9974,0.0,0.0026,4.4932,4.61
porous_2_a,contained,reverse,G,0.997,0.0,0.003,7.181,6.66349
porous_2_a,contained,none,G,0.9986,0.0,0.0014,4.2198,4.08361
size_3_b,contained,forward,G,0.918,0.0004,0.0816,18.4588,9.92574
size_3_b,contained,reverse,G,0.8798,0.0,0.1202,40.3894,14.77716
size_3_b,contained,none,G,0.8998,0.0,0.1002,26.7026,12.49513
complex_1_b,contained,forward,G,0.5376,0.0,0.4624,29.7804,22.16811
complex_1_b,contained,reverse,G,0.5652,0.0,0.4348,27.748,21.17627
complex_1_b,contained,none,G,0.5806,0.0,0.4194,27.3034,20.43205
complex_3_a,contained,forward,G,0.9302,0.0,0.0698,6.8958,7.43726
complex_3_a,contained,reverse,G,0.7838,0.0142,0.202,14.5974,15.64523
complex_3_a,contained,none,G,0.7782,0.0,0.2218,16.0992,16.41498
stopper_6_b,contained,forward,G,0.744,0.0,0.256,16.654,12.52516
stopper_6_b,contained,reverse,G,0.537,0.0,0.463,24.721,21.23866
stopper_6_b,contained,none,G,0.5754,0.0,0.4246,24.281,19.73728
size_2_a,contained,forward,G,0.9628,0.0114,0.0258,24.431,5.0698
size_2_a,contained,reverse,G,0.9036,0.0368,0.0596,61.115,11.10595
size_2_a,contained,none,G,0.9144,0.0336,0.052,49.4282,9.4929
porous_1_b,contained,forward,G,0.999,0.0008,0.0002,1.5132,2.04987
porous_1_b,contained,reverse,G,0.9972,0.0012,0.0016,5.8314,3.8987
porous_1_b,contained,none,G,0.9988,0.0,0.0012,9.4432,4.87934
stopper_5_c,contained,forward,G,0.909,0.0908,0.0002,3.4894,3.57654
stopper_5_c,contained,reverse,G,0.9292,0.0704,0.0004,3.6064,3.60942
stopper_5_c,contained,none,G,0.9698,0.03,0.0002,2.0584,1.8356
porous_3_c,contained,forward,G,0.9508,0.049,0.0002,2.249,2.63146
porous_3_c,contained,reverse,G,0.9542,0.0452,0.0006,2.6558,3.45402
porous_3_c,contained,none,G,0.7968,0.2032,5.55111512313e-17,3.4426,3.56879
complex_5_a,contained,forward,G,0.9976,0.0,0.0024,2.7574,3.23611
complex_5_a,contained,reverse,G,0.9972,0.0,0.0028,2.962,3.6287
complex_5_a,contained,none,G,0.9754,0.0,0.0246,9.7048,5.3484
complex_4_c,contained,forward,G,0.9334,0.0,0.0666,7.8302,4.34359
complex_4_c,contained,reverse,G,0.7956,0.0034,0.201,20.9268,10.11092
complex_4_c,contained,none,G,0.6638,0.0,0.3362,36.6404,15.87825
stopper_1_c,contained,forward,G,0.7782,0.1864,0.0354,5.7596,4.70108
stopper_1_c,contained,reverse,G,0.7196,0.1596,0.1208,17.715,12.69495
stopper_1_c,contained,none,G,0.6946,0.1708,0.1346,20.1456,13.40048
size_5_b,contained,forward,G,0.9848,0.0028,0.0124,5.2054,3.90362
size_5_b,contained,reverse,G,0.9586,0.0,0.0414,19.7912,10.72951
size_5_b,contained,none,G,0.9628,0.0,0.0372,17.1922,9.19968
size_2_c,contained,forward,G,0.9188,0.0002,0.081,14.3818,7.97113
size_2_c,contained,reverse,G,0.7882,0.0012,0.2106,33.976,17.05712
size_2_c,contained,none,G,0.8386,0.0002,0.1612,26.572,13.84362
porous_3_a,contained,forward,G,0.9996,0.0,0.0004,2.359,2.75828
porous_3_a,contained,reverse,G,0.999,0.001,8.67361737988e-19,2.7974,3.6275
porous_3_a,contained,none,G,0.9986,0.0,0.0014,4.0076,4.28553
stopper_2_a,contained,forward,G,1.0,0.0,0.0,0.511,1.21044
stopper_2_a,contained,reverse,G,0.9996,0.0004,-4.40728183115e-17,5.8608,4.1723
stopper_2_a,contained,none,G,0.9998,0.0,0.0002,4.4918,3.43932
stopper_6_a,contained,forward,G,0.8052,0.0,0.1948,11.9902,10.03958
stopper_6_a,contained,reverse,G,0.5934,0.0,0.4066,22.6946,20.17898
stopper_6_a,contained,none,G,0.6192,0.0,0.3808,21.945,18.71905
size_1_b,contained,forward,G,0.9464,0.0,0.0536,8.3128,10.55568
size_1_b,contained,reverse,G,0.939,0.0012,0.0598,8.5044,11.07365
size_1_b,contained,none,G,0.9442,0.0,0.0558,8.2408,10.12173
stopper_3_b,contained,forward,G,0.8224,0.0674,0.1102,9.7762,8.08381
stopper_3_b,contained,reverse,G,0.671,0.0536,0.2754,20.3006,17.29405
stopper_3_b,contained,none,G,0.6668,0.0558,0.2774,19.4434,16.9542
size_3_c,contained,forward,G,0.8542,0.0,0.1458,15.7714,12.24962
size_3_c,contained,reverse,G,0.7786,0.0,0.2214,33.3452,17.92307
size_3_c,contained,none,G,0.8154,0.0,0.1846,23.195,15.37595
complex_3_c,contained,forward,G,0.6368,0.0,0.3632,34.7376,18.3544
complex_3_c,contained,reverse,G,0.5646,0.0,0.4354,42.136,20.716
complex_3_c,contained,none,G,0.4866,0.0,0.5134,53.7602,23.05985
complex_3_b,contained,forward,G,0.6818,0.0,0.3182,20.242,16.85191
complex_3_b,contained,reverse,G,0.5738,0.0,0.4262,27.0504,21.46535
complex_3_b,contained,none,G,0.579,0.0,0.421,26.0298,21.3607
stopper_4_c,contained,forward,G,0.8848,0.0966,0.0186,3.3534,3.2317
stopper_4_c,contained,reverse,G,0.8412,0.1138,0.045,9.3404,6.76203
stopper_4_c,contained,none,G,0.8192,0.1142,0.0666,13.6368,9.28348
complex_5_c,contained,forward,G,0.9334,0.0,0.0666,15.4456,6.80506
complex_5_c,contained,reverse,G,0.9824,0.0,0.0176,5.65,4.27533
complex_5_c,contained,none,G,0.938,0.0,0.062,15.285,6.94348
size_1_c,contained,forward,G,0.8772,0.0,0.1228,7.9112,13.61105
size_1_c,contained,reverse,G,0.8808,0.0,0.1192,7.7668,13.95096
size_1_c,contained,none,G,0.8816,0.0,0.1184,7.7602,12.88605
size_4_c,contained,forward,G,0.9806,0.0,0.0194,7.7122,6.18326
size_4_c,contained,reverse,G,0.9342,0.0,0.0658,20.3652,13.34499
size_4_c,contained,none,G,0.9576,0.0,0.0424,13.1862,9.4028
stopper_5_a,contained,forward,G,0.9924,0.0,0.0076,5.8162,6.2047
stopper_5_a,contained,reverse,G,0.9938,0.0008,0.0054,6.8344,6.81423
stopper_5_a,contained,none,G,0.9968,0.0,0.0032,4.8554,4.52654
porous_6_c,contained,forward,G,0.7076,0.2914,0.001,2.185,4.02594
porous_6_c,contained,reverse,G,0.7632,0.2358,0.001,2.4976,4.69431
porous_6_c,contained,none,G,0.845,0.1544,0.0006,2.5024,4.05072
stopper_6_c,contained,forward,G,0.6452,0.097,0.2578,17.3778,13.16923
stopper_6_c,contained,reverse,G,0.481,0.0502,0.4688,25.2544,21.54795
stopper_6_c,contained,none,G,0.5208,0.0476,0.4316,24.6204,20.20256
complex_6_a,contained,forward,G,0.6162,0.0,0.3838,41.7664,18.69691
complex_6_a,contained,reverse,G,0.4636,0.0,0.5364,54.51,24.0489
complex_6_a,contained,none,G,0.5,0.0,0.5,52.1878,22.77266
porous_1_c,contained,forward,G,0.9978,0.0018,0.0004,1.5578,2.05819
porous_1_c,contained,reverse,G,0.8484,0.1502,0.0014,5.4242,3.55022
porous_1_c,contained,none,G,0.8502,0.1484,0.0014,8.3122,4.26196
porous_5_c,contained,forward,G,0.7624,0.2044,0.0332,19.209,7.91983
porous_5_c,contained,reverse,G,0.4282,0.533,0.0388,18.653,9.17937
porous_5_c,contained,none,G,0.594,0.3626,0.0434,21.2986,9.41426
stopper_4_a,contained,forward,G,1.0,0.0,0.0,0.101,0.79928
stopper_4_a,contained,reverse,G,0.9994,0.0004,0.0002,2.9066,2.35765
stopper_4_a,contained,none,G,0.9998,0.0,0.0002,4.7308,3.04146
stopper_5_b,contained,forward,G,0.9998,0.0,0.0002,3.9046,4.33166
stopper_5_b,contained,reverse,G,0.9986,0.001,0.0004,4.7564,4.94172
stopper_5_b,contained,none,G,0.9984,0.0002,0.0014,3.4122,3.07908
stopper_2_c,contained,forward,G,0.9476,0.0352,0.0172,6.0968,5.55732
stopper_2_c,contained,reverse,G,0.9118,0.0546,0.0336,13.2416,9.8108
stopper_2_c,contained,none,G,0.9316,0.043,0.0254,11.6788,9.02233
porous_2_c,contained,forward,G,0.767,0.23,0.003,8.9146,6.32023
porous_2_c,contained,reverse,G,0.6664,0.332,0.0016,9.826,6.73351
porous_2_c,contained,none,G,0.704,0.2942,0.0018,7.1526,4.92304
porous_3_b,contained,forward,G,0.9996,0.0002,0.0002,2.2958,2.69288
porous_3_b,contained,reverse,G,0.9984,0.0012,0.0004,2.7478,3.538
porous_3_b,contained,none,G,0.9988,0.0004,0.0008,4.1196,4.31392
stopper_1_b,contained,forward,G,0.9658,0.0104,0.0238,4.3284,3.24716
stopper_1_b,contained,reverse,G,0.891,0.017,0.092,16.5186,11.50193
stopper_1_b,contained,none,G,0.8682,0.0188,0.113,18.7034,12.02449
complex_5_b,contained,forward,G,0.9692,0.0,0.0308,10.3004,6.09256
complex_5_b,contained,reverse,G,0.9904,0.0,0.0096,4.3978,4.15126
complex_5_b,contained,none,G,0.9578,0.0,0.0422,12.2494,6.39602
porous_4_a,contained,forward,G,0.9942,0.0,0.0058,3.802,4.34569
porous_4_a,contained,reverse,G,0.9854,0.001,0.0136,7.1922,8.21851
porous_4_a,contained,none,G,0.9906,0.0,0.0094,5.9236,6.64735
porous_4_c,contained,forward,G,0.92,0.077,0.003,3.2662,3.73991
porous_4_c,contained,reverse,G,0.8324,0.1588,0.0088,6.2952,7.23849
porous_4_c,contained,none,G,0.8042,0.1898,0.006,4.9946,5.56273
size_4_a,contained,forward,G,0.9972,0.002,0.0008,8.8994,3.09173
size_4_a,contained,reverse,G,0.9732,0.013,0.0138,26.1576,7.28418
size_4_a,contained,none,G,0.988,0.0084,0.0036,17.2542,4.79813
porous_6_a,contained,forward,G,0.9946,0.0,0.0054,2.684,4.71159
porous_6_a,contained,reverse,G,0.993,0.0,0.007,3.1396,5.54733
porous_6_a,contained,none,G,0.995,0.0,0.005,2.8938,4.60361
porous_4_b,contained,forward,G,0.9936,0.0,0.0064,3.6002,4.14483
porous_4_b,contained,reverse,G,0.9862,0.0008,0.013,7.1082,8.11526
porous_4_b,contained,none,G,0.9898,0.0,0.0102,5.9862,6.65429
stopper_3_a,contained,forward,G,0.8942,0.0,0.1058,8.9106,7.12552
stopper_3_a,contained,reverse,G,0.7358,0.0,0.2642,19.813,16.70117
stopper_3_a,contained,none,G,0.725,0.0,0.275,19.0354,16.53614
complex_2_b,contained,forward,G,0.9002,0.0,0.0998,19.4594,9.02408
complex_2_b,contained,reverse,G,0.764,0.0,0.236,49.6514,18.56799
complex_2_b,contained,none,G,0.8144,0.0,0.1856,38.0134,15.37208
size_5_a,contained,forward,G,0.9988,0.0,0.0012,4.8546,2.25748
size_5_a,contained,reverse,G,0.9796,0.0066,0.0138,29.234,8.2367
size_5_a,contained,none,G,0.988,0.006,0.006,21.1416,6.33223
stopper_2_b,contained,forward,G,0.998,0.0,0.002,2.1256,2.42908
stopper_2_b,contained,reverse,G,0.9956,0.0002,0.0042,9.1744,6.64072
stopper_2_b,contained,none,G,0.996,0.0,0.004,7.6558,5.8258
stopper_3_c,contained,forward,G,0.6698,0.194,0.1362,11.7662,10.5865
stopper_3_c,contained,reverse,G,0.5268,0.1484,0.3248,21.9156,19.26228
stopper_3_c,contained,none,G,0.5216,0.1462,0.3322,20.8618,18.88865
size_4_b,contained,forward,G,0.9954,0.0004,0.0042,8.1838,4.59282
size_4_b,contained,reverse,G,0.9766,0.0002,0.0232,22.2878,10.15514
size_4_b,contained,none,G,0.9866,0.0,0.0134,14.588,7.17596
complex_2_c,contained,forward,G,0.8178,0.0,0.1822,29.0738,10.98007
complex_2_c,contained,reverse,G,0.658,0.0,0.342,57.2418,20.08824
complex_2_c,contained,none,G,0.6954,0.0,0.3046,48.6466,17.41682
complex_1_c,contained,forward,G,0.5816,0.0,0.4184,33.8808,18.90631
complex_1_c,contained,reverse,G,0.5656,0.0,0.4344,32.9226,19.42482
complex_1_c,contained,none,G,0.5346,0.0,0.4654,35.2276,20.13109
size_5_c,contained,forward,G,0.959,0.0,0.041,7.4812,6.67613
size_5_c,contained,reverse,G,0.904,0.0,0.096,17.224,13.63854
size_5_c,contained,none,G,0.9172,0.0,0.0828,15.4648,11.91555
porous_1_a,contained,forward,G,0.9994,0.0006,4.49943901581e-17,1.5492,2.05872
porous_1_a,contained,reverse,G,0.9968,0.0016,0.0016,7.0928,4.0246
porous_1_a,contained,none,G,0.9994,0.0,0.0006,9.7406,4.89992
stopper_4_b,contained,forward,G,0.9946,0.0,0.0054,2.3036,2.30788
stopper_4_b,contained,reverse,G,0.9802,0.0002,0.0196,8.1746,5.72676
stopper_4_b,contained,none,G,0.9648,0.0,0.0352,12.488,8.13412
regular_25,regular,forward,R,0.6314,0.3678,0.0008,3.5008,4.80074
regular_25,regular,none,R,0.6228,0.377,0.0002,3.0558,3.45881
regular_42,regular,forward,G,0.6262,0.3738,0.0,4.1422,4.11707
regular_42,regular,none,G,0.5608,0.4392,5.55111512313e-17,1.3738,1.72491
regular_94,regular,forward,G,0.4542,0.5452,0.0006,3.9648,4.07659
regular_94,regular,none,G,0.2782,0.7216,0.0002,3.8244,2.31531
regular_69,regular,forward,G,0.624,0.3562,0.0198,8.9444,8.61101
regular_69,regular,none,G,0.4972,0.4882,0.0146,5.8688,6.39943
regular_8,regular,forward,R,0.4322,0.5596,0.0082,5.0328,6.70492
regular_8,regular,none,R,0.3322,0.6596,0.0082,4.7172,6.09517
regular_88,regular,forward,G,0.285,0.7044,0.0106,6.9898,5.24234
regular_88,regular,none,G,0.1216,0.8606,0.0178,14.4108,7.516
regular_83,regular,forward,G,0.2258,0.7508,0.0234,11.018,9.41126
regular_83,regular,none,G,0.3856,0.5978,0.0166,11.4484,8.69648
regular_3,regular,forward,R,0.1766,0.8222,0.0012,3.3786,4.16518
regular_3,regular,none,R,0.0742,0.9244,0.0014,1.6318,2.12422
regular_44,regular,forward,G,0.5602,0.4146,0.0252,12.2742,11.33079
regular_44,regular,none,G,0.5632,0.4234,0.0134,6.52,7.11592
regular_77,regular,forward,G,1.0,0.0,0.0,3.4576,4.04405
regular_77,regular,none,G,1.0,0.0,0.0,2.135,2.0291
regular_65,regular,forward,G,0.4902,0.5042,0.0056,6.5236,7.70507
regular_65,regular,none,G,0.2716,0.7246,0.0038,4.5012,5.26583
regular_33,regular,forward,R,0.4986,0.4996,0.0018,4.212,6.03152
regular_33,regular,none,R,0.7642,0.2342,0.0016,3.0454,4.02873
regular_79,regular,forward,G,0.7876,0.1244,0.088,13.4482,9.71467
regular_79,regular,none,G,0.6572,0.1984,0.1444,15.2128,13.46541
regular_6,regular,forward,G,0.4592,0.5406,0.0002,0.7846,2.82872
regular_6,regular,none,G,0.2954,0.7044,0.0002,2.5162,3.3786
regular_56,regular,forward,R,0.109,0.889,0.002,8.9646,4.88811
regular_56,regular,none,R,0.1196,0.8798,0.0006,4.4158,3.91016
regular_74,regular,forward,G,0.522,0.4744,0.0036,11.565,7.32863
regular_74,regular,none,G,0.3686,0.6294,0.002,7.043,5.35731
regular_35,regular,forward,G,0.3352,0.6532,0.0116,4.1368,5.75373
regular_35,regular,none,G,0.4118,0.5418,0.0464,6.3292,8.27869
regular_66,regular,forward,R,0.5898,0.345,0.0652,12.8468,14.01305
regular_66,regular,none,R,0.5304,0.442,0.0276,8.644,8.54988
regular_40,regular,forward,R,0.2732,0.7152,0.0116,4.1764,7.02933
regular_40,regular,none,R,0.462,0.525,0.013,3.7278,6.54936
regular_17,regular,forward,G,0.5766,0.3996,0.0238,6.0158,9.77836
regular_17,regular,none,G,0.526,0.4602,0.0138,4.3316,6.75657
regular_91,regular,forward,R,0.629,0.3666,0.0044,3.848,4.09068
regular_91,regular,none,R,0.8928,0.0958,0.0114,8.6136,6.73506
regular_22,regular,forward,G,0.4168,0.5784,0.0048,5.7418,7.17086
regular_22,regular,none,G,0.369,0.6204,0.0106,33.916,7.66831
regular_48,regular,forward,R,0.5868,0.4112,0.002,2.0322,3.30699
regular_48,regular,none,R,0.473,0.5222,0.0048,3.7398,3.42881
regular_84,regular,forward,G,0.8408,0.0808,0.0784,22.2926,13.85839
regular_84,regular,none,G,0.8558,0.0742,0.07,23.7266,12.77597
regular_28,regular,forward,R,0.1446,0.8552,0.0002,3.8496,4.50298
regular_28,regular,none,R,0.163,0.837,0.0,2.0472,2.69126
regular_1,regular,forward,G,0.6364,0.3514,0.0122,3.0496,7.1111
regular_1,regular,none,G,0.384,0.6002,0.0158,4.9202,7.69099
regular_50,regular,forward,R,0.5362,0.4624,0.0014,6.844,6.7572
regular_50,regular,none,R,0.7998,0.1996,0.0006,3.1646,3.67148
regular_14,regular,forward,G,0.3176,0.6548,0.0276,7.6512,10.50194
regular_14,regular,none,G,0.2318,0.76,0.0082,3.9784,5.24736
regular_29,regular,forward,R,0.0878,0.9092,0.003,2.891,5.79085
regular_29,regular,none,R,0.2758,0.7214,0.0028,3.5358,5.17072
regular_38,regular,forward,G,0.6604,0.3376,0.002,8.4178,5.99363
regular_38,regular,none,G,0.6058,0.3934,0.0008,5.3504,3.68574
regular_89,regular,forward,R,0.4918,0.5076,0.0006,3.2008,3.27421
regular_89,regular,none,R,0.6008,0.3968,0.0024,3.6658,3.60947
regular_86,regular,forward,G,0.9086,0.0864,0.005,7.5744,5.66745
regular_86,regular,none,G,0.9012,0.0916,0.0072,9.646,6.4916
regular_73,regular,forward,G,0.584,0.142,0.274,23.4626,17.8343
regular_73,regular,none,G,0.6986,0.1586,0.1428,18.653,11.15754
regular_80,regular,forward,R,0.4186,0.5794,0.002,6.4978,6.7765
regular_80,regular,none,R,0.7712,0.2286,0.0002,2.8892,2.84476
regular_76,regular,forward,R,0.0744,0.828,0.0976,16.5046,14.26492
regular_76,regular,none,R,0.0814,0.8528,0.0658,13.7714,11.60007
regular_78,regular,forward,G,0.1098,0.8136,0.0766,16.3974,10.44075
regular_78,regular,none,G,0.1834,0.7326,0.084,19.333,12.11974
regular_54,regular,forward,R,0.7778,0.2196,0.0026,2.8548,4.44602
regular_54,regular,none,R,0.6,0.3946,0.0054,5.9098,5.89579
regular_9,regular,forward,R,0.0264,0.9736,0.0,1.5524,2.696
regular_9,regular,none,R,0.401,0.598,0.001,2.4672,4.04263
regular_55,regular,forward,G,0.6384,0.3304,0.0312,10.3532,10.6456
regular_55,regular,none,G,0.5908,0.387,0.0222,8.6186,8.33357
regular_31,regular,forward,G,0.4384,0.556,0.0056,4.205,5.64325
regular_31,regular,none,G,0.2906,0.6918,0.0176,4.9226,6.52802
regular_15,regular,forward,G,0.085,0.915,0.0,5.5406,3.87514
regular_15,regular,none,G,0.3558,0.6442,0.0,1.4154,2.02592
regular_70,regular,forward,G,0.5192,0.4754,0.0054,4.4356,6.06477
regular_70,regular,none,G,0.361,0.6384,0.0006,2.8562,3.43924
regular_30,regular,forward,G,0.7944,0.2028,0.0028,3.172,5.30057
regular_30,regular,none,G,0.7294,0.266,0.0046,4.3384,5.79847
regular_20,regular,forward,G,0.6718,0.316,0.0122,5.6856,9.48585
regular_20,regular,none,G,0.531,0.4648,0.0042,2.9674,4.47023
regular_27,regular,forward,G,0.5942,0.3786,0.0272,5.7774,8.38158
regular_27,regular,none,G,0.3776,0.6008,0.0216,5.7944,7.96281
regular_32,regular,forward,R,0.6372,0.334,0.0288,5.6802,7.47724
regular_32,regular,none,R,0.5754,0.3852,0.0394,5.9546,8.3739
regular_60,regular,forward,R,0.3268,0.6526,0.0206,9.6448,7.59888
regular_60,regular,none,R,0.329,0.6466,0.0244,9.6482,7.21693
regular_21,regular,forward,R,0.5414,0.4524,0.0062,12.6276,8.10993
regular_21,regular,none,R,0.721,0.2768,0.0022,5.3758,4.10535
regular_95,regular,forward,G,0.7534,0.2414,0.0052,10.4776,6.7291
regular_95,regular,none,G,0.891,0.1014,0.0076,9.0966,6.39948
regular_93,regular,forward,G,0.2762,0.519,0.2048,22.4644,18.03587
regular_93,regular,none,G,0.2928,0.542,0.1652,20.4764,16.66012
regular_49,regular,forward,R,0.3592,0.6404,0.0004,1.8862,3.80851
regular_49,regular,none,R,0.7348,0.2634,0.0018,3.6836,4.34474
regular_53,regular,forward,R,0.5812,0.3934,0.0254,7.1246,7.31841
regular_53,regular,none,R,0.603,0.3588,0.0382,9.5244,8.33869
regular_90,regular,forward,G,0.3244,0.6732,0.0024,17.5848,7.0762
regular_90,regular,none,G,0.2708,0.7282,0.001,15.5172,5.22711
regular_92,regular,forward,R,0.1994,0.7802,0.0204,11.1054,9.36915
regular_92,regular,none,R,0.2288,0.7528,0.0184,8.8904,8.13763
regular_10,regular,forward,R,0.2554,0.7436,0.001,3.0224,5.85032
regular_10,regular,none,R,0.5376,0.4624,5.55111512313e-17,1.5798,2.88942
regular_4,regular,forward,R,0.1294,0.8692,0.0014,1.5498,2.25132
regular_4,regular,none,R,0.1846,0.8078,0.0076,4.4344,5.9815
regular_5,regular,forward,R,0.5114,0.485,0.0036,4.3908,6.22467
regular_5,regular,none,R,0.3766,0.6218,0.0016,1.8702,3.4491
regular_19,regular,forward,G,0.4578,0.5394,0.0028,2.9336,6.83298
regular_19,regular,none,G,0.718,0.28,0.002,2.7496,4.52014
regular_62,regular,forward,G,0.748,0.241,0.011,8.7858,7.86099
regular_62,regular,none,G,0.8074,0.1884,0.0042,5.2194,4.69173
regular_72,regular,forward,R,0.1262,0.8664,0.0074,11.2708,7.54549
regular_72,regular,none,R,0.1796,0.814,0.0064,12.4554,7.35601
regular_7,regular,forward,G,0.7982,0.2016,0.0002,4.6476,6.09776
regular_7,regular,none,G,0.9052,0.0938,0.001,3.0052,4.01983
regular_45,regular,forward,G,0.6518,0.3478,0.0004,4.4062,5.6227
regular_45,regular,none,G,0.3642,0.6344,0.0014,2.9796,4.59709
regular_34,regular,forward,G,0.6902,0.3088,0.001,4.8286,6.22638
regular_34,regular,none,G,0.663,0.3344,0.0026,5.381,5.22591
regular_23,regular,forward,R,0.243,0.729,0.028,4.6148,7.09472
regular_23,regular,none,R,0.4176,0.5172,0.0652,6.4256,10.29946
regular_0,regular,forward,R,0.176,0.819,0.005,3.863,6.3196
regular_0,regular,none,R,0.506,0.4936,0.0004,1.0826,2.1695
regular_36,regular,forward,G,0.2632,0.7358,0.001,2.4878,4.15991
regular_36,regular,none,G,0.3946,0.6054,-1.11022302463e-16,1.579,2.72308
regular_39,regular,forward,G,0.6,0.3948,0.0052,13.3556,8.47067
regular_39,regular,none,G,0.5888,0.4064,0.0048,13.3168,7.20804
regular_37,regular,forward,R,0.1946,0.7594,0.046,11.533,12.79616
regular_37,regular,none,R,0.141,0.8378,0.0212,7.0,7.824
regular_67,regular,forward,G,0.9434,0.0544,0.0022,5.5102,5.91359
regular_67,regular,none,G,0.894,0.1054,0.0006,3.3238,3.42094
regular_57,regular,forward,G,0.51,0.4866,0.0034,4.7094,7.09694
regular_57,regular,none,G,0.4326,0.567,0.0004,2.6114,3.39981
regular_41,regular,forward,R,0.1188,0.8578,0.0234,11.1836,8.80335
regular_41,regular,none,R,0.155,0.8388,0.0062,4.7894,4.4815
regular_85,regular,forward,G,0.8572,0.1428,2.77555756156e-17,7.1434,3.72709
regular_85,regular,none,G,0.96,0.04,3.46944695195e-17,3.4436,2.43483
regular_87,regular,forward,G,0.484,0.5158,0.0002,1.9778,2.47117
regular_87,regular,none,G,0.8932,0.1068,0.0,2.3266,1.83087
regular_82,regular,forward,R,0.0228,0.8388,0.1384,25.5378,14.74119
regular_82,regular,none,R,0.0144,0.8348,0.1508,24.912,15.12136
regular_26,regular,forward,R,0.0,0.998,0.002,7.6918,5.65397
