Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
regular_85,regular,none,G,0.96,0.04,3.46944695195e-17,3.5392,2.51959
regular_87,regular,forward,G,0.4822,0.5178,0.0,1.9762,2.46757
regular_87,regular,none,G,0.9026,0.0974,4.16333634234e-17,2.199,1.74169
regular_82,regular,forward,R,0.0262,0.9078,0.066,26.475,15.41888
regular_82,regular,none,R,0.017,0.8992,0.0838,26.6652,16.29145
regular_26,regular,forward,R,0.0,1.0,0.0,7.75,5.71345
regular_26,regular,none,R,0.0,0.9992,0.0008,5.7836,4.92581
regular_75,regular,forward,R,0.2084,0.7902,0.0014,6.7252,6.17366
regular_75,regular,none,R,0.29,0.7052,0.0048,9.2444,7.70097
regular_43,regular,forward,R,0.5858,0.4126,0.0016,6.4892,7.50576
regular_43,regular,none,R,0.6374,0.3622,0.0004,2.985,3.96533
regular_13,regular,forward,G,0.2974,0.7016,0.001,5.0538,7.41178
regular_13,regular,none,G,0.1886,0.8106,0.0008,3.7064,5.66797
regular_12,regular,forward,G,0.3764,0.621,0.0026,5.606,7.6353
regular_12,regular,none,G,0.6462,0.3506,0.0032,4.2382,6.79986
regular_63,regular,forward,R,0.289,0.708,0.003,7.8808,7.29136
regular_63,regular,none,R,0.4152,0.5828,0.002,7.5198,6.68668
regular_46,regular,forward,G,0.76,0.2392,0.0008,6.0648,7.36048
regular_46,regular,none,G,0.4666,0.5316,0.0018,6.1418,6.89006
regular_47,regular,forward,R,0.3702,0.6288,0.001,4.6304,6.80195
regular_47,regular,none,R,0.8084,0.191,0.0006,2.371,3.16172
regular_59,regular,forward,R,0.4908,0.5092,0.0,6.6234,6.38393
regular_59,regular,none,R,0.5408,0.4586,0.0006,4.3698,5.40928
regular_68,regular,forward,R,0.1716,0.8282,0.0002,6.7994,5.88791
regular_68,regular,none,R,0.3042,0.6954,0.0004,5.3856,4.84081
regular_18,regular,forward,G,0.6902,0.3044,0.0054,7.3426,9.47223
regular_18,regular,none,G,0.753,0.2398,0.0072,5.4672,8.01619
regular_52,regular,forward,R,0.1806,0.8148,0.0046,7.4716,6.72298
regular_52,regular,none,R,0.6424,0.3528,0.0048,8.144,7.71886
regular_64,regular,forward,G,0.6968,0.303,0.0002,5.5744,5.33128
regular_64,regular,none,G,0.7318,0.268,0.0002,4.4484,4.4859
regular_16,regular,forward,G,0.654,0.346,0.0,8.4886,4.28403
regular_16,regular,none,G,0.5858,0.414,0.0002,5.4524,4.09252
regular_24,regular,forward,G,0.9194,0.0806,0.0,4.3432,4.65084
regular_24,regular,none,G,0.9148,0.0852,5.55111512313e-17,2.2612,2.17037
regular_58,regular,forward,G,0.451,0.5478,0.0012,4.4342,6.67601
regular_58,regular,none,G,0.2716,0.727,0.0014,5.1792,6.56362
regular_2,regular,forward,G,0.5144,0.4854,0.0002,4.598,5.90439
regular_2,regular,none,G,0.3954,0.604,0.0006,3.9216,5.36944
regular_71,regular,forward,R,0.1874,0.8118,0.0008,7.467,6.58208
regular_71,regular,none,R,0.1562,0.8434,0.0004,3.3106,3.79874
regular_81,regular,forward,G,0.9812,0.0134,0.0054,6.4942,6.41284
regular_81,regular,none,G,0.9694,0.0206,0.01,7.5024,6.93983
regular_61,regular,forward,R,0.1122,0.8878,0.0,6.5572,5.25415
regular_61,regular,none,R,0.0774,0.9224,0.0002,3.018,2.76998
regular_51,regular,forward,G,0.9356,0.055,0.0094,14.4144,10.57653
regular_51,regular,none,G,0.944,0.0512,0.0048,9.6634,6.43535
regular_11,regular,forward,R,0.211,0.7794,0.0096,4.2122,7.02239
regular_11,regular,none,R,0.351,0.6232,0.0258,6.4822,9.59579
