Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
stopper_6_b,contained,reverse,G,0.6082,0.0,0.3918,27.0908,23.07531
stopper_6_b,contained,none,G,0.6378,0.0,0.3622,26.4398,21.53286
size_2_a,contained,forward,G,0.971,0.0156,0.0134,24.1572,5.13457
size_2_a,contained,reverse,G,0.929,0.0356,0.0354,61.069,11.07071
size_2_a,contained,none,G,0.9282,0.037,0.0348,51.3598,9.79307
porous_1_b,contained,forward,G,0.9992,0.0004,0.0004,1.5536,2.07281
porous_1_b,contained,reverse,G,0.9966,0.002,0.0014,5.742,3.91378
porous_1_b,contained,none,G,0.999,0.0002,0.0008,9.2036,4.7809
stopper_5_c,contained,forward,G,0.9042,0.0958,0.0,3.4586,3.56295
stopper_5_c,contained,reverse,G,0.9302,0.0696,0.0002,3.6434,3.64611
stopper_5_c,contained,none,G,0.972,0.028,2.42861286637e-17,2.1152,1.85237
porous_3_c,contained,forward,G,0.9502,0.0498,-4.16333634234e-17,2.234,2.59951
porous_3_c,contained,reverse,G,0.9558,0.044,0.0002,2.7258,3.52208
porous_3_c,contained,none,G,0.8002,0.199,0.0008,3.5622,3.67554
complex_5_a,contained,forward,G,0.9984,0.0,0.0016,2.8026,3.22845
complex_5_a,contained,reverse,G,0.9982,0.0,0.0018,2.9988,3.62855
complex_5_a,contained,none,G,0.9816,0.0,0.0184,9.6252,5.43119
complex_4_c,contained,forward,G,0.9382,0.0,0.0618,8.5762,4.61125
complex_4_c,contained,reverse,G,0.8084,0.0052,0.1864,23.6324,11.12005
complex_4_c,contained,none,G,0.6894,0.0,0.3106,41.1752,17.54804
stopper_1_c,contained,forward,G,0.791,0.1858,0.0232,6.2822,5.04117
stopper_1_c,contained,reverse,G,0.7534,0.1618,0.0848,18.4292,13.14647
stopper_1_c,contained,none,G,0.7126,0.1894,0.098,21.0502,13.93312
size_5_b,contained,forward,G,0.9862,0.004,0.0098,5.0954,3.87823
size_5_b,contained,reverse,G,0.9744,0.0,0.0256,19.9598,10.9375
size_5_b,contained,none,G,0.9838,0.0,0.0162,17.2288,9.21336
size_2_c,contained,forward,G,0.9378,0.0,0.0622,14.8142,8.20243
size_2_c,contained,reverse,G,0.8538,0.002,0.1442,35.5254,17.77367
size_2_c,contained,none,G,0.8696,0.0002,0.1302,28.761,14.81943
porous_3_a,contained,forward,G,0.9998,0.0,0.0002,2.3952,2.81033
porous_3_a,contained,reverse,G,0.999,0.0008,0.0002,2.7508,3.5796
porous_3_a,contained,none,G,1.0,0.0,0.0,3.9276,4.20993
stopper_2_a,contained,forward,G,1.0,0.0,0.0,0.533,1.22258
stopper_2_a,contained,reverse,G,1.0,0.0,0.0,5.8914,4.17404
stopper_2_a,contained,none,G,0.9998,0.0,0.0002,4.452,3.43457
stopper_6_a,contained,forward,G,0.819,0.0,0.181,13.4204,11.44376
stopper_6_a,contained,reverse,G,0.6416,0.0,0.3584,24.6228,21.96339
stopper_6_a,contained,none,G,0.68,0.0,0.32,23.8312,20.29714
size_1_b,contained,forward,G,0.9666,0.0,0.0334,8.3528,10.61881
size_1_b,contained,reverse,G,0.9658,0.0004,0.0338,8.5588,11.20346
size_1_b,contained,none,G,0.9692,0.0,0.0308,8.3882,10.271
stopper_3_b,contained,forward,G,0.8458,0.0658,0.0884,9.862,8.18988
stopper_3_b,contained,reverse,G,0.7324,0.0586,0.209,21.308,18.17313
stopper_3_b,contained,none,G,0.7048,0.0564,0.2388,21.093,18.56549
size_3_c,contained,forward,G,0.8856,0.0,0.1144,17.2698,13.21544
size_3_c,contained,reverse,G,0.8416,0.0,0.1584,35.3272,18.83986
size_3_c,contained,none,G,0.866,0.0,0.134,24.7726,16.40466
complex_3_c,contained,forward,G,0.6778,0.0,0.3222,38.9768,20.24012
complex_3_c,contained,reverse,G,0.6172,0.0,0.3828,46.7982,23.01249
complex_3_c,contained,none,G,0.5544,0.0,0.4456,58.8082,25.24903
complex_3_b,contained,forward,G,0.7206,0.0,0.2794,22.25,18.45644
complex_3_b,contained,reverse,G,0.6362,0.0,0.3638,29.412,23.41415
complex_3_b,contained,none,G,0.6442,0.0,0.3558,28.4244,23.3138
stopper_4_c,contained,forward,G,0.8848,0.103,0.0122,3.0944,3.08842
stopper_4_c,contained,reverse,G,0.8624,0.109,0.0286,9.4514,6.87145
stopper_4_c,contained,none,G,0.8334,0.114,0.0526,14.2984,9.73928
complex_5_c,contained,forward,G,0.9522,0.0,0.0478,15.4302,6.96093
complex_5_c,contained,reverse,G,0.984,0.0,0.016,6.1566,4.47099
complex_5_c,contained,none,G,0.9496,0.0,0.0504,16.2732,7.0436
size_1_c,contained,forward,G,0.9094,0.0,0.0906,8.3674,14.34461
size_1_c,contained,reverse,G,0.9112,0.0,0.0888,8.2176,14.66451
size_1_c,contained,none,G,0.9116,0.0,0.0884,8.1006,13.49281
size_4_c,contained,forward,G,0.99,0.0,0.01,7.7234,6.17095
size_4_c,contained,reverse,G,0.9648,0.0,0.0352,20.376,13.41435
size_4_c,contained,none,G,0.9766,0.0,0.0234,13.0488,9.31402
stopper_5_a,contained,forward,G,0.9976,0.0,0.0024,5.5028,5.96493
stopper_5_a,contained,reverse,G,0.9962,0.0004,0.0034,7.1534,7.08912
stopper_5_a,contained,none,G,0.9978,0.0,0.0022,4.9248,4.58752
porous_6_c,contained,forward,G,0.6844,0.3154,0.0002,2.1734,4.01599
porous_6_c,contained,reverse,G,0.7712,0.2286,0.0002,2.5654,4.79658
porous_6_c,contained,none,G,0.8398,0.1598,0.0004,2.5074,4.09567
stopper_6_c,contained,forward,G,0.6714,0.0978,0.2308,18.8586,14.42512
stopper_6_c,contained,reverse,G,0.5188,0.0562,0.425,28.0728,24.05667
stopper_6_c,contained,none,G,0.5642,0.0546,0.3812,26.8588,22.1447
complex_6_a,contained,forward,G,0.6668,0.0,0.3332,45.8652,20.36542
complex_6_a,contained,reverse,G,0.5302,0.0,0.4698,60.2098,26.49674
complex_6_a,contained,none,G,0.571,0.0,0.429,57.1926,24.95243
porous_1_c,contained,forward,G,0.9974,0.0022,0.0004,1.5436,2.07014
porous_1_c,contained,reverse,G,0.858,0.1414,0.0006,5.5028,3.57632
porous_1_c,contained,none,G,0.855,0.1446,0.0004,8.4808,4.34085
porous_5_c,contained,forward,G,0.7692,0.2124,0.0184,19.1062,7.90323
porous_5_c,contained,reverse,G,0.4326,0.5432,0.0242,19.2836,9.43804
porous_5_c,contained,none,G,0.6022,0.371,0.0268,22.1472,9.82732
stopper_4_a,contained,forward,G,1.0,0.0,0.0,0.1236,0.81754
stopper_4_a,contained,reverse,G,0.999,0.0006,0.0004,3.0604,2.4455
stopper_4_a,contained,none,G,1.0,0.0,0.0,4.702,3.0035
stopper_5_b,contained,forward,G,0.9996,0.0004,-4.40728183115e-17,3.9776,4.30962
stopper_5_b,contained,reverse,G,0.9988,0.0006,0.0006,4.7866,4.94211
stopper_5_b,contained,none,G,1.0,0.0,0.0,3.4358,3.095
stopper_2_c,contained,forward,G,0.949,0.0428,0.0082,6.0786,5.49709
stopper_2_c,contained,reverse,G,0.9322,0.0482,0.0196,13.6626,10.07356
stopper_2_c,contained,none,G,0.9318,0.0506,0.0176,12.01,9.19282
porous_2_c,contained,forward,G,0.7574,0.2418,0.0008,8.7924,6.22811
porous_2_c,contained,reverse,G,0.6734,0.3262,0.0004,9.7214,6.70837
porous_2_c,contained,none,G,0.715,0.284,0.001,7.1052,4.90461
porous_3_b,contained,forward,G,0.9998,0.0,0.0002,2.3738,2.76244
porous_3_b,contained,reverse,G,0.9994,0.0004,0.0002,2.8762,3.70184
porous_3_b,contained,none,G,0.9992,0.0006,0.0002,4.0176,4.19643
stopper_1_b,contained,forward,G,0.9762,0.009,0.0148,4.236,3.19026
stopper_1_b,contained,reverse,G,0.9116,0.0178,0.0706,17.319,12.0246
stopper_1_b,contained,none,G,0.8932,0.0258,0.081,19.7358,12.70141
complex_5_b,contained,forward,G,0.9796,0.0,0.0204,10.5616,6.1556
complex_5_b,contained,reverse,G,0.9912,0.0,0.0088,4.802,4.30402
complex_5_b,contained,none,G,0.9694,0.0,0.0306,12.8564,6.60433
porous_4_a,contained,forward,G,0.9972,0.0,0.0028,3.7342,4.27126
porous_4_a,contained,reverse,G,0.9914,0.0006,0.008,7.19,8.21099
porous_4_a,contained,none,G,0.996,0.0,0.004,5.845,6.57729
porous_4_c,contained,forward,G,0.9314,0.0666,0.002,3.3028,3.80962
porous_4_c,contained,reverse,G,0.835,0.162,0.003,6.3692,7.27558
porous_4_c,contained,none,G,0.8116,0.1862,0.0022,4.9804,5.54141
size_4_a,contained,forward,G,0.9956,0.0028,0.0016,8.6682,3.06275
size_4_a,contained,reverse,G,0.971,0.0156,0.0134,25.954,7.39999
size_4_a,contained,none,G,0.9884,0.0088,0.0028,16.9228,4.78803
porous_6_a,contained,forward,G,0.9974,0.0,0.0026,2.6438,4.66545
porous_6_a,contained,reverse,G,0.9984,0.0,0.0016,3.1872,5.63242
porous_6_a,contained,none,G,0.9972,0.0,0.0028,2.8558,4.55406
porous_4_b,contained,forward,G,0.9968,0.0,0.0032,3.6596,4.18959
porous_4_b,contained,reverse,G,0.9926,0.0004,0.007,7.1358,8.13765
porous_4_b,contained,none,G,0.9936,0.0,0.0064,6.0848,6.75762
stopper_3_a,contained,forward,G,0.9146,0.0,0.0854,9.6654,7.7563
stopper_3_a,contained,reverse,G,0.7878,0.0,0.2122,21.105,17.87701
stopper_3_a,contained,none,G,0.7592,0.0,0.2408,21.0222,18.36778
complex_2_b,contained,forward,G,0.9296,0.0,0.0704,20.1442,9.36844
complex_2_b,contained,reverse,G,0.8226,0.0,0.1774,52.5732,19.70785
complex_2_b,contained,none,G,0.863,0.0,0.137,39.5968,16.09015
size_5_a,contained,forward,G,0.9998,0.0,0.0002,4.7856,2.21154
size_5_a,contained,reverse,G,0.9826,0.0064,0.011,28.4712,8.16968
size_5_a,contained,none,G,0.9892,0.0078,0.003,20.6832,6.1947
stopper_2_b,contained,forward,G,0.9998,0.0,0.0002,2.1294,2.42644
stopper_2_b,contained,reverse,G,0.9978,0.0,0.0022,9.079,6.56373
stopper_2_b,contained,none,G,0.9982,0.0,0.0018,7.7516,5.8864
stopper_3_c,contained,forward,G,0.6928,0.2044,0.1028,12.1532,10.90697
stopper_3_c,contained,reverse,G,0.591,0.1492,0.2598,23.3574,20.6113
stopper_3_c,contained,none,G,0.5644,0.161,0.2746,22.473,20.3187
size_4_b,contained,forward,G,0.9964,0.0002,0.0034,8.3806,4.69728
size_4_b,contained,reverse,G,0.9892,0.0002,0.0106,22.3794,10.27909
size_4_b,contained,none,G,0.9918,0.0002,0.008,14.965,7.33563
complex_2_c,contained,forward,G,0.8278,0.0,0.1722,34.0998,12.52368
complex_2_c,contained,reverse,G,0.7054,0.0,0.2946,62.7228,21.87383
complex_2_c,contained,none,G,0.7366,0.0,0.2634,53.1974,18.93682
complex_1_c,contained,forward,G,0.6136,0.0,0.3864,37.567,21.07789
complex_1_c,contained,reverse,G,0.6166,0.0,0.3834,36.2682,21.36901
complex_1_c,contained,none,G,0.5862,0.0002,0.4136,38.7426,22.11461
size_5_c,contained,forward,G,0.9766,0.0,0.0234,7.714,6.90454
size_5_c,contained,reverse,G,0.9312,0.0,0.0688,17.8792,14.22058
size_5_c,contained,none,G,0.9438,0.0,0.0562,16.0882,12.28891
porous_1_a,contained,forward,G,0.9998,0.0,0.0002,1.451,2.0135
porous_1_a,contained,reverse,G,0.9976,0.0018,0.0006,7.01,3.96848
porous_1_a,contained,none,G,0.9998,0.0,0.0002,9.656,4.86498
stopper_4_b,contained,forward,G,0.9956,0.0,0.0044,2.5936,2.49837
stopper_4_b,contained,reverse,G,0.9844,0.0002,0.0154,8.2616,5.83541
stopper_4_b,contained,none,G,0.9772,0.0,0.0228,12.5696,8.23972
regular_25,regular,forward,R,0.6342,0.3654,0.0004,3.4792,4.80243
regular_25,regular,none,R,0.6246,0.3754,-5.55111512313e-17,3.1494,3.44615
regular_42,regular,forward,G,0.611,0.389,0.0,4.2902,4.19606
regular_42,regular,none,G,0.5536,0.4464,0.0,1.4018,1.72732
regular_94,regular,forward,G,0.4506,0.5494,0.0,3.806,4.08369
regular_94,regular,none,G,0.2866,0.7132,0.0002,3.627,2.2006
regular_69,regular,forward,G,0.6344,0.3556,0.01,8.995,8.74683
regular_69,regular,none,G,0.497,0.4938,0.0092,6.0864,6.54021
regular_8,regular,forward,R,0.434,0.561,0.005,5.2124,7.00515
regular_8,regular,none,R,0.3328,0.664,0.0032,4.7332,6.16671
regular_88,regular,forward,G,0.2778,0.715,0.0072,7.2718,5.34937
regular_88,regular,none,G,0.126,0.8626,0.0114,14.5766,7.64793
regular_83,regular,forward,G,0.2336,0.7552,0.0112,11.244,9.54196
regular_83,regular,none,G,0.398,0.5904,0.0116,11.5744,8.7661
regular_3,regular,forward,R,0.1728,0.827,0.0002,3.4638,4.09287
regular_3,regular,none,R,0.0798,0.9196,0.0006,1.7184,2.1792
regular_44,regular,forward,G,0.5708,0.42,0.0092,12.2386,11.38621
regular_44,regular,none,G,0.57,0.4232,0.0068,6.8116,7.27287
regular_77,regular,forward,G,1.0,0.0,0.0,3.5082,4.11727
regular_77,regular,none,G,1.0,0.0,0.0,2.1864,2.03317
regular_65,regular,forward,G,0.4948,0.5036,0.0016,6.4974,7.66687
regular_65,regular,none,G,0.2764,0.723,0.0006,4.4644,5.24614
regular_33,regular,forward,R,0.508,0.4908,0.0012,4.3686,6.12921
regular_33,regular,none,R,0.749,0.2498,0.0012,3.1238,4.13195
regular_79,regular,forward,G,0.8098,0.1324,0.0578,13.6818,9.93488
regular_79,regular,none,G,0.6732,0.2178,0.109,16.1154,14.24744
regular_6,regular,forward,G,0.4718,0.528,0.0002,0.7894,2.87377
regular_6,regular,none,G,0.2898,0.7096,0.0006,2.554,3.38538
regular_56,regular,forward,R,0.1108,0.8876,0.0016,8.9226,4.82767
regular_56,regular,none,R,0.115,0.885,0.0,4.3256,3.85516
regular_74,regular,forward,G,0.5256,0.4718,0.0026,11.4954,7.38091
regular_74,regular,none,G,0.3526,0.6464,0.001,6.7418,5.20315
regular_35,regular,forward,G,0.3514,0.6404,0.0082,4.1242,5.72782
regular_35,regular,none,G,0.4304,0.5426,0.027,6.3736,8.37107
regular_66,regular,forward,R,0.6122,0.3502,0.0376,13.1372,14.38728
regular_66,regular,none,R,0.531,0.4526,0.0164,8.6682,8.60041
regular_40,regular,forward,R,0.2664,0.7278,0.0058,4.1466,6.96248
regular_40,regular,none,R,0.4792,0.517,0.0038,3.7612,6.55273
regular_17,regular,forward,G,0.5788,0.4108,0.0104,6.1204,9.88662
regular_17,regular,none,G,0.5232,0.4672,0.0096,4.4212,6.85629
regular_91,regular,forward,R,0.6244,0.3732,0.0024,4.1128,4.2282
regular_91,regular,none,R,0.9012,0.0922,0.0066,8.7022,6.76814
regular_22,regular,forward,G,0.4146,0.5824,0.003,5.5922,7.22426
regular_22,regular,none,G,0.3876,0.6054,0.007,33.8414,7.83457
regular_48,regular,forward,R,0.5832,0.4152,0.0016,2.0312,3.26735
regular_48,regular,none,R,0.4604,0.5368,0.0028,3.7722,3.43945
regular_84,regular,forward,G,0.876,0.0798,0.0442,22.815,14.22601
regular_84,regular,none,G,0.8768,0.081,0.0422,23.9508,12.98465
regular_28,regular,forward,R,0.1626,0.8374,0.0,3.8334,4.53471
regular_28,regular,none,R,0.1712,0.8288,0.0,2.033,2.65154
regular_1,regular,forward,G,0.6082,0.3858,0.006,3.179,7.35147
regular_1,regular,none,G,0.3842,0.6082,0.0076,4.7458,7.46193
regular_50,regular,forward,R,0.5444,0.4554,0.0002,6.8372,6.7469
regular_50,regular,none,R,0.809,0.191,-5.55111512313e-17,3.3004,3.72929
regular_14,regular,forward,G,0.308,0.6798,0.0122,7.671,10.55958
regular_14,regular,none,G,0.2312,0.764,0.0048,3.9628,5.22289
regular_29,regular,forward,R,0.0842,0.9148,0.001,2.9068,5.84291
regular_29,regular,none,R,0.2646,0.7344,0.001,3.5286,5.15465
regular_38,regular,forward,G,0.6682,0.3308,0.001,8.6744,6.17163
regular_38,regular,none,G,0.6076,0.3924,-5.55111512313e-17,5.46,3.77844
regular_89,regular,forward,R,0.477,0.5226,0.0004,3.4178,3.31666
regular_89,regular,none,R,0.607,0.3924,0.0006,3.6906,3.66135
regular_86,regular,forward,G,0.92,0.0772,0.0028,7.573,5.69771
regular_86,regular,none,G,0.9064,0.0898,0.0038,9.71,6.56347
regular_73,regular,forward,G,0.618,0.1616,0.2204,25.1172,19.14902
regular_73,regular,none,G,0.7146,0.1586,0.1268,19.436,11.94649
regular_80,regular,forward,R,0.434,0.566,1.11022302463e-16,6.6042,6.75448
regular_80,regular,none,R,0.7698,0.23,0.0002,2.9658,2.87439
regular_76,regular,forward,R,0.0754,0.8656,0.059,16.778,14.56646
regular_76,regular,none,R,0.0758,0.8786,0.0456,14.324,12.01504
regular_78,regular,forward,G,0.1096,0.8438,0.0466,16.328,10.40838
regular_78,regular,none,G,0.2,0.7416,0.0584,20.0734,12.58288
regular_54,regular,forward,R,0.7822,0.2166,0.0012,2.859,4.42379
regular_54,regular,none,R,0.607,0.3894,0.0036,6.0642,5.92948
regular_9,regular,forward,R,0.0254,0.9744,0.0002,1.515,2.71601
regular_9,regular,none,R,0.4104,0.5896,0.0,2.4524,3.98651
regular_55,regular,forward,G,0.6388,0.3448,0.0164,10.2702,10.59773
regular_55,regular,none,G,0.6126,0.3768,0.0106,8.4068,8.12265
regular_31,regular,forward,G,0.4396,0.5574,0.003,4.1964,5.61388
regular_31,regular,none,G,0.2818,0.7094,0.0088,4.771,6.31137
regular_15,regular,forward,G,0.0788,0.921,0.0002,5.558,3.83671
regular_15,regular,none,G,0.3394,0.6606,1.11022302463e-16,1.5234,2.09208
regular_70,regular,forward,G,0.5266,0.4712,0.0022,4.302,5.9069
regular_70,regular,none,G,0.3836,0.6158,0.0006,2.8504,3.38799
regular_30,regular,forward,G,0.7934,0.2056,0.001,3.1876,5.29264
regular_30,regular,none,G,0.7136,0.285,0.0014,4.4048,5.76314
regular_20,regular,forward,G,0.6814,0.3142,0.0044,5.6134,9.4281
regular_20,regular,none,G,0.5476,0.4502,0.0022,2.9658,4.49043
regular_27,regular,forward,G,0.5936,0.3926,0.0138,5.8014,8.38804
regular_27,regular,none,G,0.3966,0.5924,0.011,5.7852,7.93773
regular_32,regular,forward,R,0.6384,0.3406,0.021,5.6954,7.51392
regular_32,regular,none,R,0.5792,0.396,0.0248,6.0366,8.52996
regular_60,regular,forward,R,0.3364,0.6484,0.0152,10.4104,8.10627
regular_60,regular,none,R,0.3298,0.6574,0.0128,9.7508,7.31573
regular_21,regular,forward,R,0.5402,0.4572,0.0026,12.636,8.19459
regular_21,regular,none,R,0.7092,0.2894,0.0014,5.7238,4.26873
regular_95,regular,forward,G,0.7562,0.241,0.0028,10.6406,6.80752
regular_95,regular,none,G,0.8984,0.0978,0.0038,8.9936,6.37396
regular_93,regular,forward,G,0.3022,0.5502,0.1476,23.7716,18.94382
regular_93,regular,none,G,0.3076,0.5656,0.1268,21.824,17.72071
regular_49,regular,forward,R,0.3298,0.67,0.0002,1.9072,3.8387
regular_49,regular,none,R,0.7258,0.2736,0.0006,3.6692,4.27409
regular_53,regular,forward,R,0.593,0.3898,0.0172,7.5378,7.5433
regular_53,regular,none,R,0.622,0.354,0.024,9.5456,8.42789
regular_90,regular,forward,G,0.3262,0.6734,0.0004,17.5824,7.05208
regular_90,regular,none,G,0.2804,0.7194,0.0002,15.413,5.21405
regular_92,regular,forward,R,0.198,0.7916,0.0104,11.3048,9.51281
regular_92,regular,none,R,0.2258,0.7666,0.0076,9.0552,8.22696
regular_10,regular,forward,R,0.2514,0.7484,0.0002,2.8806,5.71022
regular_10,regular,none,R,0.5284,0.4716,0.0,1.6146,2.93469
regular_4,regular,forward,R,0.1258,0.874,0.0002,1.5336,2.22914
regular_4,regular,none,R,0.1908,0.8036,0.0056,4.6794,6.30599
regular_5,regular,forward,R,0.5434,0.4546,0.002,4.363,6.22795
regular_5,regular,none,R,0.3776,0.6204,0.002,1.9208,3.53388
regular_19,regular,forward,G,0.4578,0.5414,0.0008,2.8922,6.7253
regular_19,regular,none,G,0.712,0.2874,0.0006,2.7648,4.56274
regular_62,regular,forward,G,0.738,0.2554,0.0066,8.896,8.00943
regular_62,regular,none,G,0.8172,0.1808,0.002,5.3752,4.78392
regular_72,regular,forward,R,0.1318,0.8644,0.0038,11.6004,7.64122
regular_72,regular,none,R,0.1744,0.8226,0.003,12.0156,7.3684
regular_7,regular,forward,G,0.8096,0.19,0.0004,4.642,6.12944
regular_7,regular,none,G,0.9054,0.094,0.0006,3.0314,4.11416
regular_45,regular,forward,G,0.6488,0.351,0.0002,4.3714,5.58236
regular_45,regular,none,G,0.3602,0.639,0.0008,3.0252,4.63688
regular_34,regular,forward,G,0.6832,0.3156,0.0012,4.7414,6.18076
regular_34,regular,none,G,0.6692,0.3306,0.0002,5.2466,5.06965
regular_23,regular,forward,R,0.2524,0.7278,0.0198,4.6194,7.05836
regular_23,regular,none,R,0.4364,0.5256,0.038,6.6338,10.62275
regular_0,regular,forward,R,0.1804,0.8186,0.001,3.8402,6.27663
regular_0,regular,none,R,0.498,0.502,0.0,1.052,2.10226
regular_36,regular,forward,G,0.2516,0.748,0.0004,2.5506,4.22957
regular_36,regular,none,G,0.4014,0.5984,0.0002,1.5724,2.73268
regular_39,regular,forward,G,0.6022,0.3956,0.0022,13.382,8.50939
regular_39,regular,none,G,0.5956,0.4034,0.001,13.15,7.11157
regular_37,regular,forward,R,0.2028,0.7708,0.0264,11.767,13.02511
regular_37,regular,none,R,0.1348,0.853,0.0122,7.294,8.1387
regular_67,regular,forward,G,0.9404,0.0596,-1.38777878078e-17,5.4818,5.77763
regular_67,regular,none,G,0.9018,0.0982,-4.16333634234e-17,3.19,3.36797
regular_57,regular,forward,G,0.512,0.486,0.002,4.7864,7.16277
regular_57,regular,none,G,0.427,0.5726,0.0004,2.6048,3.36628
regular_41,regular,forward,R,0.1274,0.8648,0.0078,11.004,8.69432
regular_41,regular,none,R,0.1482,0.8482,0.0036,4.7744,4.51789
regular_85,regular,forward,G,0.8604,0.1396,-5.55111512313e-17,7.1512,3.75211
regular_85,regular,none,G,0.955,0.045,4.16333634234e-17,3.4592,2.43024
regular_87,regular,forward,G,0.4806,0.5192,0.0002,2.0914,2.50006
regular_87,regular,none,G,0.8952,0.1048,0.0,2.311,1.73233
regular_82,regular,forward,R,0.0244,0.8778,0.0978,26.3812,15.25992
regular_82,regular,none,R,0.0142,0.878,0.1078,25.7682,15.78011
regular_26,regular,forward,R,0.0,0.9994,0.0006,7.7378,5.68562
