Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
porous_3_c,contained,none,G,0.6208,0.1624,0.2168,2.7246,2.82819
complex_5_a,contained,forward,G,0.797,0.0,0.203,2.0,2.60603
complex_5_a,contained,reverse,G,0.8502,0.0,0.1498,2.126,3.02312
complex_5_a,contained,none,G,0.6494,0.0,0.3506,4.1724,3.38213
complex_4_c,contained,forward,G,0.8606,0.0,0.1394,2.0356,1.96568
complex_4_c,contained,reverse,G,0.5938,0.0016,0.4046,4.0986,3.29683
complex_4_c,contained,none,G,0.3162,0.0,0.6838,7.7824,4.19347
stopper_1_c,contained,forward,G,0.6402,0.1346,0.2252,2.401,2.35318
stopper_1_c,contained,reverse,G,0.2122,0.0368,0.751,5.7696,4.61829
stopper_1_c,contained,none,G,0.2118,0.046,0.7422,6.6432,4.46668
size_5_b,contained,forward,G,0.8608,0.0,0.1392,2.8134,2.59332
size_5_b,contained,reverse,G,0.2818,0.0,0.7182,8.5918,4.78741
size_5_b,contained,none,G,0.3972,0.0,0.6028,7.706,4.16297
size_2_c,contained,forward,G,0.6634,0.0,0.3366,5.6362,3.3213
size_2_c,contained,reverse,G,0.0204,0.0008,0.9788,10.6364,5.04506
size_2_c,contained,none,G,0.2672,0.0002,0.7326,8.9822,4.46289
porous_3_a,contained,forward,G,0.8768,0.0,0.1232,1.8942,2.28969
porous_3_a,contained,reverse,G,0.8248,0.0002,0.175,2.1132,2.90397
porous_3_a,contained,none,G,0.7232,0.0,0.2768,2.9016,3.10196
stopper_2_a,contained,forward,G,0.9812,0.0,0.0188,0.4282,1.14151
stopper_2_a,contained,reverse,G,0.7386,0.0,0.2614,4.8734,3.40561
stopper_2_a,contained,none,G,0.7688,0.0,0.2312,3.57,2.75502
stopper_6_a,contained,forward,G,0.5656,0.0,0.4344,3.711,2.85835
stopper_6_a,contained,reverse,G,0.1226,0.0,0.8774,5.5224,4.88516
stopper_6_a,contained,none,G,0.1752,0.0,0.8248,5.8574,4.60828
size_1_b,contained,forward,G,0.3516,0.0,0.6484,3.3042,4.56421
size_1_b,contained,reverse,G,0.3478,0.0,0.6522,2.9118,4.68288
size_1_b,contained,none,G,0.3506,0.0,0.6494,3.4966,4.25704
stopper_3_b,contained,forward,G,0.6318,0.0366,0.3316,4.0824,3.11915
stopper_3_b,contained,reverse,G,0.1194,0.005,0.8756,5.853,4.94778
stopper_3_b,contained,none,G,0.1728,0.0054,0.8218,5.4372,4.6774
size_3_c,contained,forward,G,0.4532,0.0,0.5468,4.3228,4.28527
size_3_c,contained,reverse,G,0.0206,0.0,0.9794,11.3156,5.03285
size_3_c,contained,none,G,0.1924,0.0,0.8076,6.9582,4.82265
complex_3_c,contained,forward,G,0.1762,0.0,0.8238,7.0144,4.73612
complex_3_c,contained,reverse,G,0.0922,0.0,0.9078,8.406,4.93914
complex_3_c,contained,none,G,0.0464,0.0,0.9536,12.1268,4.99414
complex_3_b,contained,forward,G,0.2934,0.0,0.7066,5.3852,4.47922
complex_3_b,contained,reverse,G,0.0544,0.0,0.9456,7.2838,5.0235
complex_3_b,contained,none,G,0.0426,0.0,0.9574,6.4408,4.98958
stopper_4_c,contained,forward,G,0.7988,0.0808,0.1204,1.514,1.88138
stopper_4_c,contained,reverse,G,0.5734,0.0664,0.3602,4.5518,3.41351
stopper_4_c,contained,none,G,0.3956,0.0522,0.5522,6.1996,3.93604
complex_5_c,contained,forward,G,0.6086,0.0,0.3914,4.2732,3.27481
complex_5_c,contained,reverse,G,0.8206,0.0,0.1794,2.373,3.04871
complex_5_c,contained,none,G,0.5866,0.0,0.4134,4.8728,3.54023
size_1_c,contained,forward,G,0.163,0.0,0.837,2.6018,4.96998
size_1_c,contained,reverse,G,0.0498,0.0,0.9502,2.1946,4.95403
size_1_c,contained,none,G,0.2276,0.0,0.7724,2.765,4.57444
size_4_c,contained,forward,G,0.7234,0.0,0.2766,4.4724,4.10233
size_4_c,contained,reverse,G,0.0006,0.0,0.9994,7.986,5.04962
size_4_c,contained,none,G,0.4382,0.0,0.5618,5.6894,4.29719
stopper_5_a,contained,forward,G,0.588,0.0,0.412,2.8448,3.5617
stopper_5_a,contained,reverse,G,0.5222,0.0,0.4778,3.6544,3.95696
stopper_5_a,contained,none,G,0.7032,0.0,0.2968,2.852,2.79269
porous_6_c,contained,forward,G,0.585,0.247,0.168,1.702,3.27351
porous_6_c,contained,reverse,G,0.6012,0.1658,0.233,1.9072,3.72417
porous_6_c,contained,none,G,0.7024,0.089,0.2086,1.8962,3.09234
stopper_6_c,contained,forward,G,0.3968,0.0552,0.548,6.0144,3.74923
stopper_6_c,contained,reverse,G,0.091,0.002,0.907,5.7912,4.97663
stopper_6_c,contained,none,G,0.1302,0.0074,0.8624,6.1824,4.75356
complex_6_a,contained,forward,G,0.2072,0.0,0.7928,9.4554,4.76204
complex_6_a,contained,reverse,G,0.0,0.0,1.0,10.5902,5.05
complex_6_a,contained,none,G,0.0522,0.0,0.9478,10.8554,4.98496
porous_1_c,contained,forward,G,0.9908,0.0004,0.0088,1.3898,1.98085
porous_1_c,contained,reverse,G,0.76,0.142,0.098,4.4932,3.10515
porous_1_c,contained,none,G,0.6166,0.1304,0.253,6.0478,3.20129
porous_5_c,contained,forward,G,0.476,0.0576,0.4664,10.3752,4.08
porous_5_c,contained,reverse,G,0.0576,0.3254,0.617,7.3132,4.14146
porous_5_c,contained,none,G,0.2136,0.173,0.6134,9.3128,4.17319
stopper_4_a,contained,forward,G,0.9942,0.0,0.0058,0.102,0.79795
stopper_4_a,contained,reverse,G,0.9166,0.0,0.0834,2.487,2.08739
stopper_4_a,contained,none,G,0.822,0.0,0.178,3.9554,2.44095
stopper_5_b,contained,forward,G,0.715,0.0002,0.2848,2.6464,3.14939
stopper_5_b,contained,reverse,G,0.659,0.0,0.341,3.3198,3.60128
stopper_5_b,contained,none,G,0.8196,0.0,0.1804,2.4666,2.26852
stopper_2_c,contained,forward,G,0.6654,0.0066,0.328,2.8276,3.04494
stopper_2_c,contained,reverse,G,0.3314,0.0004,0.6682,6.3354,4.55791
stopper_2_c,contained,none,G,0.3834,0.0014,0.6152,5.3116,4.1735
porous_2_c,contained,forward,G,0.4342,0.08,0.4858,5.5188,4.00773
porous_2_c,contained,reverse,G,0.3158,0.1638,0.5204,6.0832,4.3291
porous_2_c,contained,none,G,0.4608,0.1812,0.358,4.8172,3.37754
porous_3_b,contained,forward,G,0.8768,0.0,0.1232,1.9252,2.29462
porous_3_b,contained,reverse,G,0.8346,0.0002,0.1652,2.069,2.8485
porous_3_b,contained,none,G,0.7258,0.0008,0.2734,2.948,3.10802
stopper_1_b,contained,forward,G,0.8512,0.008,0.1408,1.7678,1.59221
stopper_1_b,contained,reverse,G,0.2862,0.0022,0.7116,5.6826,4.46441
stopper_1_b,contained,none,G,0.3008,0.0054,0.6938,6.5224,4.28282
complex_5_b,contained,forward,G,0.6054,0.0,0.3946,4.2004,3.27763
complex_5_b,contained,reverse,G,0.8246,0.0,0.1754,2.3918,3.05485
complex_5_b,contained,none,G,0.595,0.0,0.405,4.846,3.51687
porous_4_a,contained,forward,G,0.7464,0.0,0.2536,2.2408,2.64391
porous_4_a,contained,reverse,G,0.4532,0.0,0.5468,3.6056,4.41839
porous_4_a,contained,none,G,0.5202,0.0,0.4798,3.3,3.72376
porous_4_c,contained,forward,G,0.7434,0.0278,0.2288,2.2406,2.60938
porous_4_c,contained,reverse,G,0.4428,0.0746,0.4826,3.595,4.36249
porous_4_c,contained,none,G,0.503,0.1114,0.3856,3.0944,3.46045
size_4_a,contained,forward,G,0.8776,0.002,0.1204,6.4528,2.44455
size_4_a,contained,reverse,G,0.4554,0.004,0.5406,16.3692,4.49296
size_4_a,contained,none,G,0.6718,0.0052,0.323,11.4204,3.23558
porous_6_a,contained,forward,G,0.8014,0.0,0.1986,1.7766,3.3173
porous_6_a,contained,reverse,G,0.7078,0.0,0.2922,2.0906,3.89449
porous_6_a,contained,none,G,0.7668,0.0,0.2332,1.9124,3.08728
porous_4_b,contained,forward,G,0.7576,0.0,0.2424,2.2098,2.60787
porous_4_b,contained,reverse,G,0.4558,0.0,0.5442,3.6214,4.40388
porous_4_b,contained,none,G,0.5268,0.0,0.4732,3.267,3.67822
stopper_3_a,contained,forward,G,0.706,0.0,0.294,3.8558,2.7295
stopper_3_a,contained,reverse,G,0.1284,0.0,0.8716,5.8238,4.89736
stopper_3_a,contained,none,G,0.2078,0.0,0.7922,5.4532,4.59685
complex_2_b,contained,forward,G,0.6114,0.0,0.3886,6.8532,3.7918
complex_2_b,contained,reverse,G,0.0014,0.0,0.9986,14.8436,5.04935
complex_2_b,contained,none,G,0.2004,0.0,0.7996,11.386,4.65593
size_5_a,contained,forward,G,0.9256,0.0,0.0744,3.346,1.77056
size_5_a,contained,reverse,G,0.3634,0.0008,0.6358,16.58,4.54055
size_5_a,contained,none,G,0.5538,0.006,0.4402,11.8948,3.61037
stopper_2_b,contained,forward,G,0.8732,0.0,0.1268,1.3264,1.79565
stopper_2_b,contained,reverse,G,0.517,0.0002,0.4828,5.693,3.99999
stopper_2_b,contained,none,G,0.564,0.0,0.436,4.5956,3.50349
stopper_3_c,contained,forward,G,0.3864,0.1,0.5136,4.6756,4.20758
stopper_3_c,contained,reverse,G,0.0464,0.0078,0.9458,5.8274,5.0403
stopper_3_c,contained,none,G,0.092,0.0178,0.8902,5.583,4.89563
size_4_b,contained,forward,G,0.8232,0.0,0.1768,5.3062,3.3262
size_4_b,contained,reverse,G,0.0832,0.0002,0.9166,11.186,5.03023
size_4_b,contained,none,G,0.509,0.0,0.491,7.5572,3.89377
complex_2_c,contained,forward,G,0.5386,0.0,0.4614,8.023,3.93439
complex_2_c,contained,reverse,G,0.0004,0.0,0.9996,14.9246,5.04977
complex_2_c,contained,none,G,0.1842,0.0,0.8158,12.1294,4.67663
complex_1_c,contained,forward,G,0.1642,0.0,0.8358,8.729,4.72293
complex_1_c,contained,reverse,G,0.1704,0.0,0.8296,6.6786,4.83399
complex_1_c,contained,none,G,0.1728,0.0,0.8272,7.5654,4.65862
size_5_c,contained,forward,G,0.7226,0.0,0.2774,3.6226,3.56327
size_5_c,contained,reverse,G,0.073,0.0,0.927,6.041,5.03723
size_5_c,contained,none,G,0.3206,0.0,0.6794,5.725,4.47897
porous_1_a,contained,forward,G,0.9922,0.0,0.0078,1.3716,1.97863
porous_1_a,contained,reverse,G,0.9056,0.0002,0.0942,5.7532,3.40625
porous_1_a,contained,none,G,0.7216,0.0,0.2784,6.6338,3.48706
stopper_4_b,contained,forward,G,0.9048,0.0,0.0952,1.2686,1.60164
stopper_4_b,contained,reverse,G,0.6818,0.0,0.3182,4.426,3.21734
stopper_4_b,contained,none,G,0.5106,0.0,0.4894,6.0326,3.73452
regular_25,regular,forward,R,0.4352,0.2112,0.3536,2.1622,3.43499
regular_25,regular,none,R,0.5222,0.2746,0.2032,2.3606,2.71951
regular_42,regular,forward,G,0.5868,0.3104,0.1028,3.9038,3.88987
regular_42,regular,none,G,0.5588,0.406,0.0352,1.3438,1.6983
regular_94,regular,forward,G,0.3444,0.4124,0.2432,2.8032,3.309
regular_94,regular,none,G,0.2326,0.6692,0.0982,2.5526,1.863
regular_69,regular,forward,G,0.1908,0.1566,0.6526,4.882,4.62225
regular_69,regular,none,G,0.2158,0.3436,0.4406,2.8364,3.33075
regular_8,regular,forward,R,0.2788,0.2818,0.4394,3.0106,4.0414
regular_8,regular,none,R,0.1864,0.4132,0.4004,2.8804,3.66558
regular_88,regular,forward,G,0.2416,0.5132,0.2452,3.776,3.66035
regular_88,regular,none,G,0.0392,0.4204,0.5404,7.3908,4.06068
regular_83,regular,forward,G,0.0274,0.3354,0.6372,5.233,4.65557
regular_83,regular,none,G,0.1822,0.2236,0.5942,6.1982,4.38379
regular_3,regular,forward,R,0.0234,0.7064,0.2702,2.5458,2.99217
regular_3,regular,none,R,0.0434,0.8196,0.137,1.1432,1.37107
regular_44,regular,forward,G,0.0522,0.0602,0.8876,5.5958,4.96803
regular_44,regular,none,G,0.2928,0.2198,0.4874,3.1594,3.78928
regular_77,regular,forward,G,0.7448,0.0,0.2552,2.7958,3.27413
regular_77,regular,none,G,0.9082,0.0,0.0918,1.8372,1.69038
regular_65,regular,forward,G,0.213,0.2168,0.5702,3.955,4.60836
regular_65,regular,none,G,0.1174,0.4932,0.3894,2.9932,3.4702
regular_33,regular,forward,R,0.2568,0.3242,0.419,2.756,4.29582
regular_33,regular,none,R,0.5742,0.1328,0.293,1.9182,2.64975
regular_79,regular,forward,G,0.4846,0.0182,0.4972,7.2864,4.29497
regular_79,regular,none,G,0.2424,0.0238,0.7338,4.8188,4.39385
regular_6,regular,forward,G,0.4468,0.5006,0.0526,0.6472,2.67435
regular_6,regular,none,G,0.2468,0.5784,0.1748,2.0118,2.68348
regular_56,regular,forward,R,0.049,0.6458,0.3052,7.672,3.83308
regular_56,regular,none,R,0.0884,0.6692,0.2424,3.6058,3.00753
regular_74,regular,forward,G,0.1258,0.2812,0.593,7.8304,4.44978
regular_74,regular,none,G,0.1632,0.4532,0.3836,4.7382,3.43186
regular_35,regular,forward,G,0.1294,0.4726,0.398,2.6662,3.841
regular_35,regular,none,G,0.17,0.2976,0.5324,2.9666,3.90178
regular_66,regular,forward,R,0.0458,0.004,0.9502,3.6928,5.02448
regular_66,regular,none,R,0.2058,0.2226,0.5716,4.1742,4.14552
regular_40,regular,forward,R,0.0708,0.4576,0.4716,2.2552,3.75881
regular_40,regular,none,R,0.2798,0.2788,0.4414,1.9012,3.38429
regular_17,regular,forward,G,0.2826,0.0202,0.6972,2.4548,4.63432
regular_17,regular,none,G,0.3246,0.1926,0.4828,2.1106,3.48671
regular_91,regular,forward,R,0.5178,0.33,0.1522,2.5056,3.16162
regular_91,regular,none,R,0.5048,0.0252,0.47,4.2124,3.59515
regular_22,regular,forward,G,0.1818,0.2918,0.5264,2.5138,4.45278
regular_22,regular,none,G,0.0592,0.3108,0.63,30.2456,4.58601
regular_48,regular,forward,R,0.5358,0.3358,0.1284,1.3184,2.67605
regular_48,regular,none,R,0.4168,0.388,0.1952,2.2902,2.25666
regular_84,regular,forward,G,0.0644,0.0016,0.934,7.4014,5.02938
regular_84,regular,none,G,0.0994,0.0048,0.8958,10.5994,4.98645
regular_28,regular,forward,R,0.0622,0.6852,0.2526,3.2546,3.69762
regular_28,regular,none,R,0.139,0.703,0.158,1.738,2.23796
regular_1,regular,forward,G,0.3542,0.122,0.5238,1.2904,4.09179
regular_1,regular,none,G,0.156,0.3282,0.5158,2.6024,4.0151
regular_50,regular,forward,R,0.1876,0.2772,0.5352,4.6104,4.55867
regular_50,regular,none,R,0.615,0.1294,0.2556,2.4098,2.78466
regular_14,regular,forward,G,0.0456,0.093,0.8614,3.2384,4.894
regular_14,regular,none,G,0.1344,0.5298,0.3358,2.4388,3.24041
regular_29,regular,forward,R,0.0204,0.5702,0.4094,1.5186,3.81026
regular_29,regular,none,R,0.1674,0.5002,0.3324,2.4374,3.48084
regular_38,regular,forward,G,0.4454,0.1158,0.4388,5.7002,4.04045
regular_38,regular,none,G,0.5044,0.2596,0.236,4.005,2.6814
regular_89,regular,forward,R,0.3986,0.4288,0.1726,2.2146,2.52979
regular_89,regular,none,R,0.448,0.31,0.242,2.292,2.61485
regular_86,regular,forward,G,0.647,0.0262,0.3268,4.7814,3.68383
regular_86,regular,none,G,0.512,0.0324,0.4556,6.1274,3.92194
regular_73,regular,forward,G,0.07,0.0106,0.9194,6.5088,4.96689
regular_73,regular,none,G,0.3596,0.0658,0.5746,8.627,3.92879
regular_80,regular,forward,R,0.1248,0.2612,0.614,3.656,4.29075
regular_80,regular,none,R,0.6966,0.1262,0.1772,2.2164,2.14131
regular_76,regular,forward,R,0.0,0.0494,0.9506,6.09,5.01885
regular_76,regular,none,R,0.0162,0.2392,0.7446,6.1718,4.7008
regular_78,regular,forward,G,0.0,0.42,0.58,6.0706,4.02902
regular_78,regular,none,G,0.002,0.2676,0.7304,7.324,4.47033
regular_54,regular,forward,R,0.5986,0.0388,0.3626,1.5172,3.06257
regular_54,regular,none,R,0.4232,0.1746,0.4022,3.9754,3.5802
regular_9,regular,forward,R,0.016,0.9188,0.0652,1.3456,2.50845
regular_9,regular,none,R,0.2764,0.4406,0.283,1.7888,2.96731
regular_55,regular,forward,G,0.1006,0.0478,0.8516,4.4808,4.91829
regular_55,regular,none,G,0.2736,0.1336,0.5928,4.5134,4.21761
regular_31,regular,forward,G,0.3342,0.3014,0.3644,2.6542,3.78456
regular_31,regular,none,G,0.167,0.4004,0.4326,2.6064,3.46126
regular_15,regular,forward,G,0.052,0.6886,0.2594,4.8654,3.1763
regular_15,regular,none,G,0.3324,0.5832,0.0844,1.2824,1.84479
regular_70,regular,forward,G,0.2436,0.3388,0.4176,2.6704,3.72535
regular_70,regular,none,G,0.2634,0.523,0.2136,2.1342,2.45892
regular_30,regular,forward,G,0.5788,0.0968,0.3244,2.0014,3.88504
regular_30,regular,none,G,0.4572,0.1632,0.3796,2.8038,3.71409
regular_20,regular,forward,G,0.176,0.0016,0.8224,2.5492,4.61178
regular_20,regular,none,G,0.3526,0.3258,0.3216,1.8558,2.91296
regular_27,regular,forward,G,0.3478,0.1388,0.5134,2.4984,4.13025
regular_27,regular,none,G,0.159,0.3036,0.5374,2.9106,3.97179
regular_32,regular,forward,R,0.4242,0.0576,0.5182,2.983,3.85241
regular_32,regular,none,R,0.315,0.1474,0.5376,2.7434,3.84794
regular_60,regular,forward,R,0.0654,0.372,0.5626,4.628,3.62374
regular_60,regular,none,R,0.08,0.4196,0.5004,4.8264,3.38664
regular_21,regular,forward,R,0.1378,0.0548,0.8074,8.4006,4.69929
regular_21,regular,none,R,0.5328,0.1842,0.283,3.6656,2.75734
regular_95,regular,forward,G,0.3002,0.1982,0.5016,7.795,4.56215
regular_95,regular,none,G,0.492,0.0562,0.4518,5.9042,3.93423
regular_93,regular,forward,G,0.0064,0.0276,0.966,7.1118,5.02403
regular_93,regular,none,G,0.0282,0.0214,0.9504,7.0466,5.01743
regular_49,regular,forward,R,0.2996,0.5832,0.1172,1.3954,3.29657
regular_49,regular,none,R,0.556,0.2138,0.2302,2.8802,3.24896
regular_53,regular,forward,R,0.329,0.2584,0.4126,2.9406,3.95889
regular_53,regular,none,R,0.3256,0.1794,0.495,4.1394,3.9683
regular_90,regular,forward,G,0.045,0.332,0.623,13.6242,4.52232
regular_90,regular,none,G,0.0846,0.5112,0.4042,13.2034,3.72062
regular_92,regular,forward,R,0.0608,0.255,0.6842,5.7068,4.58314
regular_92,regular,none,R,0.1118,0.3286,0.5596,4.5148,4.1756
regular_10,regular,forward,R,0.0366,0.4934,0.47,1.4788,3.95426
regular_10,regular,none,R,0.4726,0.368,0.1594,1.2188,2.39916
regular_4,regular,forward,R,0.0742,0.7588,0.167,1.3132,1.84511
regular_4,regular,none,R,0.1172,0.454,0.4288,2.6702,3.63407
regular_5,regular,forward,R,0.222,0.3004,0.4776,3.3286,4.55838
regular_5,regular,none,R,0.2402,0.5084,0.2514,1.1588,2.21881
regular_19,regular,forward,G,0.1258,0.4152,0.459,1.6772,4.20364
regular_19,regular,none,G,0.5194,0.1922,0.2884,2.0036,3.19295
regular_62,regular,forward,G,0.4318,0.0078,0.5604,5.0062,4.57992
regular_62,regular,none,G,0.6276,0.054,0.3184,3.4098,3.09363
regular_72,regular,forward,R,0.0278,0.3852,0.587,5.6884,4.14938
regular_72,regular,none,R,0.0408,0.3928,0.5664,6.4578,4.03696
regular_7,regular,forward,G,0.4414,0.082,0.4766,3.3954,4.5016
regular_7,regular,none,G,0.642,0.0596,0.2984,2.2312,2.98984
regular_45,regular,forward,G,0.4156,0.119,0.4654,3.202,3.8657
regular_45,regular,none,G,0.2476,0.3862,0.3662,2.1808,3.30501
regular_34,regular,forward,G,0.3686,0.1326,0.4988,3.376,4.47478
regular_34,regular,none,G,0.4646,0.1568,0.3786,3.8298,3.53048
regular_23,regular,forward,R,0.0622,0.5538,0.384,2.631,3.99844
regular_23,regular,none,R,0.156,0.221,0.623,2.6084,4.36777
regular_0,regular,forward,R,0.0074,0.4232,0.5694,2.5506,3.96258
regular_0,regular,none,R,0.4676,0.4352,0.0972,0.9014,1.8536
regular_36,regular,forward,G,0.102,0.62,0.278,1.8134,3.20587
regular_36,regular,none,G,0.3332,0.5062,0.1606,1.2804,2.26007
regular_39,regular,forward,G,0.1482,0.1106,0.7412,8.1124,4.73517
regular_39,regular,none,G,0.2724,0.1492,0.5784,9.6966,4.48901
regular_37,regular,forward,R,0.0008,0.049,0.9502,4.5286,5.00653
regular_37,regular,none,R,0.0198,0.4474,0.5328,3.5034,3.87751
regular_67,regular,forward,G,0.5484,0.0024,0.4492,3.4954,3.94097
regular_67,regular,none,G,0.7278,0.0774,0.1948,2.4566,2.54343
regular_57,regular,forward,G,0.2104,0.269,0.5206,2.7734,4.49495
regular_57,regular,none,G,0.343,0.4816,0.1754,1.8766,2.55153
regular_41,regular,forward,R,0.0164,0.3598,0.6238,5.447,4.33525
regular_41,regular,none,R,0.0758,0.6024,0.3218,2.7172,2.78866
regular_85,regular,forward,G,0.706,0.1004,0.1936,6.2668,3.14009
regular_85,regular,none,G,0.8502,0.0238,0.126,2.8364,2.01715
regular_87,regular,forward,G,0.4054,0.4886,0.106,1.3754,2.0991
regular_87,regular,none,G,0.8334,0.0756,0.091,1.6958,1.44728
regular_82,regular,forward,R,0.0072,0.0552,0.9376,9.3044,5.02087
regular_82,regular,none,R,0.002,0.134,0.864,8.257,4.89
regular_26,regular,forward,R,0.0,0.6218,0.3782,5.7646,4.21237
regular_26,regular,none,R,0.0,0.6678,0.3322,4.0048,3.29124
regular_75,regular,forward,R,0.114,0.5352,0.3508,4.1174,4.05373
