Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
porous_3_c,contained,reverse,G,0.9602,0.0398,-5.55111512313e-17,2.69,3.49604
porous_3_c,contained,none,G,0.8094,0.1906,0.0,3.4902,3.62364
complex_5_a,contained,forward,G,0.9994,0.0,0.0006,2.6532,3.21399
complex_5_a,contained,reverse,G,0.999,0.0,0.001,2.9782,3.63655
complex_5_a,contained,none,G,0.9838,0.0,0.0162,11.133,5.72963
complex_4_c,contained,forward,G,0.95,0.0,0.05,11.0366,5.54772
complex_4_c,contained,reverse,G,0.8628,0.003,0.1342,29.3908,13.36572
complex_4_c,contained,none,G,0.7598,0.0,0.2402,53.3316,21.94133
stopper_1_c,contained,forward,G,0.797,0.1968,0.0062,5.9894,4.87838
stopper_1_c,contained,reverse,G,0.8046,0.1662,0.0292,19.351,13.72589
stopper_1_c,contained,none,G,0.7742,0.1916,0.0342,22.4812,14.91028
size_5_b,contained,forward,G,0.9922,0.0038,0.004,5.2492,3.97238
size_5_b,contained,reverse,G,0.9946,0.0002,0.0052,20.3038,11.09879
size_5_b,contained,none,G,0.9972,0.0,0.0028,16.9214,9.15315
size_2_c,contained,forward,G,0.9736,0.0,0.0264,16.2012,8.97764
size_2_c,contained,reverse,G,0.9352,0.0022,0.0626,38.6964,19.53971
size_2_c,contained,none,G,0.944,0.0004,0.0556,31.0908,16.07538
porous_3_a,contained,forward,G,1.0,0.0,0.0,2.3544,2.76062
porous_3_a,contained,reverse,G,0.9996,0.0004,-4.40728183115e-17,2.7318,3.54358
porous_3_a,contained,none,G,1.0,0.0,0.0,4.0742,4.33824
stopper_2_a,contained,forward,G,1.0,0.0,0.0,0.479,1.18815
stopper_2_a,contained,reverse,G,1.0,0.0,0.0,5.7906,4.10636
stopper_2_a,contained,none,G,1.0,0.0,0.0,4.446,3.43378
stopper_6_a,contained,forward,G,0.8806,0.0,0.1194,15.8932,13.81665
stopper_6_a,contained,reverse,G,0.7712,0.0,0.2288,28.9972,26.00955
stopper_6_a,contained,none,G,0.7862,0.0,0.2138,28.4678,24.57283
size_1_b,contained,forward,G,0.992,0.0,0.008,8.8318,11.16962
size_1_b,contained,reverse,G,0.9902,0.0004,0.0094,8.81,11.54918
size_1_b,contained,none,G,0.9936,0.0002,0.0062,8.453,10.43555
stopper_3_b,contained,forward,G,0.877,0.0746,0.0484,11.0628,9.2084
stopper_3_b,contained,reverse,G,0.8008,0.067,0.1322,24.7628,21.25389
stopper_3_b,contained,none,G,0.8002,0.0686,0.1312,23.8744,21.01173
size_3_c,contained,forward,G,0.9572,0.0,0.0428,18.3906,13.75906
size_3_c,contained,reverse,G,0.9426,0.0,0.0574,37.0034,20.37968
size_3_c,contained,none,G,0.946,0.0,0.054,26.9622,17.49878
complex_3_c,contained,forward,G,0.795,0.0,0.205,48.3422,24.11815
complex_3_c,contained,reverse,G,0.748,0.0002,0.2518,58.616,27.94631
complex_3_c,contained,none,G,0.6956,0.0,0.3044,73.712,31.28442
complex_3_b,contained,forward,G,0.823,0.0,0.177,26.2766,21.80504
complex_3_b,contained,reverse,G,0.7796,0.0,0.2204,34.4218,27.57175
complex_3_b,contained,none,G,0.781,0.0,0.219,33.041,27.12704
stopper_4_c,contained,forward,G,0.889,0.1058,0.0052,3.6308,3.41365
stopper_4_c,contained,reverse,G,0.8714,0.1156,0.013,9.4682,6.98736
stopper_4_c,contained,none,G,0.8582,0.1248,0.017,14.7222,10.065
complex_5_c,contained,forward,G,0.9634,0.0,0.0366,19.6314,7.67091
complex_5_c,contained,reverse,G,0.9914,0.0,0.0086,6.6814,4.57637
complex_5_c,contained,none,G,0.9694,0.0,0.0306,18.827,7.75028
size_1_c,contained,forward,G,0.9728,0.0,0.0272,8.3814,14.42562
size_1_c,contained,reverse,G,0.973,0.0,0.027,8.4286,15.11253
size_1_c,contained,none,G,0.9696,0.0,0.0304,8.463,14.13239
size_4_c,contained,forward,G,0.9986,0.0,0.0014,7.8158,6.23851
size_4_c,contained,reverse,G,0.9938,0.0,0.0062,20.8784,13.72395
size_4_c,contained,none,G,0.994,0.0,0.006,13.857,9.7852
stopper_5_a,contained,forward,G,1.0,0.0,0.0,5.5568,6.0862
stopper_5_a,contained,reverse,G,0.9986,0.0004,0.001,6.9902,6.94768
stopper_5_a,contained,none,G,1.0,0.0,0.0,4.9576,4.63377
porous_6_c,contained,forward,G,0.7046,0.2954,0.0,2.1502,3.96888
porous_6_c,contained,reverse,G,0.7578,0.2422,-2.77555756156e-17,2.5198,4.75003
porous_6_c,contained,none,G,0.8562,0.1436,0.0002,2.4774,4.03551
stopper_6_c,contained,forward,G,0.74,0.1074,0.1526,21.9294,17.08561
stopper_6_c,contained,reverse,G,0.649,0.07,0.281,33.7678,28.8538
stopper_6_c,contained,none,G,0.6736,0.067,0.2594,32.124,26.66997
complex_6_a,contained,forward,G,0.78,0.0,0.22,54.957,24.3439
complex_6_a,contained,reverse,G,0.6952,0.0,0.3048,73.8232,32.37879
complex_6_a,contained,none,G,0.7116,0.0,0.2884,70.2264,30.5114
porous_1_c,contained,forward,G,0.9988,0.0012,-2.10335221462e-17,1.5452,2.05686
porous_1_c,contained,reverse,G,0.853,0.147,2.77555756156e-17,5.4078,3.53811
porous_1_c,contained,none,G,0.8568,0.1432,0.0,8.4452,4.32756
porous_5_c,contained,forward,G,0.7698,0.2246,0.0056,19.8192,8.20521
porous_5_c,contained,reverse,G,0.4586,0.5368,0.0046,19.7112,9.63664
porous_5_c,contained,none,G,0.615,0.3808,0.0042,22.8378,10.08969
stopper_4_a,contained,forward,G,1.0,0.0,0.0,0.142,0.82417
stopper_4_a,contained,reverse,G,0.9996,0.0002,0.0002,2.8932,2.35839
stopper_4_a,contained,none,G,1.0,0.0,0.0,4.7066,2.99757
stopper_5_b,contained,forward,G,1.0,0.0,0.0,3.8858,4.30475
stopper_5_b,contained,reverse,G,0.9986,0.0008,0.0006,4.8982,5.10162
stopper_5_b,contained,none,G,0.9996,0.0004,-4.40728183115e-17,3.4594,3.14744
stopper_2_c,contained,forward,G,0.9626,0.037,0.0004,5.9186,5.43234
stopper_2_c,contained,reverse,G,0.9462,0.0514,0.0024,13.6594,10.11065
stopper_2_c,contained,none,G,0.9542,0.0436,0.0022,11.8476,9.11628
porous_2_c,contained,forward,G,0.763,0.237,0.0,8.6868,6.18578
porous_2_c,contained,reverse,G,0.6672,0.3328,0.0,9.7852,6.74187
porous_2_c,contained,none,G,0.702,0.298,5.55111512313e-17,7.0858,4.89432
porous_3_b,contained,forward,G,1.0,0.0,0.0,2.2964,2.6928
porous_3_b,contained,reverse,G,0.9998,0.0002,-2.20364091558e-17,2.7786,3.59144
porous_3_b,contained,none,G,0.9998,0.0002,-2.20364091558e-17,4.0446,4.23353
stopper_1_b,contained,forward,G,0.982,0.0106,0.0074,4.7702,3.51065
stopper_1_b,contained,reverse,G,0.9578,0.0186,0.0236,18.263,12.64582
stopper_1_b,contained,none,G,0.9484,0.0264,0.0252,20.5752,13.27597
complex_5_b,contained,forward,G,0.993,0.0,0.007,10.7916,6.35803
complex_5_b,contained,reverse,G,0.9962,0.0,0.0038,4.8774,4.23592
complex_5_b,contained,none,G,0.986,0.0,0.014,13.4888,6.73613
porous_4_a,contained,forward,G,1.0,0.0,0.0,3.6348,4.19069
porous_4_a,contained,reverse,G,0.9976,0.0024,-4.20670442924e-17,7.2792,8.2652
porous_4_a,contained,none,G,1.0,0.0,0.0,5.8454,6.56726
porous_4_c,contained,forward,G,0.93,0.0696,0.0004,3.3854,3.89427
porous_4_c,contained,reverse,G,0.8482,0.1512,0.0006,6.4102,7.35136
porous_4_c,contained,none,G,0.8174,0.1824,0.0002,4.9314,5.52554
size_4_a,contained,forward,G,0.9946,0.005,0.0004,8.51,3.00299
size_4_a,contained,reverse,G,0.977,0.0168,0.0062,25.6128,7.25513
size_4_a,contained,none,G,0.9852,0.0136,0.0012,16.8938,4.80043
porous_6_a,contained,forward,G,1.0,0.0,0.0,2.6618,4.68623
porous_6_a,contained,reverse,G,0.9996,0.0,0.0004,3.0822,5.47012
porous_6_a,contained,none,G,0.9998,0.0,0.0002,2.865,4.57388
porous_4_b,contained,forward,G,1.0,0.0,0.0,3.6402,4.18546
porous_4_b,contained,reverse,G,0.9966,0.0016,0.0018,7.093,8.0534
porous_4_b,contained,none,G,0.9984,0.0004,0.0012,6.0762,6.75096
stopper_3_a,contained,forward,G,0.9494,0.0,0.0506,10.4966,8.48749
stopper_3_a,contained,reverse,G,0.8764,0.0,0.1236,24.264,20.65314
stopper_3_a,contained,none,G,0.862,0.0,0.138,24.3072,21.22606
complex_2_b,contained,forward,G,0.974,0.0,0.026,21.4014,9.78795
complex_2_b,contained,reverse,G,0.924,0.0,0.076,56.7072,21.54599
complex_2_b,contained,none,G,0.944,0.0,0.056,42.0228,17.12539
size_5_a,contained,forward,G,1.0,0.0,0.0,4.829,2.23351
size_5_a,contained,reverse,G,0.9878,0.008,0.0042,28.9836,8.30631
size_5_a,contained,none,G,0.9934,0.0062,0.0004,20.9854,6.25761
stopper_2_b,contained,forward,G,0.9998,0.0,0.0002,2.0558,2.36903
stopper_2_b,contained,reverse,G,0.9996,0.0002,0.0002,9.0606,6.56247
stopper_2_b,contained,none,G,0.9998,0.0,0.0002,7.7122,5.85351
stopper_3_c,contained,forward,G,0.7348,0.2016,0.0636,13.8156,12.48557
stopper_3_c,contained,reverse,G,0.6666,0.1766,0.1568,26.6732,23.72639
stopper_3_c,contained,none,G,0.652,0.1802,0.1678,26.445,23.95488
size_4_b,contained,forward,G,0.9998,0.0,0.0002,8.608,4.80227
size_4_b,contained,reverse,G,0.9988,0.0004,0.0008,22.1466,10.15956
size_4_b,contained,none,G,0.999,0.0004,0.0006,15.2526,7.46404
complex_2_c,contained,forward,G,0.8848,0.0,0.1152,39.3092,14.36173
complex_2_c,contained,reverse,G,0.8142,0.0,0.1858,72.6518,25.08741
complex_2_c,contained,none,G,0.8398,0.0,0.1602,61.4678,21.61322
complex_1_c,contained,forward,G,0.7148,0.0002,0.285,46.5228,26.10666
complex_1_c,contained,reverse,G,0.7112,0.0002,0.2886,45.3294,26.62546
complex_1_c,contained,none,G,0.6882,0.0002,0.3116,48.944,27.78094
size_5_c,contained,forward,G,0.9914,0.0,0.0086,8.106,7.13765
size_5_c,contained,reverse,G,0.981,0.0,0.019,18.0176,14.33276
size_5_c,contained,none,G,0.984,0.0,0.016,16.1748,12.41159
porous_1_a,contained,forward,G,0.9996,0.0004,-4.40728183115e-17,1.5178,2.0534
porous_1_a,contained,reverse,G,0.9972,0.0026,0.0002,6.996,3.9875
porous_1_a,contained,none,G,0.9998,0.0002,-2.20364091558e-17,9.679,4.87994
stopper_4_b,contained,forward,G,0.9978,0.0,0.0022,2.9486,2.72971
stopper_4_b,contained,reverse,G,0.9946,0.0006,0.0048,8.4462,5.99342
stopper_4_b,contained,none,G,0.9926,0.0,0.0074,12.8622,8.48511
regular_25,regular,forward,R,0.6316,0.3684,-5.55111512313e-17,3.5804,4.823
regular_25,regular,none,R,0.6232,0.3768,0.0,3.041,3.41792
regular_42,regular,forward,G,0.6302,0.3698,0.0,4.3056,4.21825
regular_42,regular,none,G,0.5564,0.4436,0.0,1.415,1.75952
regular_94,regular,forward,G,0.4396,0.5604,0.0,3.6676,4.05261
regular_94,regular,none,G,0.2944,0.7056,0.0,3.7836,2.31048
regular_69,regular,forward,G,0.6458,0.3526,0.0016,9.1864,8.88086
regular_69,regular,none,G,0.5144,0.4844,0.0012,5.9596,6.46016
regular_8,regular,forward,R,0.4348,0.565,0.0002,5.236,6.99819
regular_8,regular,none,R,0.328,0.6714,0.0006,4.7434,6.127
regular_88,regular,forward,G,0.2826,0.7164,0.001,7.1208,5.34246
regular_88,regular,none,G,0.1286,0.8688,0.0026,14.995,7.89588
regular_83,regular,forward,G,0.2258,0.774,0.0002,10.8026,9.25865
regular_83,regular,none,G,0.385,0.613,0.002,11.5824,8.93255
regular_3,regular,forward,R,0.1718,0.8282,0.0,3.5026,4.20612
regular_3,regular,none,R,0.0774,0.9226,0.0,1.6204,2.10406
regular_44,regular,forward,G,0.5876,0.4106,0.0018,12.2506,11.50852
regular_44,regular,none,G,0.571,0.4282,0.0008,6.4458,7.14568
regular_77,regular,forward,G,1.0,0.0,0.0,3.3686,3.97226
regular_77,regular,none,G,1.0,0.0,0.0,2.1216,1.99769
regular_65,regular,forward,G,0.4944,0.5054,0.0002,6.3854,7.58758
regular_65,regular,none,G,0.2796,0.7202,0.0002,4.487,5.2688
regular_33,regular,forward,R,0.5114,0.4886,5.55111512313e-17,4.3356,6.11613
regular_33,regular,none,R,0.7454,0.254,0.0006,3.1832,4.19866
regular_79,regular,forward,G,0.8356,0.1436,0.0208,14.294,10.50041
regular_79,regular,none,G,0.7254,0.2376,0.037,17.2956,15.23777
regular_6,regular,forward,G,0.4774,0.5226,0.0,0.7702,2.84203
regular_6,regular,none,G,0.288,0.7118,0.0002,2.5452,3.36217
regular_56,regular,forward,R,0.1074,0.892,0.0006,8.873,4.79395
regular_56,regular,none,R,0.106,0.8936,0.0004,4.4262,3.86828
regular_74,regular,forward,G,0.5096,0.4902,0.0002,11.6818,7.40934
regular_74,regular,none,G,0.3686,0.6312,0.0002,6.9212,5.33922
regular_35,regular,forward,G,0.347,0.6516,0.0014,4.0808,5.64099
regular_35,regular,none,G,0.438,0.5544,0.0076,6.6312,8.73736
regular_66,regular,forward,R,0.6264,0.3666,0.007,13.5064,14.65399
regular_66,regular,none,R,0.5552,0.4414,0.0034,8.8172,8.76575
regular_40,regular,forward,R,0.281,0.717,0.002,4.3818,7.37655
regular_40,regular,none,R,0.4578,0.5412,0.001,3.7176,6.48092
regular_17,regular,forward,G,0.5884,0.41,0.0016,6.0524,9.83119
regular_17,regular,none,G,0.534,0.465,0.001,4.2832,6.68533
regular_91,regular,forward,R,0.6216,0.3776,0.0008,3.9582,4.17837
regular_91,regular,none,R,0.8978,0.101,0.0012,8.691,6.78961
regular_22,regular,forward,G,0.419,0.5808,0.0002,5.3436,7.14816
regular_22,regular,none,G,0.3852,0.6104,0.0044,33.2942,7.72812
regular_48,regular,forward,R,0.61,0.39,0.0,2.02,3.26969
regular_48,regular,none,R,0.478,0.5214,0.0006,3.8182,3.47709
regular_84,regular,forward,G,0.9084,0.0808,0.0108,23.0136,14.43233
regular_84,regular,none,G,0.9056,0.0844,0.01,24.4242,13.2742
regular_28,regular,forward,R,0.1486,0.8514,-1.11022302463e-16,3.8826,4.55383
regular_28,regular,none,R,0.176,0.824,1.11022302463e-16,2.0976,2.73291
regular_1,regular,forward,G,0.6312,0.3682,0.0006,3.264,7.49205
regular_1,regular,none,G,0.3818,0.6178,0.0004,4.9636,7.78368
regular_50,regular,forward,R,0.5344,0.4656,0.0,6.6794,6.61527
regular_50,regular,none,R,0.7994,0.2006,0.0,3.3098,3.75132
regular_14,regular,forward,G,0.3174,0.6812,0.0014,7.8292,10.74533
regular_14,regular,none,G,0.2462,0.753,0.0008,4.1392,5.4646
regular_29,regular,forward,R,0.0972,0.9028,0.0,2.887,5.79232
regular_29,regular,none,R,0.2832,0.7168,0.0,3.5244,5.15186
regular_38,regular,forward,G,0.6736,0.3264,0.0,8.5586,6.06771
regular_38,regular,none,G,0.6078,0.392,0.0002,5.5084,3.79307
regular_89,regular,forward,R,0.4816,0.5184,0.0,3.2344,3.25072
regular_89,regular,none,R,0.616,0.3838,0.0002,3.9732,3.73436
regular_86,regular,forward,G,0.9136,0.0862,0.0002,7.7062,5.81318
regular_86,regular,none,G,0.9102,0.0894,0.0004,9.5218,6.42575
regular_73,regular,forward,G,0.7006,0.1788,0.1206,28.652,21.92394
regular_73,regular,none,G,0.7548,0.1774,0.0678,21.5198,13.42699
regular_80,regular,forward,R,0.4046,0.5954,-1.11022302463e-16,6.68,6.80434
regular_80,regular,none,R,0.7726,0.2274,5.55111512313e-17,2.8634,2.77809
regular_76,regular,forward,R,0.0736,0.9094,0.017,17.7952,15.46246
regular_76,regular,none,R,0.0864,0.9014,0.0122,15.0378,12.62525
regular_78,regular,forward,G,0.133,0.8518,0.0152,17.6244,11.2028
regular_78,regular,none,G,0.203,0.7808,0.0162,21.0602,13.16442
regular_54,regular,forward,R,0.7806,0.2194,2.77555756156e-17,2.8622,4.41233
regular_54,regular,none,R,0.6012,0.3988,5.55111512313e-17,5.9742,5.84305
regular_9,regular,forward,R,0.0266,0.9734,0.0,1.4696,2.65495
regular_9,regular,none,R,0.4004,0.5994,0.0002,2.3838,3.91108
regular_55,regular,forward,G,0.6564,0.3422,0.0014,10.5384,10.86456
regular_55,regular,none,G,0.6112,0.3868,0.002,8.6058,8.33893
regular_31,regular,forward,G,0.4434,0.5566,0.0,4.204,5.61012
regular_31,regular,none,G,0.2954,0.7038,0.0008,4.8638,6.39703
regular_15,regular,forward,G,0.0724,0.9276,0.0,5.5426,3.82131
regular_15,regular,none,G,0.3672,0.6328,0.0,1.4998,2.07593
regular_70,regular,forward,G,0.5292,0.4708,0.0,4.3648,5.95448
regular_70,regular,none,G,0.3798,0.62,0.0002,2.8846,3.45543
regular_30,regular,forward,G,0.7994,0.2004,0.0002,3.2804,5.41025
regular_30,regular,none,G,0.728,0.272,0.0,4.2264,5.66399
regular_20,regular,forward,G,0.691,0.3082,0.0008,5.693,9.61846
regular_20,regular,none,G,0.544,0.456,-5.55111512313e-17,3.023,4.58722
regular_27,regular,forward,G,0.608,0.3886,0.0034,6.0842,8.72882
regular_27,regular,none,G,0.3964,0.6014,0.0022,6.0294,8.22823
regular_32,regular,forward,R,0.6482,0.3478,0.004,5.9138,7.78055
regular_32,regular,none,R,0.5802,0.4128,0.007,6.2258,8.70464
regular_60,regular,forward,R,0.333,0.6658,0.0012,10.0352,7.8635
regular_60,regular,none,R,0.3374,0.6606,0.002,9.9446,7.44128
regular_21,regular,forward,R,0.5232,0.4762,0.0006,12.7638,8.26685
regular_21,regular,none,R,0.7076,0.2922,0.0002,5.6542,4.28655
regular_95,regular,forward,G,0.7678,0.232,0.0002,10.5392,6.85354
regular_95,regular,none,G,0.9018,0.0982,-4.16333634234e-17,9.1164,6.3932
regular_93,regular,forward,G,0.345,0.6048,0.0502,24.9368,20.11656
regular_93,regular,none,G,0.325,0.6288,0.0462,22.9044,18.669
regular_49,regular,forward,R,0.3548,0.6452,0.0,1.8692,3.81252
regular_49,regular,none,R,0.7386,0.2614,-5.55111512313e-17,3.7022,4.32705
regular_53,regular,forward,R,0.6056,0.3914,0.003,7.3938,7.588
regular_53,regular,none,R,0.6376,0.3596,0.0028,9.6364,8.54015
regular_90,regular,forward,G,0.3258,0.6742,0.0,17.364,7.01481
regular_90,regular,none,G,0.2678,0.7322,0.0,15.6088,5.28351
regular_92,regular,forward,R,0.206,0.7924,0.0016,11.1076,9.40781
regular_92,regular,none,R,0.2398,0.7592,0.001,8.7314,7.99797
regular_10,regular,forward,R,0.2522,0.7478,0.0,3.1224,5.84158
regular_10,regular,none,R,0.5346,0.4654,5.55111512313e-17,1.582,2.94319
regular_4,regular,forward,R,0.116,0.884,0.0,1.5046,2.17873
regular_4,regular,none,R,0.184,0.8152,0.0008,4.6332,6.25972
regular_5,regular,forward,R,0.5382,0.4616,0.0002,4.4348,6.33645
regular_5,regular,none,R,0.3932,0.6068,0.0,1.8708,3.52461
regular_19,regular,forward,G,0.4514,0.5486,0.0,2.8972,6.73664
regular_19,regular,none,G,0.7206,0.2794,0.0,2.7482,4.51213
regular_62,regular,forward,G,0.753,0.2464,0.0006,8.5874,7.77403
regular_62,regular,none,G,0.8176,0.182,0.0004,5.3076,4.74359
regular_72,regular,forward,R,0.1336,0.8662,0.0002,11.5902,7.69318
regular_72,regular,none,R,0.1684,0.8316,0.0,12.0234,7.19869
regular_7,regular,forward,G,0.8058,0.1942,2.77555756156e-17,4.6638,6.21245
regular_7,regular,none,G,0.9032,0.0968,0.0,3.076,4.10498
regular_45,regular,forward,G,0.6532,0.3468,0.0,4.4878,5.67829
regular_45,regular,none,G,0.362,0.638,0.0,3.0648,4.62733
regular_34,regular,forward,G,0.692,0.308,5.55111512313e-17,4.8514,6.30242
regular_34,regular,none,G,0.6718,0.328,0.0002,5.4564,5.29086
regular_23,regular,forward,R,0.2666,0.73,0.0034,4.6728,7.16038
regular_23,regular,none,R,0.4454,0.547,0.0076,6.6066,10.60976
regular_0,regular,forward,R,0.1774,0.8226,0.0,3.8318,6.24095
regular_0,regular,none,R,0.4858,0.5142,0.0,1.1202,2.22798
regular_36,regular,forward,G,0.2684,0.7316,0.0,2.5552,4.20605
regular_36,regular,none,G,0.4066,0.5934,-1.11022302463e-16,1.5754,2.74451
regular_39,regular,forward,G,0.5912,0.4088,5.55111512313e-17,13.429,8.4566
regular_39,regular,none,G,0.5992,0.4006,0.0002,13.3184,7.19103
regular_37,regular,forward,R,0.2008,0.7944,0.0048,11.984,13.26058
regular_37,regular,none,R,0.1348,0.8628,0.0024,7.2272,8.07298
regular_67,regular,forward,G,0.9424,0.0576,-1.38777878078e-17,5.522,5.95529
regular_67,regular,none,G,0.9006,0.0992,0.0002,3.2542,3.4461
regular_57,regular,forward,G,0.5006,0.4994,-5.55111512313e-17,4.732,7.1136
regular_57,regular,none,G,0.436,0.564,1.11022302463e-16,2.5416,3.36663
regular_41,regular,forward,R,0.1366,0.8624,0.001,11.3758,8.94719
regular_41,regular,none,R,0.1392,0.8608,0.0,4.8522,4.51612
regular_85,regular,forward,G,0.8584,0.1416,-5.55111512313e-17,7.0908,3.71551
regular_85,regular,none,G,0.9562,0.0438,-4.85722573274e-17,3.4478,2.46572
regular_87,regular,forward,G,0.4816,0.5184,0.0,2.06,2.51308
regular_87,regular,none,G,0.8932,0.1068,0.0,2.3494,1.83781
