Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
porous_6_b,contained,reverse,G,0.9822,0.004,0.0138,3.1564,5.47199
porous_6_b,contained,none,G,0.9862,0.003,0.0108,2.868,4.48921
size_2_b,contained,forward,G,0.9292,0.0106,0.0602,13.8688,5.46549
size_2_b,contained,reverse,G,0.8328,0.001,0.1662,39.2342,13.30415
size_2_b,contained,none,G,0.8518,0.0024,0.1458,31.624,11.06663
stopper_1_a,contained,forward,G,0.9652,0.0,0.0348,4.036,3.06318
stopper_1_a,contained,reverse,G,0.8534,0.0,0.1466,15.5194,10.87633
stopper_1_a,contained,none,G,0.829,0.0018,0.1692,17.659,11.39521
porous_2_a,contained,forward,G,0.9918,0.0,0.0082,4.5228,4.62869
porous_2_a,contained,reverse,G,0.9916,0.0,0.0084,7.1376,6.64338
porous_2_a,contained,none,G,0.9952,0.0,0.0048,4.2092,4.07871
size_3_b,contained,forward,G,0.883,0.0002,0.1168,17.6286,9.3947
size_3_b,contained,reverse,G,0.8178,0.0,0.1822,38.4142,14.01392
size_3_b,contained,none,G,0.8546,0.0,0.1454,25.789,11.71203
complex_1_b,contained,forward,G,0.4552,0.0,0.5448,26.5222,19.87971
complex_1_b,contained,reverse,G,0.494,0.0,0.506,24.7176,18.85437
complex_1_b,contained,none,G,0.497,0.0,0.503,24.5618,18.39045
complex_3_a,contained,forward,G,0.9044,0.0,0.0956,6.5026,7.03293
complex_3_a,contained,reverse,G,0.7068,0.0118,0.2814,13.7452,14.7022
complex_3_a,contained,none,G,0.7174,0.0,0.2826,14.7726,14.9724
stopper_6_b,contained,forward,G,0.6956,0.0,0.3044,15.5552,11.46202
stopper_6_b,contained,reverse,G,0.4758,0.0,0.5242,22.141,18.81238
stopper_6_b,contained,none,G,0.518,0.0,0.482,21.7374,17.5586
size_2_a,contained,forward,G,0.9476,0.0136,0.0388,22.6908,4.84447
size_2_a,contained,reverse,G,0.8636,0.038,0.0984,58.8024,10.65194
size_2_a,contained,none,G,0.881,0.037,0.082,47.8464,9.01872
porous_1_b,contained,forward,G,0.9986,0.001,0.0004,1.4786,2.03511
porous_1_b,contained,reverse,G,0.9954,0.0018,0.0028,5.8268,3.88706
porous_1_b,contained,none,G,0.9964,0.0,0.0036,9.4166,4.88028
stopper_5_c,contained,forward,G,0.9088,0.0906,0.0006,3.4292,3.5392
stopper_5_c,contained,reverse,G,0.9322,0.0672,0.0006,3.6996,3.66707
stopper_5_c,contained,none,G,0.9726,0.0274,-2.08166817117e-17,1.9634,1.75179
porous_3_c,contained,forward,G,0.9546,0.0442,0.0012,2.2616,2.66266
porous_3_c,contained,reverse,G,0.9544,0.0444,0.0012,2.6636,3.46036
porous_3_c,contained,none,G,0.801,0.197,0.002,3.4916,3.62467
complex_5_a,contained,forward,G,0.9972,0.0,0.0028,2.7134,3.18256
complex_5_a,contained,reverse,G,0.9974,0.0,0.0026,2.9392,3.61344
complex_5_a,contained,none,G,0.9736,0.0,0.0264,8.5142,5.1833
complex_4_c,contained,forward,G,0.9232,0.0,0.0768,6.9636,4.00454
complex_4_c,contained,reverse,G,0.775,0.0038,0.2212,18.2092,9.09736
complex_4_c,contained,none,G,0.6122,0.0,0.3878,32.8464,14.31303
stopper_1_c,contained,forward,G,0.7764,0.173,0.0506,5.861,4.76041
stopper_1_c,contained,reverse,G,0.686,0.1484,0.1656,16.4858,11.83897
stopper_1_c,contained,none,G,0.639,0.1604,0.2006,19.2774,12.75864
size_5_b,contained,forward,G,0.9802,0.0026,0.0172,4.9832,3.77976
size_5_b,contained,reverse,G,0.9258,0.0,0.0742,19.3194,10.53831
size_5_b,contained,none,G,0.9414,0.0,0.0586,16.5778,8.81357
size_2_c,contained,forward,G,0.8866,0.0,0.1134,13.4796,7.59237
size_2_c,contained,reverse,G,0.7336,0.0018,0.2646,31.407,15.66207
size_2_c,contained,none,G,0.7818,0.0,0.2182,24.9646,12.85379
porous_3_a,contained,forward,G,0.9994,0.0,0.0006,2.2948,2.69204
porous_3_a,contained,reverse,G,0.9976,0.0004,0.002,2.8056,3.62945
porous_3_a,contained,none,G,0.9972,0.0,0.0028,3.9064,4.15886
stopper_2_a,contained,forward,G,1.0,0.0,0.0,0.499,1.1984
stopper_2_a,contained,reverse,G,0.9994,0.0002,0.0004,5.8306,4.14727
stopper_2_a,contained,none,G,0.9994,0.0,0.0006,4.5522,3.4892
stopper_6_a,contained,forward,G,0.7724,0.0,0.2276,10.8756,9.10308
stopper_6_a,contained,reverse,G,0.5118,0.0,0.4882,20.3906,18.05548
stopper_6_a,contained,none,G,0.5718,0.0,0.4282,19.4502,16.49832
size_1_b,contained,forward,G,0.9124,0.0,0.0876,8.0766,10.26135
size_1_b,contained,reverse,G,0.9092,0.0,0.0908,8.0106,10.57333
size_1_b,contained,none,G,0.9162,0.0002,0.0836,7.9312,9.73079
stopper_3_b,contained,forward,G,0.8088,0.0684,0.1228,8.8016,7.16131
stopper_3_b,contained,reverse,G,0.6294,0.0416,0.329,18.1526,15.47434
stopper_3_b,contained,none,G,0.5974,0.0458,0.3568,17.7674,15.58075
size_3_c,contained,forward,G,0.8064,0.0,0.1936,14.7234,11.48388
size_3_c,contained,reverse,G,0.7064,0.0,0.2936,31.6988,16.66877
size_3_c,contained,none,G,0.7572,0.0,0.2428,21.5536,14.31646
complex_3_c,contained,forward,G,0.5834,0.0,0.4166,30.4544,16.49323
complex_3_c,contained,reverse,G,0.5092,0.0,0.4908,36.9376,18.45491
complex_3_c,contained,none,G,0.4038,0.0,0.5962,48.3034,20.45176
complex_3_b,contained,forward,G,0.624,0.0,0.376,18.2638,15.07042
complex_3_b,contained,reverse,G,0.5004,0.0,0.4996,24.3832,19.1897
complex_3_b,contained,none,G,0.5018,0.0,0.4982,23.4896,19.13714
stopper_4_c,contained,forward,G,0.873,0.1016,0.0254,3.0764,3.01549
stopper_4_c,contained,reverse,G,0.8388,0.108,0.0532,8.6402,6.24078
stopper_4_c,contained,none,G,0.7876,0.1106,0.1018,13.252,8.95589
complex_5_c,contained,forward,G,0.9268,0.0,0.0732,13.183,6.19967
complex_5_c,contained,reverse,G,0.9766,0.0,0.0234,5.35,4.2344
complex_5_c,contained,none,G,0.926,0.0,0.074,14.0522,6.61455
size_1_c,contained,forward,G,0.8186,0.0,0.1814,7.3916,12.77571
size_1_c,contained,reverse,G,0.8146,0.0,0.1854,7.4068,13.33197
size_1_c,contained,none,G,0.8272,0.0,0.1728,7.3422,12.22404
size_4_c,contained,forward,G,0.9642,0.0,0.0358,7.597,6.08897
size_4_c,contained,reverse,G,0.8904,0.0,0.1096,19.6296,12.88911
size_4_c,contained,none,G,0.924,0.0,0.076,13.0042,9.24554
stopper_5_a,contained,forward,G,0.9854,0.0,0.0146,5.6286,6.05782
stopper_5_a,contained,reverse,G,0.9824,0.0004,0.0172,6.7948,6.76544
stopper_5_a,contained,none,G,0.9914,0.0,0.0086,4.9038,4.57403
porous_6_c,contained,forward,G,0.6984,0.3,0.0016,2.1928,4.04625
porous_6_c,contained,reverse,G,0.7688,0.229,0.0022,2.4984,4.69905
porous_6_c,contained,none,G,0.834,0.1622,0.0038,2.4514,4.00119
stopper_6_c,contained,forward,G,0.6124,0.089,0.2986,15.4814,11.69032
stopper_6_c,contained,reverse,G,0.423,0.0434,0.5336,22.463,19.10052
stopper_6_c,contained,none,G,0.4654,0.0412,0.4934,21.7656,17.7626
complex_6_a,contained,forward,G,0.558,0.0,0.442,36.8508,16.55947
complex_6_a,contained,reverse,G,0.3834,0.0,0.6166,47.8742,21.13531
complex_6_a,contained,none,G,0.4412,0.0,0.5588,45.4114,19.86236
porous_1_c,contained,forward,G,0.9988,0.0006,0.0006,1.4964,2.0393
porous_1_c,contained,reverse,G,0.8486,0.1478,0.0036,5.407,3.55929
porous_1_c,contained,none,G,0.8558,0.1414,0.0028,8.3342,4.26855
porous_5_c,contained,forward,G,0.7496,0.1988,0.0516,18.7118,7.73753
porous_5_c,contained,reverse,G,0.4188,0.5138,0.0674,18.4946,9.09594
porous_5_c,contained,none,G,0.5844,0.341,0.0746,21.3404,9.4491
stopper_4_a,contained,forward,G,1.0,0.0,0.0,0.1206,0.80981
stopper_4_a,contained,reverse,G,0.9992,0.0002,0.0006,2.9192,2.35834
stopper_4_a,contained,none,G,0.9992,0.0,0.0008,4.6676,2.95271
stopper_5_b,contained,forward,G,0.9978,0.0,0.0022,3.9402,4.3805
stopper_5_b,contained,reverse,G,0.9978,0.0006,0.0016,4.6628,4.90765
stopper_5_b,contained,none,G,0.9978,0.0004,0.0018,3.4302,3.14508
stopper_2_c,contained,forward,G,0.9414,0.0316,0.027,5.7224,5.28269
stopper_2_c,contained,reverse,G,0.8954,0.0458,0.0588,13.1766,9.68812
stopper_2_c,contained,none,G,0.8992,0.042,0.0588,11.6688,8.93047
porous_2_c,contained,forward,G,0.749,0.2452,0.0058,8.9694,6.31593
porous_2_c,contained,reverse,G,0.6588,0.3336,0.0076,9.7276,6.78984
porous_2_c,contained,none,G,0.704,0.291,0.005,7.1592,4.96928
porous_3_b,contained,forward,G,0.998,0.0006,0.0014,2.3216,2.69595
porous_3_b,contained,reverse,G,0.9978,0.0004,0.0018,2.752,3.57525
porous_3_b,contained,none,G,0.9986,0.0002,0.0012,4.0234,4.234
stopper_1_b,contained,forward,G,0.9556,0.01,0.0344,3.9342,2.98721
stopper_1_b,contained,reverse,G,0.8438,0.0158,0.1404,15.685,11.00111
stopper_1_b,contained,none,G,0.8198,0.0214,0.1588,17.7862,11.49177
complex_5_b,contained,forward,G,0.958,0.0,0.042,9.6652,5.93464
complex_5_b,contained,reverse,G,0.9854,0.0,0.0146,4.2876,4.13406
complex_5_b,contained,none,G,0.9512,0.0,0.0488,11.0916,6.10392
porous_4_a,contained,forward,G,0.987,0.0,0.013,3.5978,4.13665
porous_4_a,contained,reverse,G,0.9698,0.001,0.0292,6.986,7.97814
porous_4_a,contained,none,G,0.9744,0.0,0.0256,5.9042,6.63789
porous_4_c,contained,forward,G,0.9192,0.0756,0.0052,3.3144,3.78722
porous_4_c,contained,reverse,G,0.8258,0.1578,0.0164,6.2608,7.18231
porous_4_c,contained,none,G,0.8086,0.1804,0.011,4.9728,5.56242
size_4_a,contained,forward,G,0.9932,0.0044,0.0024,8.5716,3.00941
size_4_a,contained,reverse,G,0.9688,0.015,0.0162,25.181,6.99742
size_4_a,contained,none,G,0.9832,0.0066,0.0102,16.8726,4.77521
porous_6_a,contained,forward,G,0.99,0.0,0.01,2.6166,4.6315
porous_6_a,contained,reverse,G,0.9854,0.0,0.0146,3.1274,5.55343
porous_6_a,contained,none,G,0.9872,0.0,0.0128,2.8304,4.50211
porous_4_b,contained,forward,G,0.9894,0.0,0.0106,3.6896,4.20381
porous_4_b,contained,reverse,G,0.9704,0.0014,0.0282,6.9108,7.87672
porous_4_b,contained,none,G,0.9794,0.0002,0.0204,5.9034,6.52094
stopper_3_a,contained,forward,G,0.884,0.0,0.116,8.1656,6.47444
stopper_3_a,contained,reverse,G,0.6778,0.0,0.3222,18.192,15.27702
stopper_3_a,contained,none,G,0.656,0.0,0.344,17.577,15.21419
complex_2_b,contained,forward,G,0.8764,0.0,0.1236,18.0248,8.40566
complex_2_b,contained,reverse,G,0.6902,0.0,0.3098,46.1966,17.22213
complex_2_b,contained,none,G,0.749,0.0,0.251,35.1136,14.21591
size_5_a,contained,forward,G,0.9966,0.0006,0.0028,4.8276,2.22138
size_5_a,contained,reverse,G,0.9748,0.003,0.0222,28.9506,8.18949
size_5_a,contained,none,G,0.9822,0.0068,0.011,20.2376,6.05741
stopper_2_b,contained,forward,G,0.9952,0.0,0.0048,2.0382,2.37172
stopper_2_b,contained,reverse,G,0.9888,0.0,0.0112,9.111,6.58858
stopper_2_b,contained,none,G,0.9902,0.0002,0.0096,7.526,5.74205
stopper_3_c,contained,forward,G,0.6468,0.177,0.1762,11.2072,10.05413
stopper_3_c,contained,reverse,G,0.4798,0.1358,0.3844,19.76,17.33882
stopper_3_c,contained,none,G,0.4738,0.1328,0.3934,18.988,17.04351
size_4_b,contained,forward,G,0.9884,0.0002,0.0114,7.9386,4.51903
size_4_b,contained,reverse,G,0.9582,0.0,0.0418,21.5796,9.90365
size_4_b,contained,none,G,0.9688,0.0002,0.031,14.094,6.91235
complex_2_c,contained,forward,G,0.7836,0.0,0.2164,26.429,10.16522
complex_2_c,contained,reverse,G,0.5968,0.0,0.4032,51.838,18.19478
complex_2_c,contained,none,G,0.6456,0.0,0.3544,42.938,15.65277
complex_1_c,contained,forward,G,0.5316,0.0,0.4684,29.9624,16.71414
complex_1_c,contained,reverse,G,0.5196,0.0,0.4804,28.7946,17.28528
complex_1_c,contained,none,G,0.4832,0.0,0.5168,30.8056,17.65061
size_5_c,contained,forward,G,0.9454,0.0,0.0546,6.9878,6.2672
size_5_c,contained,reverse,G,0.861,0.0,0.139,15.9884,12.74854
size_5_c,contained,none,G,0.8718,0.0,0.1282,14.547,11.20119
porous_1_a,contained,forward,G,0.9992,0.0004,0.0004,1.4834,2.0264
porous_1_a,contained,reverse,G,0.9966,0.0004,0.003,6.9258,3.92778
porous_1_a,contained,none,G,0.9944,0.0,0.0056,9.7554,4.90046
stopper_4_b,contained,forward,G,0.989,0.0,0.011,2.4446,2.37389
stopper_4_b,contained,reverse,G,0.9606,0.0002,0.0392,8.3582,5.83402
stopper_4_b,contained,none,G,0.9368,0.0,0.0632,11.9716,7.85089
regular_25,regular,forward,R,0.633,0.3642,0.0028,3.6944,4.9275
regular_25,regular,none,R,0.6186,0.381,0.0004,3.0124,3.33917
regular_42,regular,forward,G,0.6256,0.3742,0.0002,4.3418,4.21012
regular_42,regular,none,G,0.5652,0.4348,-5.55111512313e-17,1.3772,1.71767
regular_94,regular,forward,G,0.4648,0.5346,0.0006,3.7206,4.05518
regular_94,regular,none,G,0.2762,0.7226,0.0012,3.7812,2.26273
regular_69,regular,forward,G,0.6272,0.3378,0.035,8.6518,8.32734
regular_69,regular,none,G,0.4842,0.4856,0.0302,5.803,6.31653
regular_8,regular,forward,R,0.4272,0.5476,0.0252,5.1624,6.86663
regular_8,regular,none,R,0.3286,0.6542,0.0172,4.6524,5.99838
regular_88,regular,forward,G,0.2798,0.7018,0.0184,7.2028,5.29135
regular_88,regular,none,G,0.113,0.8446,0.0424,14.5912,7.5927
regular_83,regular,forward,G,0.2196,0.7314,0.049,10.7478,9.20814
regular_83,regular,none,G,0.3784,0.5764,0.0452,11.3818,8.64837
regular_3,regular,forward,R,0.1866,0.8086,0.0048,3.4408,4.17517
regular_3,regular,none,R,0.0674,0.9294,0.0032,1.5914,2.06215
regular_44,regular,forward,G,0.5454,0.3972,0.0574,11.862,11.04158
regular_44,regular,none,G,0.5658,0.4082,0.026,6.4864,6.98652
regular_77,regular,forward,G,0.9996,0.0,0.0004,3.5174,4.09189
regular_77,regular,none,G,0.9998,0.0,0.0002,2.0886,1.96314
regular_65,regular,forward,G,0.5034,0.4812,0.0154,6.3868,7.59358
regular_65,regular,none,G,0.2736,0.7212,0.0052,4.2634,5.03052
regular_33,regular,forward,R,0.5082,0.4838,0.008,4.431,6.19343
regular_33,regular,none,R,0.7452,0.249,0.0058,3.136,4.10782
regular_79,regular,forward,G,0.7744,0.114,0.1116,12.6956,9.01811
regular_79,regular,none,G,0.61,0.1826,0.2074,14.3316,12.7479
regular_6,regular,forward,G,0.4534,0.5462,0.0004,0.7854,2.85904
regular_6,regular,none,G,0.2932,0.7046,0.0022,2.6266,3.37827
regular_56,regular,forward,R,0.107,0.8898,0.0032,8.7532,4.80119
regular_56,regular,none,R,0.1098,0.8884,0.0018,4.329,3.8785
regular_74,regular,forward,G,0.5042,0.4864,0.0094,11.4628,7.20728
regular_74,regular,none,G,0.3678,0.626,0.0062,7.1118,5.43965
regular_35,regular,forward,G,0.3572,0.625,0.0178,4.18,5.76838
regular_35,regular,none,G,0.4022,0.542,0.0558,5.9782,7.76317
regular_66,regular,forward,R,0.545,0.333,0.122,12.4028,13.65075
regular_66,regular,none,R,0.5052,0.4376,0.0572,8.427,8.37187
regular_40,regular,forward,R,0.2698,0.7016,0.0286,4.1648,7.02314
regular_40,regular,none,R,0.4538,0.524,0.0222,3.585,6.2669
regular_17,regular,forward,G,0.5632,0.3928,0.044,5.9518,9.61545
regular_17,regular,none,G,0.5264,0.448,0.0256,4.1934,6.47238
regular_91,regular,forward,R,0.616,0.3778,0.0062,3.7598,4.0711
regular_91,regular,none,R,0.8746,0.1,0.0254,8.44,6.55581
regular_22,regular,forward,G,0.4114,0.5772,0.0114,5.3876,7.0805
regular_22,regular,none,G,0.3732,0.608,0.0188,32.9072,7.69593
regular_48,regular,forward,R,0.6012,0.3956,0.0032,1.9332,3.21076
regular_48,regular,none,R,0.4556,0.532,0.0124,3.7174,3.37489
regular_84,regular,forward,G,0.8002,0.0716,0.1282,21.6438,13.41957
regular_84,regular,none,G,0.835,0.0624,0.1026,22.4852,12.10828
regular_28,regular,forward,R,0.1516,0.8482,0.0002,3.839,4.5
regular_28,regular,none,R,0.173,0.8268,0.0002,2.0278,2.64544
regular_1,regular,forward,G,0.599,0.3764,0.0246,3.2214,7.39728
regular_1,regular,none,G,0.3582,0.6152,0.0266,4.7838,7.39547
regular_50,regular,forward,R,0.527,0.4686,0.0044,6.6518,6.55827
regular_50,regular,none,R,0.8004,0.1978,0.0018,3.2928,3.73335
regular_14,regular,forward,G,0.2896,0.6494,0.061,7.6182,10.50144
regular_14,regular,none,G,0.229,0.7504,0.0206,3.9576,5.25451
regular_29,regular,forward,R,0.0836,0.9066,0.0098,2.8464,5.77018
regular_29,regular,none,R,0.27,0.7222,0.0078,3.5524,5.20474
regular_38,regular,forward,G,0.6766,0.3166,0.0068,8.4008,5.99453
regular_38,regular,none,G,0.6076,0.39,0.0024,5.3426,3.67425
regular_89,regular,forward,R,0.4716,0.5252,0.0032,3.3508,3.31776
regular_89,regular,none,R,0.615,0.38,0.005,3.6492,3.68828
regular_86,regular,forward,G,0.9042,0.0842,0.0116,7.6148,5.71437
regular_86,regular,none,G,0.892,0.0946,0.0134,9.4448,6.33924
regular_73,regular,forward,G,0.529,0.1318,0.3392,21.782,16.44651
regular_73,regular,none,G,0.6562,0.1478,0.196,17.6976,10.49926
regular_80,regular,forward,R,0.4228,0.5738,0.0034,6.5326,6.71262
regular_80,regular,none,R,0.7836,0.216,0.0004,2.8158,2.7036
regular_76,regular,forward,R,0.0736,0.778,0.1484,15.8216,13.61655
regular_76,regular,none,R,0.0694,0.8192,0.1114,13.2508,11.13878
regular_78,regular,forward,G,0.1004,0.7956,0.104,15.4304,9.80106
regular_78,regular,none,G,0.1658,0.6872,0.147,19.0102,11.91255
regular_54,regular,forward,R,0.7852,0.2086,0.0062,2.8486,4.41356
regular_54,regular,none,R,0.602,0.3826,0.0154,5.9528,5.91661
regular_9,regular,forward,R,0.0276,0.9724,0.0,1.4806,2.67207
regular_9,regular,none,R,0.3994,0.5986,0.002,2.453,4.02989
regular_55,regular,forward,G,0.6122,0.3266,0.0612,10.1008,10.36119
regular_55,regular,none,G,0.6046,0.3576,0.0378,8.2768,8.01568
regular_31,regular,forward,G,0.4522,0.5378,0.01,4.122,5.52452
regular_31,regular,none,G,0.289,0.6834,0.0276,4.7116,6.22602
regular_15,regular,forward,G,0.0818,0.918,0.0002,5.522,3.85057
regular_15,regular,none,G,0.3596,0.6404,1.11022302463e-16,1.5502,2.11466
regular_70,regular,forward,G,0.5164,0.4736,0.01,4.1674,5.71407
regular_70,regular,none,G,0.3598,0.634,0.0062,2.9056,3.48305
regular_30,regular,forward,G,0.7912,0.204,0.0048,3.0696,5.21482
regular_30,regular,none,G,0.7232,0.2666,0.0102,4.3,5.75921
regular_20,regular,forward,G,0.6516,0.3118,0.0366,5.5596,9.30042
regular_20,regular,none,G,0.5394,0.4512,0.0094,2.9758,4.47275
regular_27,regular,forward,G,0.575,0.375,0.05,5.6046,8.1787
regular_27,regular,none,G,0.379,0.5782,0.0428,5.6998,7.8113
regular_32,regular,forward,R,0.6268,0.3258,0.0474,5.642,7.30542
regular_32,regular,none,R,0.5712,0.3708,0.058,5.682,7.93801
regular_60,regular,forward,R,0.3124,0.638,0.0496,9.7456,7.64245
regular_60,regular,none,R,0.3164,0.6418,0.0418,9.462,7.03712
regular_21,regular,forward,R,0.526,0.4562,0.0178,12.5876,8.16015
regular_21,regular,none,R,0.7096,0.2814,0.009,5.6418,4.25593
regular_95,regular,forward,G,0.7578,0.228,0.0142,10.476,6.69138
regular_95,regular,none,G,0.8906,0.0954,0.014,8.672,6.11946
regular_93,regular,forward,G,0.2612,0.4608,0.278,21.2766,16.7582
regular_93,regular,none,G,0.255,0.4962,0.2488,19.7224,15.71389
regular_49,regular,forward,R,0.3528,0.6456,0.0016,1.932,3.845
regular_49,regular,none,R,0.7246,0.2712,0.0042,3.6504,4.21763
regular_53,regular,forward,R,0.5744,0.375,0.0506,7.034,7.2809
regular_53,regular,none,R,0.586,0.3508,0.0632,9.0638,8.07966
regular_90,regular,forward,G,0.3112,0.6846,0.0042,17.4302,7.00177
regular_90,regular,none,G,0.273,0.7228,0.0042,15.6524,5.28697
regular_92,regular,forward,R,0.188,0.7692,0.0428,11.071,9.28615
regular_92,regular,none,R,0.2302,0.7404,0.0294,8.73,7.97213
regular_10,regular,forward,R,0.2542,0.744,0.0018,2.9458,5.86838
regular_10,regular,none,R,0.5332,0.4666,0.0002,1.6084,2.91813
regular_4,regular,forward,R,0.1188,0.8786,0.0026,1.6004,2.29603
regular_4,regular,none,R,0.1942,0.7854,0.0204,4.5018,6.07743
regular_5,regular,forward,R,0.541,0.452,0.007,4.2966,6.11114
regular_5,regular,none,R,0.3814,0.6136,0.005,1.8686,3.45467
regular_19,regular,forward,G,0.4542,0.539,0.0068,2.89,6.71492
regular_19,regular,none,G,0.7174,0.2796,0.003,2.6832,4.41926
regular_62,regular,forward,G,0.7364,0.2392,0.0244,8.6656,7.77883
regular_62,regular,none,G,0.7996,0.1878,0.0126,5.2768,4.72124
regular_72,regular,forward,R,0.1284,0.8518,0.0198,11.2346,7.44754
regular_72,regular,none,R,0.1628,0.815,0.0222,12.1598,7.29433
regular_7,regular,forward,G,0.8056,0.1928,0.0016,4.6348,6.15332
regular_7,regular,none,G,0.9114,0.0864,0.0022,3.0264,4.04833
regular_45,regular,forward,G,0.6586,0.339,0.0024,4.428,5.58644
regular_45,regular,none,G,0.3508,0.644,0.0052,2.9972,4.54762
regular_34,regular,forward,G,0.6766,0.3192,0.0042,4.76,6.23219
regular_34,regular,none,G,0.6598,0.333,0.0072,5.5268,5.28603
regular_23,regular,forward,R,0.2436,0.714,0.0424,4.4898,6.8723
regular_23,regular,none,R,0.4148,0.494,0.0912,6.1564,9.84642
regular_0,regular,forward,R,0.1816,0.8096,0.0088,3.8072,6.2233
regular_0,regular,none,R,0.5192,0.4796,0.0012,1.0362,2.07349
regular_36,regular,forward,G,0.2566,0.7394,0.004,2.565,4.24418
regular_36,regular,none,G,0.3888,0.6102,0.001,1.5928,2.75416
regular_39,regular,forward,G,0.5874,0.3986,0.014,13.143,8.38807
regular_39,regular,none,G,0.5976,0.3936,0.0088,13.236,7.16859
regular_37,regular,forward,R,0.1886,0.7172,0.0942,11.371,12.60581
regular_37,regular,none,R,0.1254,0.8326,0.042,6.937,7.69857
regular_67,regular,forward,G,0.9398,0.0544,0.0058,5.392,5.82806
regular_67,regular,none,G,0.899,0.0972,0.0038,3.391,3.45618
regular_57,regular,forward,G,0.5016,0.489,0.0094,4.7086,7.12757
regular_57,regular,none,G,0.4424,0.5546,0.003,2.5288,3.33625
regular_41,regular,forward,R,0.1212,0.8436,0.0352,10.8118,8.56911
regular_41,regular,none,R,0.146,0.8396,0.0144,4.6036,4.46388
regular_85,regular,forward,G,0.8534,0.1462,0.0004,6.9774,3.61311
regular_85,regular,none,G,0.9582,0.0418,-4.85722573274e-17,3.4176,2.43688
regular_87,regular,forward,G,0.4706,0.5288,0.0006,1.9422,2.46371
regular_87,regular,none,G,0.8942,0.105,0.0008,2.3296,1.76947
regular_82,regular,forward,R,0.0224,0.7902,0.1874,24.185,13.8791
regular_82,regular,none,R,0.015,0.7812,0.2038,23.277,14.098
regular_26,regular,forward,R,0.0,0.994,0.006,7.7702,5.74729
regular_26,regular,none,R,0.0,0.9924,0.0076,5.9162,4.98204
