Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
stopper_6_a,contained,forward,G,0.8604,0.0,0.1396,14.7822,12.81931
stopper_6_a,contained,reverse,G,0.7328,0.0,0.2672,28.2616,25.24896
stopper_6_a,contained,none,G,0.7518,0.0,0.2482,26.9746,23.28391
size_1_b,contained,forward,G,0.9872,0.0,0.0128,8.7998,11.12881
size_1_b,contained,reverse,G,0.9874,0.0008,0.0118,8.6662,11.35514
size_1_b,contained,none,G,0.9844,0.0002,0.0154,8.655,10.70413
stopper_3_b,contained,forward,G,0.866,0.0738,0.0602,11.313,9.38833
stopper_3_b,contained,reverse,G,0.7834,0.0612,0.1554,23.9016,20.44311
stopper_3_b,contained,none,G,0.7652,0.0656,0.1692,23.3006,20.5527
size_3_c,contained,forward,G,0.9422,0.0,0.0578,18.6706,13.95043
size_3_c,contained,reverse,G,0.9084,0.0,0.0916,36.8096,20.14421
size_3_c,contained,none,G,0.9268,0.0,0.0732,26.0594,17.17476
complex_3_c,contained,forward,G,0.767,0.0,0.233,44.3738,22.5677
complex_3_c,contained,reverse,G,0.7152,0.0,0.2848,54.448,26.23366
complex_3_c,contained,none,G,0.6616,0.0,0.3384,68.5398,29.39664
complex_3_b,contained,forward,G,0.8034,0.0,0.1966,24.5108,20.37301
complex_3_b,contained,reverse,G,0.7354,0.0,0.2646,33.1,26.43698
complex_3_b,contained,none,G,0.7348,0.0,0.2652,32.028,26.5122
stopper_4_c,contained,forward,G,0.8878,0.106,0.0062,3.5448,3.35701
stopper_4_c,contained,reverse,G,0.8758,0.1092,0.015,9.6848,7.07569
stopper_4_c,contained,none,G,0.8476,0.1292,0.0232,14.6118,10.00666
complex_5_c,contained,forward,G,0.9664,0.0,0.0336,17.135,7.17931
complex_5_c,contained,reverse,G,0.9884,0.0,0.0116,6.2192,4.44043
complex_5_c,contained,none,G,0.9646,0.0,0.0354,16.8748,7.21492
size_1_c,contained,forward,G,0.9594,0.0,0.0406,8.6136,14.74937
size_1_c,contained,reverse,G,0.9582,0.0,0.0418,8.447,15.05015
size_1_c,contained,none,G,0.9538,0.0,0.0462,8.559,14.30849
size_4_c,contained,forward,G,0.9966,0.0,0.0034,7.8022,6.21467
size_4_c,contained,reverse,G,0.9854,0.0,0.0146,20.9882,13.76889
size_4_c,contained,none,G,0.9894,0.0,0.0106,13.6148,9.67983
stopper_5_a,contained,forward,G,0.9996,0.0,0.0004,5.4918,5.96209
stopper_5_a,contained,reverse,G,0.9986,0.0002,0.0012,6.9876,6.92833
stopper_5_a,contained,none,G,0.9996,0.0,0.0004,5.0782,4.74007
porous_6_c,contained,forward,G,0.7018,0.2982,0.0,2.2244,4.09093
porous_6_c,contained,reverse,G,0.7632,0.2368,0.0,2.6062,4.84438
porous_6_c,contained,none,G,0.8472,0.1528,5.55111512313e-17,2.435,3.98294
stopper_6_c,contained,forward,G,0.7172,0.1006,0.1822,21.0354,16.46351
stopper_6_c,contained,reverse,G,0.6024,0.072,0.3256,31.918,27.44555
stopper_6_c,contained,none,G,0.6344,0.0648,0.3008,30.6634,25.50807
complex_6_a,contained,forward,G,0.7456,0.0,0.2544,52.6862,23.28824
complex_6_a,contained,reverse,G,0.6424,0.0,0.3576,69.9226,30.65472
complex_6_a,contained,none,G,0.6618,0.0,0.3382,66.8884,29.18849
porous_1_c,contained,forward,G,0.9982,0.0018,2.38524477947e-17,1.5168,2.04114
porous_1_c,contained,reverse,G,0.8466,0.1528,0.0006,5.4152,3.54066
porous_1_c,contained,none,G,0.8554,0.1446,-5.55111512313e-17,8.3958,4.29807
porous_5_c,contained,forward,G,0.7744,0.2184,0.0072,19.872,8.18362
porous_5_c,contained,reverse,G,0.4628,0.5306,0.0066,19.732,9.61113
porous_5_c,contained,none,G,0.6096,0.3796,0.0108,22.3784,9.86328
stopper_4_a,contained,forward,G,1.0,0.0,0.0,0.1258,0.80969
stopper_4_a,contained,reverse,G,0.999,0.001,8.67361737988e-19,2.9724,2.39897
stopper_4_a,contained,none,G,1.0,0.0,0.0,4.6326,2.93439
stopper_5_b,contained,forward,G,0.9996,0.0002,0.0002,3.8596,4.27412
stopper_5_b,contained,reverse,G,0.9996,0.0,0.0004,4.7994,4.97678
stopper_5_b,contained,none,G,1.0,0.0,0.0,3.385,3.08471
stopper_2_c,contained,forward,G,0.9586,0.0396,0.0018,6.1638,5.61019
stopper_2_c,contained,reverse,G,0.9474,0.0474,0.0052,13.9164,10.28886
stopper_2_c,contained,none,G,0.9468,0.0494,0.0038,12.0394,9.23791
porous_2_c,contained,forward,G,0.753,0.2466,0.0004,8.8576,6.23297
porous_2_c,contained,reverse,G,0.6654,0.3346,0.0,9.6744,6.71293
porous_2_c,contained,none,G,0.6886,0.3112,0.0002,7.3668,5.08397
porous_3_b,contained,forward,G,1.0,0.0,0.0,2.3984,2.78198
porous_3_b,contained,reverse,G,0.9996,0.0002,0.0002,2.9092,3.7434
porous_3_b,contained,none,G,1.0,0.0,0.0,4.0002,4.19016
stopper_1_b,contained,forward,G,0.9802,0.0122,0.0076,4.5316,3.37213
stopper_1_b,contained,reverse,G,0.9454,0.0216,0.033,17.9772,12.37529
stopper_1_b,contained,none,G,0.9404,0.0246,0.035,20.6088,13.30827
complex_5_b,contained,forward,G,0.9902,0.0,0.0098,10.387,6.09934
complex_5_b,contained,reverse,G,0.9954,0.0,0.0046,4.7984,4.32004
complex_5_b,contained,none,G,0.9824,0.0,0.0176,13.0754,6.63154
porous_4_a,contained,forward,G,0.9996,0.0,0.0004,3.6864,4.21706
porous_4_a,contained,reverse,G,0.9966,0.0014,0.002,7.2088,8.19905
porous_4_a,contained,none,G,0.9986,0.0,0.0014,6.0028,6.72617
porous_4_c,contained,forward,G,0.9304,0.0692,0.0004,3.3366,3.85694
porous_4_c,contained,reverse,G,0.8378,0.1618,0.0004,6.3392,7.28342
porous_4_c,contained,none,G,0.8208,0.1786,0.0006,4.9728,5.5531
size_4_a,contained,forward,G,0.997,0.003,2.60208521397e-18,8.6066,3.02538
size_4_a,contained,reverse,G,0.976,0.0166,0.0074,25.641,7.25563
size_4_a,contained,none,G,0.9876,0.0088,0.0036,16.7392,4.82613
porous_6_a,contained,forward,G,0.9996,0.0,0.0004,2.5782,4.56695
porous_6_a,contained,reverse,G,0.9992,0.0,0.0008,3.0684,5.45637
porous_6_a,contained,none,G,0.9996,0.0,0.0004,2.7518,4.42294
porous_4_b,contained,forward,G,0.999,0.0,0.001,3.6868,4.22426
porous_4_b,contained,reverse,G,0.9972,0.0014,0.0014,7.088,8.08526
porous_4_b,contained,none,G,0.9992,0.0,0.0008,5.9766,6.6289
stopper_3_a,contained,forward,G,0.9392,0.0,0.0608,10.4158,8.43168
stopper_3_a,contained,reverse,G,0.85,0.0,0.15,23.0436,19.56673
stopper_3_a,contained,none,G,0.8418,0.0,0.1582,22.878,19.87201
complex_2_b,contained,forward,G,0.9658,0.0,0.0342,20.9702,9.62706
complex_2_b,contained,reverse,G,0.8984,0.0,0.1016,55.4722,20.9893
complex_2_b,contained,none,G,0.921,0.0,0.079,42.612,17.14349
size_5_a,contained,forward,G,1.0,0.0,0.0,4.881,2.22667
size_5_a,contained,reverse,G,0.9868,0.007,0.0062,28.5392,8.24687
size_5_a,contained,none,G,0.9944,0.005,0.0006,20.8076,6.24028
stopper_2_b,contained,forward,G,1.0,0.0,0.0,2.128,2.44047
stopper_2_b,contained,reverse,G,0.9996,0.0,0.0004,9.2072,6.67142
stopper_2_b,contained,none,G,0.9994,0.0002,0.0004,7.7558,5.8795
stopper_3_c,contained,forward,G,0.718,0.2012,0.0808,13.844,12.48053
stopper_3_c,contained,reverse,G,0.6476,0.1744,0.178,25.367,22.55756
stopper_3_c,contained,none,G,0.632,0.1686,0.1994,25.591,23.12855
size_4_b,contained,forward,G,0.9994,0.0002,0.0004,8.1976,4.62128
size_4_b,contained,reverse,G,0.997,0.0002,0.0028,22.4706,10.263
size_4_b,contained,none,G,0.998,0.0004,0.0016,14.6372,7.21526
complex_2_c,contained,forward,G,0.8796,0.0,0.1204,37.5102,13.61132
complex_2_c,contained,reverse,G,0.8002,0.0,0.1998,68.7492,23.80735
complex_2_c,contained,none,G,0.8076,0.0,0.1924,60.2748,21.13194
complex_1_c,contained,forward,G,0.6854,0.0,0.3146,44.0872,24.65705
complex_1_c,contained,reverse,G,0.6654,0.0,0.3346,43.8862,25.62043
complex_1_c,contained,none,G,0.6492,0.0,0.3508,46.1642,26.19929
size_5_c,contained,forward,G,0.989,0.0,0.011,7.8362,6.95549
size_5_c,contained,reverse,G,0.973,0.0,0.027,18.1114,14.3573
size_5_c,contained,none,G,0.9784,0.0,0.0216,16.0734,12.38742
porous_1_a,contained,forward,G,0.9992,0.0006,0.0002,1.579,2.06558
porous_1_a,contained,reverse,G,0.9974,0.0026,4.68375338514e-17,7.0336,3.99169
porous_1_a,contained,none,G,0.9998,0.0,0.0002,10.0,4.9806
stopper_4_b,contained,forward,G,0.9986,0.0,0.0014,2.859,2.6694
stopper_4_b,contained,reverse,G,0.9926,0.0002,0.0072,8.675,6.09204
stopper_4_b,contained,none,G,0.991,0.0,0.009,12.8394,8.45811
regular_25,regular,forward,R,0.6344,0.3656,5.55111512313e-17,3.5382,4.84931
regular_25,regular,none,R,0.6188,0.3812,0.0,3.0992,3.41597
regular_42,regular,forward,G,0.621,0.379,0.0,4.2266,4.18067
regular_42,regular,none,G,0.5582,0.4418,-5.55111512313e-17,1.4236,1.75464
regular_94,regular,forward,G,0.4396,0.5604,0.0,3.8012,4.10976
regular_94,regular,none,G,0.2916,0.7084,-1.11022302463e-16,4.0928,2.25669
regular_69,regular,forward,G,0.6368,0.3614,0.0018,8.9992,8.62005
regular_69,regular,none,G,0.5238,0.4746,0.0016,6.0596,6.57796
regular_8,regular,forward,R,0.429,0.5692,0.0018,5.2144,6.98502
regular_8,regular,none,R,0.3312,0.6678,0.001,4.7044,6.13151
regular_88,regular,forward,G,0.2832,0.7142,0.0026,7.4354,5.49036
regular_88,regular,none,G,0.1192,0.8748,0.006,15.3552,8.00733
regular_83,regular,forward,G,0.2278,0.7696,0.0026,11.1388,9.46242
regular_83,regular,none,G,0.4058,0.5918,0.0024,11.7174,8.856
regular_3,regular,forward,R,0.1822,0.8178,0.0,3.4968,4.20972
regular_3,regular,none,R,0.0756,0.9242,0.0002,1.647,2.10763
regular_44,regular,forward,G,0.5812,0.414,0.0048,12.4016,11.74907
regular_44,regular,none,G,0.5684,0.43,0.0016,6.626,7.04474
regular_77,regular,forward,G,1.0,0.0,0.0,3.4274,4.02586
regular_77,regular,none,G,1.0,0.0,0.0,2.1568,2.01308
regular_65,regular,forward,G,0.489,0.5102,0.0008,6.6994,7.94322
regular_65,regular,none,G,0.2768,0.7232,1.11022302463e-16,4.4254,5.18445
regular_33,regular,forward,R,0.5104,0.4894,0.0002,4.4234,6.18478
regular_33,regular,none,R,0.7516,0.2482,0.0002,3.1748,4.18054
regular_79,regular,forward,G,0.8228,0.1434,0.0338,14.615,10.75563
regular_79,regular,none,G,0.7014,0.2442,0.0544,16.9804,14.8937
regular_6,regular,forward,G,0.4632,0.5368,-1.11022302463e-16,0.8148,2.85503
regular_6,regular,none,G,0.3034,0.6966,0.0,2.5774,3.43674
regular_56,regular,forward,R,0.1072,0.8916,0.0012,8.8628,4.83782
regular_56,regular,none,R,0.1132,0.8864,0.0004,4.3234,3.82626
regular_74,regular,forward,G,0.5252,0.474,0.0008,11.5836,7.36885
regular_74,regular,none,G,0.3572,0.6426,0.0002,6.968,5.35348
regular_35,regular,forward,G,0.3472,0.649,0.0038,4.2418,5.86061
regular_35,regular,none,G,0.4362,0.5532,0.0106,6.6918,8.68182
regular_66,regular,forward,R,0.6128,0.3742,0.013,13.702,14.88935
regular_66,regular,none,R,0.5428,0.4522,0.005,8.9414,8.85883
regular_40,regular,forward,R,0.2776,0.7198,0.0026,4.3812,7.36975
regular_40,regular,none,R,0.4754,0.5236,0.001,3.7196,6.50224
regular_17,regular,forward,G,0.5812,0.4158,0.003,6.142,9.92233
regular_17,regular,none,G,0.5298,0.4684,0.0018,4.264,6.53845
regular_91,regular,forward,R,0.6352,0.3646,0.0002,3.9118,4.133
regular_91,regular,none,R,0.9028,0.095,0.0022,8.727,6.84326
regular_22,regular,forward,G,0.4178,0.5816,0.0006,5.528,7.25243
regular_22,regular,none,G,0.376,0.6146,0.0094,33.2492,7.84523
regular_48,regular,forward,R,0.6078,0.3922,0.0,1.9346,3.19585
regular_48,regular,none,R,0.4644,0.5352,0.0004,3.757,3.39472
regular_84,regular,forward,G,0.897,0.0858,0.0172,23.0362,14.31897
regular_84,regular,none,G,0.9034,0.0818,0.0148,23.8992,12.9555
regular_28,regular,forward,R,0.1546,0.8454,0.0,3.8138,4.47314
regular_28,regular,none,R,0.1692,0.8308,0.0,1.9852,2.62258
regular_1,regular,forward,G,0.6078,0.3912,0.001,3.1872,7.35021
regular_1,regular,none,G,0.3712,0.626,0.0028,4.9652,7.73241
regular_50,regular,forward,R,0.5286,0.4712,0.0002,6.788,6.65168
regular_50,regular,none,R,0.8004,0.1994,0.0002,3.2548,3.77841
regular_14,regular,forward,G,0.3214,0.6748,0.0038,7.7568,10.66706
regular_14,regular,none,G,0.2364,0.7626,0.001,4.168,5.48583
regular_29,regular,forward,R,0.0874,0.9124,0.0002,2.963,5.89257
regular_29,regular,none,R,0.2796,0.7204,-1.11022302463e-16,3.4742,5.14305
regular_38,regular,forward,G,0.6632,0.3362,0.0006,8.5542,6.10333
regular_38,regular,none,G,0.61,0.39,0.0,5.2526,3.61857
regular_89,regular,forward,R,0.4854,0.5146,0.0,3.4694,3.38496
regular_89,regular,none,R,0.6142,0.3856,0.0002,3.7464,3.70672
regular_86,regular,forward,G,0.9174,0.082,0.0006,7.6352,5.71737
regular_86,regular,none,G,0.9014,0.098,0.0006,9.6874,6.45683
regular_73,regular,forward,G,0.6886,0.1608,0.1506,27.4764,21.01823
regular_73,regular,none,G,0.7552,0.1634,0.0814,20.8936,12.9623
regular_80,regular,forward,R,0.4164,0.5836,0.0,6.8154,6.84396
regular_80,regular,none,R,0.7656,0.2344,5.55111512313e-17,2.8746,2.82367
regular_76,regular,forward,R,0.0766,0.9018,0.0216,17.3132,14.99972
regular_76,regular,none,R,0.0832,0.896,0.0208,14.8872,12.64518
regular_78,regular,forward,G,0.1264,0.854,0.0196,17.2696,10.98454
regular_78,regular,none,G,0.2104,0.7626,0.027,20.9714,13.13623
regular_54,regular,forward,R,0.7822,0.2176,0.0002,2.8164,4.42683
regular_54,regular,none,R,0.6022,0.3978,5.55111512313e-17,5.7544,5.74713
regular_9,regular,forward,R,0.0284,0.9716,0.0,1.5386,2.68724
regular_9,regular,none,R,0.4002,0.5998,0.0,2.4122,3.98592
regular_55,regular,forward,G,0.6552,0.3404,0.0044,10.448,10.78506
regular_55,regular,none,G,0.6062,0.3916,0.0022,8.3844,8.08302
regular_31,regular,forward,G,0.4408,0.5582,0.001,4.2432,5.66784
regular_31,regular,none,G,0.2896,0.7084,0.002,4.7432,6.27206
regular_15,regular,forward,G,0.0848,0.9152,0.0,5.6834,3.90227
regular_15,regular,none,G,0.3524,0.6476,0.0,1.5366,2.12479
regular_70,regular,forward,G,0.528,0.4712,0.0008,4.41,6.04781
regular_70,regular,none,G,0.3698,0.6298,0.0004,2.897,3.42833
regular_30,regular,forward,G,0.7866,0.2132,0.0002,3.285,5.28944
regular_30,regular,none,G,0.7238,0.2758,0.0004,4.2122,5.61357
regular_20,regular,forward,G,0.6822,0.3158,0.002,5.6208,9.57606
regular_20,regular,none,G,0.548,0.452,-5.55111512313e-17,2.9748,4.48916
regular_27,regular,forward,G,0.6038,0.3926,0.0036,5.9792,8.62459
regular_27,regular,none,G,0.3966,0.5998,0.0036,5.9556,8.13332
regular_32,regular,forward,R,0.644,0.3518,0.0042,5.776,7.67158
regular_32,regular,none,R,0.5818,0.4108,0.0074,6.1578,8.62793
regular_60,regular,forward,R,0.3306,0.6666,0.0028,10.0828,7.88678
regular_60,regular,none,R,0.3346,0.6612,0.0042,9.573,7.20606
regular_21,regular,forward,R,0.5414,0.4582,0.0004,12.5702,8.27841
regular_21,regular,none,R,0.7172,0.2822,0.0006,5.5254,4.17741
regular_95,regular,forward,G,0.762,0.237,0.001,10.5506,6.7717
regular_95,regular,none,G,0.8984,0.1008,0.0008,8.9018,6.29335
regular_93,regular,forward,G,0.3282,0.6006,0.0712,24.4824,19.88314
regular_93,regular,none,G,0.3324,0.6078,0.0598,22.6036,18.50524
regular_49,regular,forward,R,0.3542,0.6458,-1.11022302463e-16,1.8014,3.75697
regular_49,regular,none,R,0.7212,0.2788,5.55111512313e-17,3.7872,4.3597
regular_53,regular,forward,R,0.5946,0.3984,0.007,7.4476,7.58576
regular_53,regular,none,R,0.6312,0.3622,0.0066,9.6532,8.51303
regular_90,regular,forward,G,0.3264,0.6734,0.0002,17.2212,7.04006
regular_90,regular,none,G,0.2752,0.7248,0.0,15.581,5.33024
regular_92,regular,forward,R,0.197,0.8016,0.0014,11.4804,9.64022
regular_92,regular,none,R,0.247,0.7506,0.0024,9.1054,8.32965
regular_10,regular,forward,R,0.2398,0.7602,0.0,2.9718,5.81039
regular_10,regular,none,R,0.5318,0.4682,-5.55111512313e-17,1.5976,2.91027
regular_4,regular,forward,R,0.1244,0.8756,0.0,1.5786,2.26066
regular_4,regular,none,R,0.189,0.809,0.002,4.591,6.20404
regular_5,regular,forward,R,0.5356,0.4638,0.0006,4.3406,6.17942
regular_5,regular,none,R,0.3804,0.6196,-1.11022302463e-16,1.8988,3.47226
regular_19,regular,forward,G,0.4414,0.5586,0.0,2.9524,6.83413
regular_19,regular,none,G,0.7214,0.2786,-5.55111512313e-17,2.744,4.54428
regular_62,regular,forward,G,0.755,0.244,0.001,8.7164,7.86165
regular_62,regular,none,G,0.8118,0.1878,0.0004,5.1782,4.65027
regular_72,regular,forward,R,0.127,0.8722,0.0008,11.322,7.51652
regular_72,regular,none,R,0.168,0.8312,0.0008,12.1784,7.31329
regular_7,regular,forward,G,0.8146,0.1854,0.0,4.5582,6.06491
regular_7,regular,none,G,0.9128,0.0872,5.55111512313e-17,3.0276,4.08274
regular_45,regular,forward,G,0.6456,0.3544,5.55111512313e-17,4.4224,5.61742
regular_45,regular,none,G,0.3616,0.6384,1.11022302463e-16,3.0166,4.60014
regular_34,regular,forward,G,0.688,0.312,5.55111512313e-17,4.8592,6.30646
regular_34,regular,none,G,0.6624,0.3376,0.0,5.5134,5.29915
regular_23,regular,forward,R,0.2632,0.7288,0.008,4.73,7.28665
regular_23,regular,none,R,0.4496,0.5358,0.0146,6.7348,10.80782
regular_0,regular,forward,R,0.1804,0.819,0.0006,3.8778,6.32223
regular_0,regular,none,R,0.4936,0.5064,0.0,1.0968,2.19657
regular_36,regular,forward,G,0.2602,0.7398,0.0,2.512,4.2011
regular_36,regular,none,G,0.411,0.589,0.0,1.6078,2.75094
regular_39,regular,forward,G,0.6126,0.3868,0.0006,13.4558,8.51675
regular_39,regular,none,G,0.5926,0.4072,0.0002,13.1286,7.07299
regular_37,regular,forward,R,0.2066,0.7872,0.0062,11.6478,12.90102
regular_37,regular,none,R,0.1328,0.8628,0.0044,7.2836,8.14571
regular_67,regular,forward,G,0.9416,0.0582,0.0002,5.468,5.94033
regular_67,regular,none,G,0.908,0.092,-2.77555756156e-17,3.2294,3.27404
regular_57,regular,forward,G,0.514,0.4858,0.0002,4.7252,7.15626
regular_57,regular,none,G,0.4306,0.5694,0.0,2.6008,3.44064
regular_41,regular,forward,R,0.1292,0.8688,0.002,11.6466,8.94515
regular_41,regular,none,R,0.1466,0.8524,0.001,4.973,4.62947
regular_85,regular,forward,G,0.8534,0.1466,-5.55111512313e-17,7.2856,3.74077
regular_85,regular,none,G,0.959,0.041,3.46944695195e-17,3.35,2.39088
regular_87,regular,forward,G,0.492,0.508,0.0,2.0836,2.52425
