Trial,IsContained,Direction,Goal,PGreen,PRed,PTimeUp,AvgBounces,AvgTime
size_3_b,contained,forward,G,0.7544,0.0002,0.2454,13.1888,7.46828
size_3_b,contained,reverse,G,0.6112,0.0,0.3888,32.2486,11.21509
size_3_b,contained,none,G,0.6702,0.0,0.3298,20.7442,9.60769
complex_1_b,contained,forward,G,0.2596,0.0,0.7404,17.9466,13.45214
complex_1_b,contained,reverse,G,0.3134,0.0,0.6866,16.6864,12.936
complex_1_b,contained,none,G,0.3382,0.0,0.6618,16.4292,12.42343
complex_3_a,contained,forward,G,0.8526,0.0,0.1474,5.1608,5.67315
complex_3_a,contained,reverse,G,0.5516,0.0114,0.437,10.251,11.02616
complex_3_a,contained,none,G,0.5096,0.0,0.4904,11.2466,11.34734
stopper_6_b,contained,forward,G,0.62,0.0,0.38,11.3012,7.86057
stopper_6_b,contained,reverse,G,0.309,0.0,0.691,15.0812,12.8544
stopper_6_b,contained,none,G,0.371,0.0,0.629,15.2474,11.99576
size_2_a,contained,forward,G,0.8818,0.0114,0.1068,19.6686,4.22421
size_2_a,contained,reverse,G,0.7066,0.032,0.2614,50.673,9.09808
size_2_a,contained,none,G,0.7376,0.0288,0.2336,42.2792,7.96021
porous_1_b,contained,forward,G,0.9974,0.0004,0.0022,1.5328,2.05449
porous_1_b,contained,reverse,G,0.9854,0.0006,0.014,5.5708,3.78501
porous_1_b,contained,none,G,0.962,0.0002,0.0378,9.079,4.70947
stopper_5_c,contained,forward,G,0.8974,0.0956,0.007,3.4186,3.50647
stopper_5_c,contained,reverse,G,0.9312,0.0618,0.007,3.5962,3.63129
stopper_5_c,contained,none,G,0.9652,0.0318,0.003,2.0192,1.79481
porous_3_c,contained,forward,G,0.9564,0.038,0.0056,2.1922,2.56808
porous_3_c,contained,reverse,G,0.9406,0.0456,0.0138,2.6648,3.4442
porous_3_c,contained,none,G,0.7806,0.2052,0.0142,3.4862,3.59561
complex_5_a,contained,forward,G,0.9872,0.0,0.0128,2.6202,3.18002
complex_5_a,contained,reverse,G,0.986,0.0,0.014,2.6438,3.48633
complex_5_a,contained,none,G,0.945,0.0,0.055,7.2532,4.86216
complex_4_c,contained,forward,G,0.8972,0.0,0.1028,4.8594,3.19873
complex_4_c,contained,reverse,G,0.7038,0.0054,0.2908,12.3408,6.8053
complex_4_c,contained,none,G,0.5058,0.0,0.4942,21.5974,9.99073
stopper_1_c,contained,forward,G,0.7438,0.158,0.0982,4.5428,3.87296
stopper_1_c,contained,reverse,G,0.5654,0.109,0.3256,12.981,9.53263
stopper_1_c,contained,none,G,0.5118,0.1182,0.37,14.6892,9.81056
size_5_b,contained,forward,G,0.944,0.0012,0.0548,4.4114,3.46734
size_5_b,contained,reverse,G,0.775,0.0,0.225,16.4094,9.03076
size_5_b,contained,none,G,0.8026,0.0,0.1974,14.5662,7.82289
size_2_c,contained,forward,G,0.8002,0.0,0.1998,10.7348,6.01023
size_2_c,contained,reverse,G,0.5004,0.0022,0.4974,24.759,12.06785
size_2_c,contained,none,G,0.5892,0.001,0.4098,19.7766,10.12056
porous_3_a,contained,forward,G,0.9886,0.0,0.0114,2.3106,2.71238
porous_3_a,contained,reverse,G,0.98,0.0006,0.0194,2.8192,3.64281
porous_3_a,contained,none,G,0.9742,0.0,0.0258,3.8876,4.15537
stopper_2_a,contained,forward,G,0.9996,0.0,0.0004,0.5128,1.21779
stopper_2_a,contained,reverse,G,0.9884,0.0,0.0116,5.828,4.13949
stopper_2_a,contained,none,G,0.9874,0.0,0.0126,4.4094,3.39184
stopper_6_a,contained,forward,G,0.6942,0.0,0.3058,7.936,6.3892
stopper_6_a,contained,reverse,G,0.3456,0.0,0.6544,14.0302,12.44315
stopper_6_a,contained,none,G,0.4074,0.0,0.5926,14.0402,11.51108
size_1_b,contained,forward,G,0.7646,0.0,0.2354,6.7478,8.64321
size_1_b,contained,reverse,G,0.7446,0.0002,0.2552,6.7448,9.01614
size_1_b,contained,none,G,0.7654,0.0002,0.2344,6.783,8.29845
stopper_3_b,contained,forward,G,0.7508,0.0576,0.1916,7.068,5.67834
stopper_3_b,contained,reverse,G,0.4614,0.0326,0.506,13.8074,11.56666
stopper_3_b,contained,none,G,0.4318,0.0318,0.5364,12.8298,11.26044
size_3_c,contained,forward,G,0.6558,0.0,0.3442,10.4682,8.63121
size_3_c,contained,reverse,G,0.4498,0.0,0.5502,25.158,12.64652
size_3_c,contained,none,G,0.5652,0.0,0.4348,16.2176,10.83868
complex_3_c,contained,forward,G,0.4138,0.0,0.5862,20.3608,11.75444
complex_3_c,contained,reverse,G,0.3234,0.0,0.6766,24.8328,12.8217
complex_3_c,contained,none,G,0.2524,0.0,0.7476,31.946,13.48886
complex_3_b,contained,forward,G,0.484,0.0,0.516,12.8652,10.50284
complex_3_b,contained,reverse,G,0.3186,0.0,0.6814,17.2816,13.18685
complex_3_b,contained,none,G,0.3134,0.0,0.6866,16.186,13.14061
stopper_4_c,contained,forward,G,0.855,0.0948,0.0502,2.5892,2.64045
stopper_4_c,contained,reverse,G,0.7814,0.0884,0.1302,7.654,5.53164
stopper_4_c,contained,none,G,0.6844,0.0912,0.2244,11.318,7.5313
complex_5_c,contained,forward,G,0.8754,0.0,0.1246,10.0502,5.41356
complex_5_c,contained,reverse,G,0.9564,0.0,0.0436,4.1856,3.92679
complex_5_c,contained,none,G,0.886,0.0,0.114,10.0506,5.58007
size_1_c,contained,forward,G,0.6258,0.0,0.3742,5.8416,10.2285
size_1_c,contained,reverse,G,0.6212,0.0,0.3788,5.7534,10.63727
size_1_c,contained,none,G,0.6612,0.0,0.3388,5.7328,9.5894
size_4_c,contained,forward,G,0.9268,0.0,0.0732,6.4696,5.35638
size_4_c,contained,reverse,G,0.7138,0.0,0.2862,16.5518,10.86422
size_4_c,contained,none,G,0.7942,0.0,0.2058,10.8254,7.81606
stopper_5_a,contained,forward,G,0.9256,0.0,0.0744,5.0682,5.5805
stopper_5_a,contained,reverse,G,0.9036,0.0,0.0964,6.36,6.45403
stopper_5_a,contained,none,G,0.9512,0.0,0.0488,4.5276,4.25656
porous_6_c,contained,forward,G,0.6874,0.2934,0.0192,2.1068,3.8898
porous_6_c,contained,reverse,G,0.748,0.2272,0.0248,2.4316,4.59327
porous_6_c,contained,none,G,0.8294,0.149,0.0216,2.3588,3.86503
stopper_6_c,contained,forward,G,0.5302,0.083,0.3868,11.5648,8.2751
stopper_6_c,contained,reverse,G,0.2778,0.0282,0.694,15.2248,12.91678
stopper_6_c,contained,none,G,0.334,0.0306,0.6354,15.2848,12.10441
complex_6_a,contained,forward,G,0.4402,0.0,0.5598,24.9326,11.40298
complex_6_a,contained,reverse,G,0.2058,0.0,0.7942,31.2148,14.03691
complex_6_a,contained,none,G,0.2594,0.0,0.7406,30.3592,13.43852
porous_1_c,contained,forward,G,0.9968,0.0016,0.0016,1.5002,2.03149
porous_1_c,contained,reverse,G,0.8492,0.1394,0.0114,5.4054,3.52816
porous_1_c,contained,none,G,0.8248,0.1478,0.0274,8.0696,4.15417
porous_5_c,contained,forward,G,0.6832,0.1712,0.1456,16.4472,6.71808
porous_5_c,contained,reverse,G,0.3292,0.472,0.1988,15.5628,7.7818
porous_5_c,contained,none,G,0.4694,0.3114,0.2192,18.158,8.03831
stopper_4_a,contained,forward,G,0.9996,0.0,0.0004,0.1638,0.82859
stopper_4_a,contained,reverse,G,0.9968,0.0002,0.003,2.8476,2.31644
stopper_4_a,contained,none,G,0.9898,0.0,0.0102,4.6116,2.91946
stopper_5_b,contained,forward,G,0.9768,0.0,0.0232,3.7494,4.22333
stopper_5_b,contained,reverse,G,0.9636,0.0006,0.0358,4.688,4.889
stopper_5_b,contained,none,G,0.9832,0.0002,0.0166,3.2722,3.01844
stopper_2_c,contained,forward,G,0.885,0.0282,0.0868,5.2194,4.86487
stopper_2_c,contained,reverse,G,0.7734,0.0316,0.195,11.4726,8.42209
stopper_2_c,contained,none,G,0.7962,0.0282,0.1756,9.9906,7.69734
porous_2_c,contained,forward,G,0.713,0.2286,0.0584,8.6672,6.1166
porous_2_c,contained,reverse,G,0.6238,0.3154,0.0608,9.499,6.55619
porous_2_c,contained,none,G,0.6694,0.29,0.0406,6.7218,4.66317
porous_3_b,contained,forward,G,0.9892,0.0004,0.0104,2.2888,2.65719
porous_3_b,contained,reverse,G,0.9816,0.0008,0.0176,2.7832,3.58466
porous_3_b,contained,none,G,0.9744,0.0004,0.0252,4.0126,4.18028
stopper_1_b,contained,forward,G,0.9274,0.0058,0.0668,3.2356,2.56167
stopper_1_b,contained,reverse,G,0.6864,0.012,0.3016,12.6434,9.02881
stopper_1_b,contained,none,G,0.647,0.0172,0.3358,14.1934,9.16431
complex_5_b,contained,forward,G,0.9016,0.0,0.0984,8.0554,5.23409
complex_5_b,contained,reverse,G,0.9646,0.0,0.0354,3.702,3.86933
complex_5_b,contained,none,G,0.895,0.0,0.105,9.5364,5.55626
porous_4_a,contained,forward,G,0.9482,0.0,0.0518,3.3576,3.85475
porous_4_a,contained,reverse,G,0.8788,0.0008,0.1204,6.3576,7.28145
porous_4_a,contained,none,G,0.9038,0.0,0.0962,5.2992,5.96185
porous_4_c,contained,forward,G,0.8928,0.0666,0.0406,3.2262,3.70703
porous_4_c,contained,reverse,G,0.768,0.1432,0.0888,5.8866,6.78084
porous_4_c,contained,none,G,0.7646,0.172,0.0634,4.5572,5.08778
size_4_a,contained,forward,G,0.9848,0.003,0.0122,8.3398,2.93801
size_4_a,contained,reverse,G,0.9206,0.0084,0.071,24.2404,6.63038
size_4_a,contained,none,G,0.9474,0.006,0.0466,16.6274,4.68427
porous_6_a,contained,forward,G,0.9492,0.0,0.0508,2.4586,4.36319
porous_6_a,contained,reverse,G,0.9408,0.0,0.0592,2.8506,5.12277
porous_6_a,contained,none,G,0.9542,0.0,0.0458,2.592,4.18271
porous_4_b,contained,forward,G,0.9482,0.0,0.0518,3.2992,3.80246
porous_4_b,contained,reverse,G,0.8752,0.0004,0.1244,6.353,7.28617
porous_4_b,contained,none,G,0.9034,0.0,0.0966,5.3668,5.99616
stopper_3_a,contained,forward,G,0.8192,0.0,0.1808,6.4382,4.94309
stopper_3_a,contained,reverse,G,0.5088,0.0,0.4912,13.5236,11.23992
stopper_3_a,contained,none,G,0.4888,0.0,0.5112,12.7796,10.93787
complex_2_b,contained,forward,G,0.782,0.0,0.218,13.8898,6.75508
complex_2_b,contained,reverse,G,0.4324,0.0,0.5676,35.0392,12.86526
complex_2_b,contained,none,G,0.5452,0.0,0.4548,26.7376,10.77235
size_5_a,contained,forward,G,0.9864,0.0006,0.013,4.4338,2.10816
size_5_a,contained,reverse,G,0.8842,0.0042,0.1116,26.849,7.52076
size_5_a,contained,none,G,0.9138,0.006,0.0802,19.0502,5.70863
stopper_2_b,contained,forward,G,0.9802,0.0,0.0198,1.945,2.29581
stopper_2_b,contained,reverse,G,0.9238,0.0002,0.076,8.5772,6.1973
stopper_2_b,contained,none,G,0.9268,0.0,0.0732,7.3736,5.57279
stopper_3_c,contained,forward,G,0.581,0.1566,0.2624,8.8216,7.84497
stopper_3_c,contained,reverse,G,0.3262,0.0818,0.592,14.5096,12.59482
stopper_3_c,contained,none,G,0.3274,0.0876,0.585,13.519,12.09844
size_4_b,contained,forward,G,0.949,0.0,0.051,7.7238,4.392
size_4_b,contained,reverse,G,0.8252,0.0002,0.1746,19.7752,9.0197
size_4_b,contained,none,G,0.8788,0.0,0.1212,13.138,6.50087
complex_2_c,contained,forward,G,0.688,0.0,0.312,19.1186,7.68216
complex_2_c,contained,reverse,G,0.3904,0.0,0.6096,36.9546,13.00982
complex_2_c,contained,none,G,0.4616,0.0,0.5384,30.7524,11.39147
complex_1_c,contained,forward,G,0.405,0.0,0.595,20.7326,11.63985
complex_1_c,contained,reverse,G,0.3978,0.0,0.6022,18.9564,11.85101
complex_1_c,contained,none,G,0.3684,0.0,0.6316,20.2144,11.79216
size_5_c,contained,forward,G,0.8678,0.0,0.1322,5.9998,5.56841
size_5_c,contained,reverse,G,0.6494,0.0,0.3506,13.2494,10.60656
size_5_c,contained,none,G,0.7184,0.0,0.2816,11.7414,9.09584
porous_1_a,contained,forward,G,0.9968,0.0004,0.0028,1.5324,2.06141
porous_1_a,contained,reverse,G,0.9818,0.001,0.0172,6.691,3.83611
porous_1_a,contained,none,G,0.9638,0.0,0.0362,9.398,4.73106
stopper_4_b,contained,forward,G,0.968,0.0,0.032,2.1626,2.19127
stopper_4_b,contained,reverse,G,0.9014,0.0,0.0986,7.232,5.0743
stopper_4_b,contained,none,G,0.8328,0.0,0.1672,10.2034,6.65695
regular_25,regular,forward,R,0.6238,0.3542,0.022,3.3492,4.67802
regular_25,regular,none,R,0.6088,0.3786,0.0126,3.0626,3.37882
regular_42,regular,forward,G,0.6208,0.3764,0.0028,4.2288,4.1433
regular_42,regular,none,G,0.5574,0.4422,0.0004,1.4174,1.7585
regular_94,regular,forward,G,0.4482,0.5444,0.0074,3.7614,4.0074
regular_94,regular,none,G,0.2774,0.7124,0.0102,3.8012,2.26769
regular_69,regular,forward,G,0.567,0.3014,0.1316,8.0464,7.65983
regular_69,regular,none,G,0.4404,0.4396,0.12,5.3296,5.81032
regular_8,regular,forward,R,0.3938,0.5018,0.1044,4.6808,6.27888
regular_8,regular,none,R,0.309,0.6174,0.0736,4.1974,5.4789
regular_88,regular,forward,G,0.2698,0.6762,0.054,6.2544,4.84308
regular_88,regular,none,G,0.1098,0.763,0.1272,12.671,6.82737
regular_83,regular,forward,G,0.1812,0.6434,0.1754,9.6604,8.28989
regular_83,regular,none,G,0.3456,0.5012,0.1532,10.2836,7.68782
regular_3,regular,forward,R,0.164,0.8044,0.0316,3.3208,4.06489
regular_3,regular,none,R,0.0676,0.9098,0.0226,1.5488,1.92952
regular_44,regular,forward,G,0.4426,0.3234,0.234,10.9164,10.06468
regular_44,regular,none,G,0.5032,0.3852,0.1116,5.8004,6.34479
regular_77,regular,forward,G,0.9882,0.0,0.0118,3.4288,4.04331
regular_77,regular,none,G,0.9966,0.0,0.0034,2.1606,1.96322
regular_65,regular,forward,G,0.4564,0.4566,0.087,6.099,7.2264
regular_65,regular,none,G,0.2622,0.6866,0.0512,4.2414,4.99792
regular_33,regular,forward,R,0.4776,0.479,0.0434,4.134,5.85836
regular_33,regular,none,R,0.7278,0.239,0.0332,2.8788,3.85105
regular_79,regular,forward,G,0.6918,0.0872,0.221,11.085,7.57929
regular_79,regular,none,G,0.4798,0.1244,0.3958,11.0504,9.86161
regular_6,regular,forward,G,0.468,0.5284,0.0036,0.7614,2.83823
regular_6,regular,none,G,0.274,0.7104,0.0156,2.4646,3.24521
regular_56,regular,forward,R,0.1048,0.8778,0.0174,8.442,4.67541
regular_56,regular,none,R,0.1132,0.8674,0.0194,4.62,3.91088
regular_74,regular,forward,G,0.467,0.4526,0.0804,11.1222,7.00757
regular_74,regular,none,G,0.3416,0.6092,0.0492,6.7704,5.13044
regular_35,regular,forward,G,0.3278,0.6142,0.058,3.8694,5.37572
regular_35,regular,none,G,0.3416,0.4862,0.1722,5.1928,6.83183
regular_66,regular,forward,R,0.4,0.2494,0.3506,10.0534,11.2681
regular_66,regular,none,R,0.4454,0.3924,0.1622,7.2456,7.26459
regular_40,regular,forward,R,0.2366,0.6426,0.1208,3.7338,6.29549
regular_40,regular,none,R,0.42,0.4768,0.1032,3.2832,5.74623
regular_17,regular,forward,G,0.5142,0.3074,0.1784,5.1952,8.57646
regular_17,regular,none,G,0.479,0.409,0.112,3.8182,5.92724
regular_91,regular,forward,R,0.603,0.3632,0.0338,3.6102,3.94364
regular_91,regular,none,R,0.8074,0.0878,0.1048,7.7866,6.04001
regular_22,regular,forward,G,0.3912,0.535,0.0738,5.0264,6.83099
regular_22,regular,none,G,0.331,0.5822,0.0868,32.5724,7.16268
regular_48,regular,forward,R,0.5898,0.3962,0.014,1.758,3.06383
regular_48,regular,none,R,0.4594,0.5014,0.0392,3.583,3.27324
regular_84,regular,forward,G,0.5972,0.045,0.3578,17.7932,11.11597
regular_84,regular,none,G,0.6584,0.0454,0.2962,19.6048,10.29729
regular_28,regular,forward,R,0.1478,0.847,0.0052,3.7532,4.41245
regular_28,regular,none,R,0.1832,0.8104,0.0064,2.0754,2.70966
regular_1,regular,forward,G,0.5642,0.3222,0.1136,2.842,6.72414
regular_1,regular,none,G,0.3192,0.556,0.1248,4.3704,6.80012
regular_50,regular,forward,R,0.4954,0.4604,0.0442,6.607,6.4912
regular_50,regular,none,R,0.7906,0.1898,0.0196,3.184,3.64822
regular_14,regular,forward,G,0.2562,0.554,0.1898,6.5778,9.15616
regular_14,regular,none,G,0.2128,0.7118,0.0754,3.707,4.89669
regular_29,regular,forward,R,0.0766,0.8618,0.0616,2.7478,5.55933
regular_29,regular,none,R,0.2558,0.698,0.0462,3.3956,4.95018
regular_38,regular,forward,G,0.6524,0.2976,0.05,8.3268,5.8808
regular_38,regular,none,G,0.596,0.3742,0.0298,5.435,3.70006
regular_89,regular,forward,R,0.4756,0.5052,0.0192,3.2458,3.21622
regular_89,regular,none,R,0.5804,0.3934,0.0262,3.536,3.62955
regular_86,regular,forward,G,0.8604,0.0718,0.0678,7.243,5.40021
regular_86,regular,none,G,0.8466,0.0784,0.075,9.0552,6.06046
regular_73,regular,forward,G,0.3856,0.0878,0.5266,16.1124,11.96108
regular_73,regular,none,G,0.576,0.123,0.301,14.3288,7.95546
regular_80,regular,forward,R,0.3936,0.5586,0.0478,6.3142,6.54819
regular_80,regular,none,R,0.7726,0.216,0.0114,2.8838,2.77838
regular_76,regular,forward,R,0.043,0.5808,0.3762,12.9098,11.15626
regular_76,regular,none,R,0.0598,0.6602,0.28,11.3734,9.42053
regular_78,regular,forward,G,0.048,0.6844,0.2676,13.0092,8.26118
regular_78,regular,none,G,0.1102,0.563,0.3268,15.1254,9.42393
regular_54,regular,forward,R,0.7656,0.2058,0.0286,2.6748,4.2402
regular_54,regular,none,R,0.5794,0.3458,0.0748,5.5412,5.45956
regular_9,regular,forward,R,0.0304,0.9672,0.0024,1.5132,2.67869
regular_9,regular,none,R,0.3974,0.5804,0.0222,2.3304,3.87144
regular_55,regular,forward,G,0.539,0.2572,0.2038,8.7808,9.11964
regular_55,regular,none,G,0.5224,0.3362,0.1414,7.3452,7.161
regular_31,regular,forward,G,0.4316,0.5162,0.0522,3.964,5.33297
regular_31,regular,none,G,0.2676,0.6294,0.103,4.3536,5.70921
regular_15,regular,forward,G,0.0824,0.9062,0.0114,5.7202,3.94801
regular_15,regular,none,G,0.3498,0.648,0.0022,1.5082,2.11734
regular_70,regular,forward,G,0.4862,0.447,0.0668,4.1184,5.64641
regular_70,regular,none,G,0.3626,0.6178,0.0196,2.804,3.33143
regular_30,regular,forward,G,0.7726,0.1964,0.031,3.0756,5.17381
regular_30,regular,none,G,0.7026,0.2356,0.0618,4.1788,5.53223
regular_20,regular,forward,G,0.5962,0.273,0.1308,5.022,8.63405
regular_20,regular,none,G,0.5042,0.449,0.0468,2.7804,4.19102
regular_27,regular,forward,G,0.5242,0.3102,0.1656,4.9774,7.31838
regular_27,regular,none,G,0.3326,0.5258,0.1416,4.94,6.86928
regular_32,regular,forward,R,0.5762,0.2686,0.1552,5.1798,6.60544
regular_32,regular,none,R,0.507,0.3086,0.1844,4.9644,7.03042
regular_60,regular,forward,R,0.2646,0.5868,0.1486,8.631,6.72724
regular_60,regular,none,R,0.2792,0.586,0.1348,8.3978,6.28214
regular_21,regular,forward,R,0.4886,0.4178,0.0936,11.97,7.65075
regular_21,regular,none,R,0.691,0.2622,0.0468,5.4232,4.06311
regular_95,regular,forward,G,0.7,0.236,0.064,10.1468,6.35413
regular_95,regular,none,G,0.8298,0.097,0.0732,8.3896,5.78351
regular_93,regular,forward,G,0.1552,0.2798,0.565,16.6246,12.72868
regular_93,regular,none,G,0.1734,0.3322,0.4944,15.3866,12.09584
regular_49,regular,forward,R,0.3342,0.6552,0.0106,1.7678,3.69064
regular_49,regular,none,R,0.7088,0.2608,0.0304,3.6346,4.19984
regular_53,regular,forward,R,0.5156,0.353,0.1314,6.0748,6.41533
regular_53,regular,none,R,0.5332,0.3052,0.1616,7.7384,6.95477
regular_90,regular,forward,G,0.3052,0.6426,0.0522,17.012,6.87567
regular_90,regular,none,G,0.2624,0.7044,0.0332,15.3072,5.18164
regular_92,regular,forward,R,0.1658,0.6642,0.17,9.9492,8.27598
regular_92,regular,none,R,0.2032,0.6644,0.1324,7.812,7.11218
regular_10,regular,forward,R,0.2428,0.7166,0.0406,3.0212,5.81051
regular_10,regular,none,R,0.5442,0.4462,0.0096,1.547,2.85195
regular_4,regular,forward,R,0.1266,0.8632,0.0102,1.5494,2.24095
regular_4,regular,none,R,0.1728,0.745,0.0822,4.1564,5.62563
regular_5,regular,forward,R,0.5106,0.4554,0.034,4.222,5.95123
regular_5,regular,none,R,0.3568,0.6066,0.0366,1.7952,3.29665
regular_19,regular,forward,G,0.41,0.5238,0.0662,2.7656,6.43443
regular_19,regular,none,G,0.6964,0.2708,0.0328,2.6452,4.34903
regular_62,regular,forward,G,0.6784,0.2132,0.1084,8.0236,7.2164
regular_62,regular,none,G,0.7832,0.1684,0.0484,5.0146,4.46852
regular_72,regular,forward,R,0.1084,0.781,0.1106,10.3364,6.96123
regular_72,regular,none,R,0.146,0.748,0.106,11.141,6.70464
regular_7,regular,forward,G,0.7868,0.19,0.0232,4.5618,6.03517
regular_7,regular,none,G,0.8892,0.0846,0.0262,2.8948,3.94878
regular_45,regular,forward,G,0.6434,0.3232,0.0334,4.334,5.47451
regular_45,regular,none,G,0.3492,0.6184,0.0324,2.9484,4.48998
regular_34,regular,forward,G,0.665,0.2944,0.0406,4.5696,6.00883
regular_34,regular,none,G,0.643,0.3186,0.0384,5.1598,4.99392
regular_23,regular,forward,R,0.2054,0.6852,0.1094,3.9614,6.02398
regular_23,regular,none,R,0.335,0.424,0.241,5.1642,8.35565
regular_0,regular,forward,R,0.1762,0.7766,0.0472,3.6226,5.90561
regular_0,regular,none,R,0.5252,0.4706,0.0042,1.0382,2.09134
regular_36,regular,forward,G,0.2658,0.7094,0.0248,2.5584,4.1954
regular_36,regular,none,G,0.3942,0.5964,0.0094,1.5188,2.64799
regular_39,regular,forward,G,0.5464,0.3486,0.105,12.625,7.89871
regular_39,regular,none,G,0.5614,0.3722,0.0664,12.5504,6.7247
regular_37,regular,forward,R,0.1366,0.5602,0.3032,9.6798,10.72561
regular_37,regular,none,R,0.104,0.7482,0.1478,6.1898,6.8629
regular_67,regular,forward,G,0.8984,0.0522,0.0494,5.2638,5.6374
regular_67,regular,none,G,0.8748,0.1048,0.0204,3.172,3.29187
regular_57,regular,forward,G,0.4668,0.4478,0.0854,4.4918,6.83594
regular_57,regular,none,G,0.4166,0.5664,0.017,2.5202,3.30506
regular_41,regular,forward,R,0.103,0.7496,0.1474,9.792,7.70481
regular_41,regular,none,R,0.1402,0.8024,0.0574,4.3586,4.19018
regular_85,regular,forward,G,0.8526,0.1384,0.009,7.1478,3.70556
regular_85,regular,none,G,0.9542,0.0378,0.008,3.3782,2.41897
regular_87,regular,forward,G,0.4826,0.51,0.0074,2.0756,2.51724
regular_87,regular,none,G,0.887,0.1054,0.0076,2.224,1.756
regular_82,regular,forward,R,0.018,0.593,0.389,19.5734,11.16665
regular_82,regular,none,R,0.0118,0.5518,0.4364,18.4782,11.16608
regular_26,regular,forward,R,0.0,0.9668,0.0332,7.5876,5.55599
regular_26,regular,none,R,0.0,0.955,0.045,5.5504,4.72785
