Trial,Time,PRed,PGreen
RTr_Bl1_8,7.4,0.304518044,0.695481896
RTr_Bl1_8,7.5,0.336165607,0.663834393
RTr_Bl1_8,7.6,0.384002984,0.615997016
RTr_Bl1_8,7.7,0.417505056,0.582494974
RTr_Bl1_9,0.1,0.315032333,0.684967756
RTr_Bl1_9,0.2,0.348892868,0.651107132
RTr_Bl1_9,0.3,0.383391291,0.616608739
RTr_Bl1_9,0.4,0.421674103,0.578325927
RTr_Bl1_9,0.5,0.460944504,0.539055586
RTr_Bl1_9,0.6,0.505305827,0.494694233
RTr_Bl1_9,0.7,0.550681531,0.449318498
RTr_Bl1_9,0.8,0.594048381,0.405951589
RTr_Bl1_9,0.9,0.613827467,0.386172473
RTr_Bl1_9,1,0.658073187,0.341926843
RTr_Bl1_9,1.1,0.681462586,0.318537444
RTr_Bl1_9,1.2,0.715586424,0.284413546
RTr_Bl1_9,1.3,0.731552422,0.268447578
RTr_Bl1_9,1.4,0.763763368,0.236236632
RTr_Bl1_9,1.5,0.769209325,0.230790585
RTr_Bl1_9,1.6,0.781781793,0.218218178
RTr_Bl1_9,1.7,0.803001106,0.196998909
RTr_Bl1_9,1.8,0.812143147,0.187856808
RTr_Bl1_9,1.9,0.824393332,0.175606608
RTr_Bl1_9,2,0.834577441,0.165422559
RTr_Bl1_9,2.1,0.860406935,0.139593035
RTr_Bl1_9,2.2,0.8728441,0.127155915
RTr_Bl1_9,2.3,0.878071785,0.121928215
RTr_Bl1_9,2.4,0.877357841,0.122642115
RTr_Bl1_9,2.5,0.875769496,0.124230534
RTr_Bl1_9,2.6,0.869572997,0.130426988
RTr_Bl1_9,2.7,0.866995037,0.133004993
RTr_Bl1_9,2.8,0.858162344,0.141837701
RTr_Bl1_9,2.9,0.856949627,0.143050358
RTr_Bl1_9,3,0.845814764,0.154185206
RTr_Bl1_9,3.1,0.856258929,0.143740997
RTr_Bl1_9,3.2,0.86479497,0.135205075
RTr_Bl1_9,3.3,0.882239938,0.117760055
RTr_Bl1_9,3.4,0.89449811,0.105501816
RTr_Bl1_9,3.5,0.906605661,0.093394391
RTr_Bl1_9,3.6,0.909559906,0.090440124
RTr_Bl1_9,3.7,0.908367753,0.091632307
RTr_Bl2_0,0.1,0.819339037,0.180660933
RTr_Bl2_0,0.2,0.799561083,0.200438857
RTr_Bl2_0,0.3,0.787359476,0.212640598
RTr_Bl2_0,0.4,0.779510558,0.220489368
RTr_Bl2_0,0.5,0.766507268,0.233492717
RTr_Bl2_0,0.6,0.762031436,0.237968579
RTr_Bl2_0,0.7,0.740288019,0.259711951
RTr_Bl2_0,0.8,0.77156508,0.228434905
RTr_Bl2_0,0.9,0.735673487,0.264326572
RTr_Bl2_0,1,0.683749318,0.316250682
RTr_Bl2_0,1.1,0.604578614,0.395421386
RTr_Bl2_0,1.2,0.59238857,0.407611519
RTr_Bl2_0,1.3,0.588908315,0.411091715
RTr_Bl2_0,1.4,0.628584564,0.371415496
RTr_Bl2_0,1.5,0.594330072,0.405669957
RTr_Bl2_0,1.6,0.612162113,0.387837917
RTr_Bl2_0,1.7,0.668672085,0.331327885
RTr_Bl2_0,1.8,0.706332743,0.293667316
RTr_Bl2_0,1.9,0.691425681,0.308574349
RTr_Bl2_0,2,0.721047044,0.278952956
RTr_Bl2_0,2.1,0.733108699,0.266891271
RTr_Bl2_0,2.2,0.756602168,0.243397817
RTr_Bl2_0,2.3,0.771354079,0.228645906
RTr_Bl2_0,2.4,0.781665385,0.218334585
RTr_Bl2_0,2.5,0.79962039,0.200379565
RTr_Bl2_0,2.6,0.836752772,0.163247228
RTr_Bl2_0,2.7,0.837677002,0.162323013
RTr_Bl2_0,2.8,0.843869507,0.156130478
RTr_Bl2_0,2.9,0.857042968,0.142957002
RTr_Bl2_0,3,0.868290901,0.131709114
RTr_Bl2_0,3.1,0.880651712,0.119348295
RTr_Bl2_0,3.2,0.886771739,0.113228291
RTr_Bl2_0,3.3,0.896730661,0.103269331
RTr_Bl2_0,3.4,0.890122235,0.109877817
RTr_Bl2_0,3.5,0.882345915,0.117654085
RTr_Bl2_0,3.6,0.869853318,0.130146667
RTr_Bl2_0,3.7,0.864446342,0.135553613
RTr_Bl2_0,3.8,0.849004388,0.150995687
RTr_Bl2_0,3.9,0.834303737,0.165696278
RTr_Bl2_0,4,0.81225419,0.187745765
RTr_Bl2_0,4.1,0.796571434,0.203428492
RTr_Bl2_0,4.2,0.782985985,0.217014
RTr_Bl2_0,4.3,0.773795426,0.226204529
RTr_Bl2_0,4.4,0.778810382,0.221189588
RTr_Bl2_0,4.5,0.784004629,0.215995371
RTr_Bl2_0,4.6,0.781289577,0.218710348
RTr_Bl2_0,4.7,0.775401056,0.224598914
RTr_Bl2_0,4.8,0.769609511,0.230390534
RTr_Bl2_0,4.9,0.769781053,0.230218992
RTr_Bl2_0,5,0.777230442,0.222769484
RTr_Bl2_0,5.1,0.776891589,0.223108396
RTr_Bl2_0,5.2,0.786591828,0.213408172
RTr_Bl2_0,5.3,0.800264537,0.199735522
RTr_Bl2_0,5.4,0.794345617,0.205654413
RTr_Bl2_0,5.5,0.806608558,0.193391457
RTr_Bl2_0,5.6,0.79483813,0.20516184
RTr_Bl2_0,5.7,0.79808259,0.201917335
RTr_Bl2_0,5.8,0.79352504,0.206474945
RTr_Bl2_0,5.9,0.789852202,0.210147843
RTr_Bl2_0,6,0.826617599,0.173382431
RTr_Bl2_0,6.1,0.83956039,0.160439551
RTr_Bl2_0,6.2,0.843372405,0.156627536
RTr_Bl2_0,6.3,0.8344087,0.16559124
RTr_Bl2_0,6.4,0.865138769,0.134861171
RTr_Bl2_0,6.5,0.871604979,0.128394976
RTr_Bl2_0,6.6,0.876966298,0.123033725
RTr_Bl2_0,6.7,0.881626189,0.118373804
RTr_Bl2_0,6.8,0.871122122,0.128877923
RTr_Bl2_0,6.9,0.865838945,0.134160995
RTr_Bl2_0,7,0.859153748,0.140846267
RTr_Bl2_0,7.1,0.840573072,0.159426957
RTr_Bl2_0,7.2,0.834213734,0.165786237
RTr_Bl2_0,7.3,0.819701612,0.180298403
RTr_Bl2_0,7.4,0.824290991,0.175709039
RTr_Bl2_0,7.5,0.824097931,0.175902084
RTr_Bl2_0,7.6,0.817721248,0.182278812
RTr_Bl2_0,7.7,0.823383033,0.176617026
RTr_Bl2_0,7.8,0.824844718,0.175155267
RTr_Bl2_0,7.9,0.846510351,0.153489575
RTr_Bl2_1,0.1,0.105751194,0.894248784
RTr_Bl2_1,0.2,0.106388211,0.893611789
RTr_Bl2_1,0.3,0.124814779,0.875185192
RTr_Bl2_1,0.4,0.128105149,0.871894777
RTr_Bl2_1,0.5,0.129110634,0.870889306
RTr_Bl2_1,0.6,0.124137096,0.875862837
RTr_Bl2_1,0.7,0.132627159,0.867372811
RTr_Bl2_1,0.8,0.13632302,0.863677025
RTr_Bl2_1,0.9,0.131089568,0.868910432
RTr_Bl2_1,1,0.135469988,0.864529967
RTr_Bl2_1,1.1,0.144400537,0.855599403
RTr_Bl2_1,1.2,0.136909902,0.863090098
RTr_Bl2_1,1.3,0.142036706,0.857963264
RTr_Bl2_1,1.4,0.122270703,0.877729297
RTr_Bl2_1,1.5,0.12605615,0.873943865
RTr_Bl2_1,1.6,0.116329387,0.883670568
RTr_Bl2_1,1.7,0.121730268,0.878269732
RTr_Bl2_1,1.8,0.135451481,0.864548504
RTr_Bl2_1,1.9,0.129042193,0.870957792
RTr_Bl2_1,2,0.154742137,0.845257878
RTr_Bl2_1,2.1,0.174591109,0.825408936
RTr_Bl2_1,2.2,0.193293974,0.806706071
RTr_Bl2_1,2.3,0.202030718,0.797969282
RTr_Bl2_1,2.4,0.230088189,0.769911826
RTr_Bl2_1,2.5,0.247009397,0.752990663
RTr_Bl2_1,2.6,0.300267786,0.699732184
RTr_Bl2_1,2.7,0.299078137,0.700921893
RTr_Bl2_1,2.8,0.34553054,0.65446949
RTr_Bl2_1,2.9,0.38679564,0.61320436
RTr_Bl2_1,3,0.429398835,0.570601225
RTr_Bl2_1,3.1,0.453631014,0.546368957
RTr_Bl2_1,3.2,0.460701853,0.539298177
RTr_Bl2_1,3.3,0.457855612,0.542144358
RTr_Bl2_1,3.4,0.568524361,0.43147555
RTr_Bl2_1,3.5,0.63876462,0.36123541
RTr_Bl2_1,3.6,0.608250439,0.39174962
RTr_Bl2_1,3.7,0.641833663,0.358166397
RTr_Bl2_10,0.1,0.757164419,0.242835522
RTr_Bl2_10,0.2,0.733318508,0.266681463
RTr_Bl2_10,0.3,0.722287536,0.277712435
RTr_Bl2_10,0.4,0.721569419,0.278430551
RTr_Bl2_10,0.5,0.694655955,0.305344075
RTr_Bl2_10,0.6,0.665007889,0.334992141
RTr_Bl2_10,0.7,0.665253162,0.334746838
RTr_Bl2_10,0.8,0.619491339,0.380508631
RTr_Bl2_10,0.9,0.629585147,0.370414764
RTr_Bl2_10,1,0.631662965,0.368337065
RTr_Bl2_10,1.1,0.639111996,0.360888034
RTr_Bl2_10,1.2,0.651881397,0.348118603
RTr_Bl2_10,1.3,0.676757813,0.323242188
RTr_Bl2_10,1.4,0.676434636,0.323565394
RTr_Bl2_10,1.5,0.663838387,0.336161584
RTr_Bl2_10,1.6,0.68016696,0.31983301
RTr_Bl2_10,1.7,0.649964392,0.350035667
RTr_Bl2_10,1.8,0.612208664,0.387791306
RTr_Bl2_10,1.9,0.617025077,0.382974923
RTr_Bl2_10,2,0.622747421,0.377252638
RTr_Bl2_10,2.1,0.590511978,0.409488052
RTr_Bl2_10,2.2,0.586519241,0.413480699
RTr_Bl2_10,2.3,0.555094063,0.444905877
RTr_Bl2_10,2.4,0.543267727,0.456732213
RTr_Bl2_10,2.5,0.536096275,0.463903755
RTr_Bl2_10,2.6,0.546129346,0.453870654
RTr_Bl2_10,2.7,0.544547617,0.455452412
RTr_Bl2_10,2.8,0.577712119,0.422287911
RTr_Bl2_10,2.9,0.567312002,0.432687998
RTr_Bl2_10,3,0.565828264,0.434171677
RTr_Bl2_10,3.1,0.519153595,0.480846405
RTr_Bl2_10,3.2,0.484308004,0.515691996
RTr_Bl2_10,3.3,0.50389117,0.49610877
RTr_Bl2_10,3.4,0.505345166,0.494654894
RTr_Bl2_10,3.5,0.494223475,0.505776525
RTr_Bl2_10,3.6,0.496162444,0.503837526
RTr_Bl2_10,3.7,0.478911728,0.521088243
RTr_Bl2_10,3.8,0.475135207,0.524864852
RTr_Bl2_10,3.9,0.488899618,0.511100352
RTr_Bl2_10,4,0.489716768,0.510283291
RTr_Bl2_10,4.1,0.499666542,0.500333428
RTr_Bl2_10,4.2,0.483416408,0.516583562
RTr_Bl2_10,4.3,0.460503072,0.539496899
RTr_Bl2_10,4.4,0.440306306,0.559693754
RTr_Bl2_10,4.5,0.402267814,0.597732246
RTr_Bl2_10,4.6,0.344928384,0.655071676
RTr_Bl2_10,4.7,0.357921153,0.642078876
RTr_Bl2_10,4.8,0.386328697,0.613671303
RTr_Bl2_10,4.9,0.383356303,0.616643667
RTr_Bl2_10,5,0.376889437,0.623110592
RTr_Bl2_10,5.1,0.343976736,0.656023324
RTr_Bl2_10,5.2,0.331641614,0.668358386
RTr_Bl2_10,5.3,0.377025783,0.622974217
RTr_Bl2_10,5.4,0.334381431,0.665618598
RTr_Bl2_10,5.5,0.345251352,0.654748619
RTr_Bl2_10,5.6,0.35800153,0.641998529
RTr_Bl2_10,5.7,0.3283692,0.671630859
RTr_Bl2_10,5.8,0.325453907,0.674546123
RTr_Bl2_10,5.9,0.298894227,0.701105714
RTr_Bl2_10,6,0.272566915,0.727433085
RTr_Bl2_10,6.1,0.273357064,0.726642907
RTr_Bl2_10,6.2,0.273306727,0.726693213
RTr_Bl2_10,6.3,0.274395376,0.725604653
RTr_Bl2_10,6.4,0.27226162,0.72773844
RTr_Bl2_10,6.5,0.269616216,0.730383754
RTr_Bl2_10,6.6,0.26106444,0.73893559
RTr_Bl2_10,6.7,0.27335307,0.72664696
RTr_Bl2_10,6.8,0.257247478,0.742752492
RTr_Bl2_10,6.9,0.25123778,0.74876225
RTr_Bl2_10,7,0.244599536,0.755400479
RTr_Bl2_10,7.1,0.245303586,0.754696369
RTr_Bl2_10,7.2,0.225462124,0.774537921
RTr_Bl2_10,7.3,0.203673348,0.796326697
RTr_Bl2_10,7.4,0.216356203,0.783643782
RTr_Bl2_10,7.5,0.185443893,0.814556181
RTr_Bl2_10,7.6,0.169663206,0.830336809
RTr_Bl2_10,7.7,0.138872102,0.861127853
RTr_Bl2_10,7.8,0.140553817,0.859446168
RTr_Bl2_10,7.9,0.162803009,0.837196946
RTr_Bl2_11,0.1,0.257253766,0.742746234
RTr_Bl2_11,0.2,0.241412967,0.758587062
RTr_Bl2_11,0.3,0.273202211,0.72679776
RTr_Bl2_11,0.4,0.27525425,0.72474581
RTr_Bl2_11,0.5,0.302492499,0.69750756
RTr_Bl2_11,0.6,0.333529264,0.666470826
RTr_Bl2_11,0.7,0.315074593,0.684925437
RTr_Bl2_11,0.8,0.305046171,0.694953859
RTr_Bl2_11,0.9,0.262399495,0.737600505
RTr_Bl2_11,1,0.224576488,0.775423527
RTr_Bl2_11,1.1,0.229396954,0.770603061
RTr_Bl2_11,1.2,0.243379697,0.756620288
RTr_Bl2_11,1.3,0.250348061,0.749651909
RTr_Bl2_11,1.4,0.230087295,0.76991266
RTr_Bl2_11,1.5,0.205278814,0.794721186
RTr_Bl2_11,1.6,0.200909019,0.799090981
RTr_Bl2_11,1.7,0.208119467,0.791880608
RTr_Bl2_11,1.8,0.209795967,0.790203989
RTr_Bl2_11,1.9,0.167409226,0.832590699
RTr_Bl2_11,2,0.129839942,0.870160043
RTr_Bl2_11,2.1,0.11804422,0.881955802
RTr_Bl2_11,2.2,0.107433207,0.8925668
RTr_Bl2_11,2.3,0.100345448,0.899654508
RTr_Bl2_11,2.4,0.096501902,0.903498113
RTr_Bl2_11,2.5,0.096247166,0.903752863
RTr_Bl2_11,2.6,0.096837752,0.903162241
RTr_Bl2_11,2.7,0.096770041,0.903229952
RTr_Bl2_11,2.8,0.093184777,0.90681529
RTr_Bl2_11,2.9,0.105762586,0.894237459
RTr_Bl2_11,3,0.10616421,0.893835843
RTr_Bl2_11,3.1,0.097198002,0.90280205
RTr_Bl2_11,3.2,0.086086422,0.913913548
RTr_Bl2_11,3.3,0.078724787,0.921275198
RTr_Bl2_12,0.1,0.911566615,0.088433325
RTr_Bl2_12,0.2,0.902808845,0.097191185
RTr_Bl2_12,0.3,0.890797138,0.109202839
RTr_Bl2_12,0.4,0.885099292,0.114900745
RTr_Bl2_12,0.5,0.874065518,0.125934422
RTr_Bl2_12,0.6,0.864907146,0.135092825
RTr_Bl2_12,0.7,0.854709506,0.145290479
RTr_Bl2_12,0.8,0.855620027,0.144379973
RTr_Bl2_12,0.9,0.853417814,0.146582186
RTr_Bl2_12,1,0.854575515,0.145424485
RTr_Bl2_12,1.1,0.856277943,0.143722102
RTr_Bl2_12,1.2,0.84781909,0.152180865
RTr_Bl2_12,1.3,0.847549558,0.152450413
RTr_Bl2_12,1.4,0.848392129,0.151607811
RTr_Bl2_12,1.5,0.849152207,0.150847852
RTr_Bl2_12,1.6,0.853409648,0.146590352
RTr_Bl2_12,1.7,0.865791321,0.134208679
RTr_Bl2_12,1.8,0.859052122,0.140947923
RTr_Bl2_12,1.9,0.85120219,0.148797736
RTr_Bl2_12,2,0.853465319,0.146534681
RTr_Bl2_12,2.1,0.852958679,0.147041366
RTr_Bl2_12,2.2,0.834348619,0.165651336
RTr_Bl2_12,2.3,0.837790549,0.162209496
RTr_Bl2_12,2.4,0.830786705,0.169213265
RTr_Bl2_12,2.5,0.840353251,0.159646779
RTr_Bl2_12,2.6,0.850432456,0.149567515
RTr_Bl2_12,2.7,0.856649399,0.143350646
RTr_Bl2_12,2.8,0.852717876,0.147282124
RTr_Bl2_12,2.9,0.858704686,0.141295269
RTr_Bl2_12,3,0.854459107,0.145540908
RTr_Bl2_12,3.1,0.853858054,0.146141917
RTr_Bl2_12,3.2,0.864450991,0.135549083
RTr_Bl2_12,3.3,0.871712506,0.128287479
RTr_Bl2_12,3.4,0.879991531,0.120008513
RTr_Bl2_12,3.5,0.890133381,0.109866641
RTr_Bl2_12,3.6,0.901712477,0.098287508
RTr_Bl2_12,3.7,0.915750682,0.084249333
RTr_Bl2_12,3.8,0.919520319,0.080479711
RTr_Bl2_12,3.9,0.930585563,0.069414452
RTr_Bl2_12,4,0.934928536,0.065071478
RTr_Bl2_12,4.1,0.939008415,0.060991652
RTr_Bl2_13,0.1,0.642084062,0.357915938
RTr_Bl2_13,0.2,0.6751194,0.32488057
RTr_Bl2_13,0.3,0.674610853,0.325389147
RTr_Bl2_13,0.4,0.694597661,0.305402309
RTr_Bl2_13,0.5,0.715944946,0.284055054
RTr_Bl2_13,0.6,0.683950245,0.316049784
RTr_Bl2_13,0.7,0.689170778,0.310829252
RTr_Bl2_13,0.8,0.657207668,0.342792302
RTr_Bl2_13,0.9,0.641942739,0.358057261
RTr_Bl2_13,1,0.633846939,0.366153061
RTr_Bl2_13,1.1,0.611012816,0.388987243
RTr_Bl2_13,1.2,0.574565172,0.425434858
RTr_Bl2_13,1.3,0.572389126,0.427610815
RTr_Bl2_13,1.4,0.538722932,0.461277008
RTr_Bl2_13,1.5,0.526003301,0.473996699
RTr_Bl2_13,1.6,0.525253475,0.474746555
RTr_Bl2_13,1.7,0.532347023,0.467652947
RTr_Bl2_13,1.8,0.514593899,0.48540616
RTr_Bl2_13,1.9,0.54834497,0.45165503
RTr_Bl2_13,2,0.542136014,0.457864046
RTr_Bl2_13,2.1,0.527313113,0.472686827
RTr_Bl2_13,2.2,0.539528608,0.460471362
RTr_Bl2_13,2.3,0.519043386,0.480956584
RTr_Bl2_13,2.4,0.525565982,0.474434018
RTr_Bl2_13,2.5,0.491268575,0.508731365
RTr_Bl2_13,2.6,0.538261354,0.461738676
RTr_Bl2_13,2.7,0.559374869,0.440625131
RTr_Bl2_13,2.8,0.573091865,0.426908195
RTr_Bl2_13,2.9,0.594640851,0.405359119
RTr_Bl2_13,3,0.611670375,0.388329625
RTr_Bl2_13,3.1,0.617117345,0.382882714
RTr_Bl2_13,3.2,0.619730413,0.380269557
RTr_Bl2_13,3.3,0.628546596,0.371453375
RTr_Bl2_13,3.4,0.63390094,0.366099089
RTr_Bl2_13,3.5,0.622759044,0.377240896
RTr_Bl2_13,3.6,0.634271741,0.365728199
RTr_Bl2_13,3.7,0.610272944,0.389727026
RTr_Bl2_13,3.8,0.606378019,0.393622011
RTr_Bl2_13,3.9,0.564300656,0.435699373
RTr_Bl2_13,4,0.509706438,0.490293592
RTr_Bl2_13,4.1,0.475232065,0.524767876
RTr_Bl2_13,4.2,0.453045845,0.546954095
RTr_Bl2_13,4.3,0.456245244,0.543754756
RTr_Bl2_13,4.4,0.401149601,0.598850429
RTr_Bl2_13,4.5,0.403029293,0.596970677
RTr_Bl2_13,4.6,0.366778374,0.633221626
RTr_Bl2_13,4.7,0.335276484,0.664723516
RTr_Bl2_13,4.8,0.296403021,0.70359695
RTr_Bl2_13,4.9,0.355441511,0.644558489
RTr_Bl2_13,5,0.332355142,0.667644858
RTr_Bl2_13,5.1,0.36909911,0.630900919
RTr_Bl2_13,5.2,0.320243567,0.679756463
RTr_Bl2_13,5.3,0.372576267,0.627423704
RTr_Bl2_13,5.4,0.347152144,0.652847886
RTr_Bl2_13,5.5,0.39169243,0.608307481
RTr_Bl2_13,5.6,0.365403086,0.634596884
RTr_Bl2_13,5.7,0.337329239,0.662670732
RTr_Bl2_13,5.8,0.340636194,0.659363806
RTr_Bl2_13,5.9,0.325251043,0.674748957
RTr_Bl2_13,6,0.255264223,0.744735718
RTr_Bl2_13,6.1,0.220497087,0.779502928
RTr_Bl2_13,6.2,0.197534278,0.802465796
RTr_Bl2_13,6.3,0.152808294,0.847191751
RTr_Bl2_13,6.4,0.13076295,0.869237065
RTr_Bl2_13,6.5,0.125570372,0.874429643
RTr_Bl2_14,0.1,0.851884067,0.148115948
RTr_Bl2_14,0.2,0.82747376,0.172526211
RTr_Bl2_14,0.3,0.818942964,0.181057096
RTr_Bl2_14,0.4,0.802545786,0.197454244
RTr_Bl2_14,0.5,0.789927483,0.210072577
RTr_Bl2_14,0.6,0.77179271,0.22820732
RTr_Bl2_14,0.7,0.76157248,0.23842752
RTr_Bl2_14,0.8,0.771349013,0.228650957
RTr_Bl2_14,0.9,0.788053513,0.211946532
RTr_Bl2_14,1,0.799730003,0.200269982
RTr_Bl2_14,1.1,0.81702739,0.18297264
RTr_Bl2_14,1.2,0.832570493,0.167429566
RTr_Bl2_14,1.3,0.849821627,0.150178328
RTr_Bl2_14,1.4,0.858973563,0.141026422
RTr_Bl2_14,1.5,0.864729166,0.135270864
RTr_Bl2_14,1.6,0.87087059,0.12912935
RTr_Bl2_14,1.7,0.865375042,0.134624958
RTr_Bl2_14,1.8,0.856763184,0.143236741
RTr_Bl2_14,1.9,0.859881282,0.140118718
RTr_Bl2_14,2,0.860752225,0.13924776
RTr_Bl2_14,2.1,0.854939222,0.145060763
RTr_Bl2_14,2.2,0.838371217,0.161628783
RTr_Bl2_14,2.3,0.817840338,0.182159647
RTr_Bl2_14,2.4,0.826569617,0.173430413
RTr_Bl2_14,2.5,0.792347491,0.207652584
RTr_Bl2_14,2.6,0.764320016,0.235679969
RTr_Bl2_14,2.7,0.763375998,0.236624017
RTr_Bl2_14,2.8,0.782195747,0.217804328
RTr_Bl2_14,2.9,0.794249833,0.205750167
RTr_Bl2_14,3,0.791749418,0.208250582
RTr_Bl2_14,3.1,0.797771275,0.20222868
RTr_Bl2_14,3.2,0.780548215,0.219451785
RTr_Bl2_14,3.3,0.799951315,0.20004867
RTr_Bl2_14,3.4,0.818142354,0.181857675
RTr_Bl2_14,3.5,0.832812071,0.167187929
RTr_Bl2_14,3.6,0.847814918,0.152185142
RTr_Bl2_14,3.7,0.851554871,0.148445129
RTr_Bl2_14,3.8,0.845310152,0.154689834
RTr_Bl2_14,3.9,0.847684324,0.152315632
RTr_Bl2_14,4,0.834223032,0.165776968
RTr_Bl2_14,4.1,0.825072587,0.174927369
RTr_Bl2_14,4.2,0.814418018,0.185581967
RTr_Bl2_14,4.3,0.799776673,0.200223356
RTr_Bl2_14,4.4,0.791985989,0.208014026
RTr_Bl2_14,4.5,0.771637321,0.228362724
RTr_Bl2_14,4.6,0.760115564,0.239884436
RTr_Bl2_14,4.7,0.775592327,0.224407732
RTr_Bl2_14,4.8,0.794518888,0.205481097
RTr_Bl2_14,4.9,0.808475256,0.191524819
RTr_Bl2_14,5,0.823937476,0.176062539
RTr_Bl2_14,5.1,0.840203106,0.159796864
RTr_Bl2_14,5.2,0.850604951,0.149395123
RTr_Bl2_14,5.3,0.855830789,0.144169152
RTr_Bl2_14,5.4,0.860849023,0.139150962
RTr_Bl2_15,0.1,0.840718806,0.159281209
RTr_Bl2_15,0.2,0.841034174,0.158965766
RTr_Bl2_15,0.3,0.851385534,0.148614451
RTr_Bl2_15,0.4,0.851409554,0.148590475
RTr_Bl2_15,0.5,0.854461014,0.145538911
RTr_Bl2_15,0.6,0.858517051,0.141482949
RTr_Bl2_15,0.7,0.863330722,0.136669323
RTr_Bl2_15,0.8,0.866203666,0.133796319
RTr_Bl2_15,0.9,0.872772217,0.127227858
RTr_Bl2_15,1,0.873629689,0.126370355
RTr_Bl2_15,1.1,0.876482487,0.123517543
RTr_Bl2_15,1.2,0.87472111,0.12527889
RTr_Bl2_15,1.3,0.86823827,0.131761745
RTr_Bl2_15,1.4,0.854226172,0.145773843
RTr_Bl2_15,1.5,0.843095243,0.156904772
RTr_Bl2_15,1.6,0.821742237,0.178257778
RTr_Bl2_15,1.7,0.808941782,0.191058204
RTr_Bl2_15,1.8,0.803014636,0.196985334
RTr_Bl2_15,1.9,0.797870398,0.202129692
RTr_Bl2_15,2,0.797459126,0.20254086
RTr_Bl2_15,2.1,0.795050323,0.204949617
RTr_Bl2_15,2.2,0.800198317,0.199801698
RTr_Bl2_15,2.3,0.815474749,0.184525251
RTr_Bl2_15,2.4,0.818896353,0.181103691
RTr_Bl2_15,2.5,0.820639253,0.179360747
RTr_Bl2_15,2.6,0.831081212,0.168918833
RTr_Bl2_15,2.7,0.832700968,0.167298973
RTr_Bl2_15,2.8,0.839653492,0.160346434
RTr_Bl2_15,2.9,0.845140219,0.154859796
RTr_Bl2_15,3,0.860368967,0.139630973
RTr_Bl2_15,3.1,0.868368566,0.131631389
RTr_Bl2_15,3.2,0.878778994,0.121220991
RTr_Bl2_15,3.3,0.890847921,0.109152094
RTr_Bl2_15,3.4,0.905902386,0.094097607
RTr_Bl2_15,3.5,0.920349836,0.079650111
RTr_Bl2_15,3.6,0.925376236,0.074623711
RTr_Bl2_15,3.7,0.907348275,0.09265171
RTr_Bl2_16,0.1,0.796170294,0.203829646
RTr_Bl2_16,0.2,0.827831328,0.172168672
RTr_Bl2_16,0.3,0.820090175,0.179909855
RTr_Bl2_16,0.4,0.80011636,0.19988367
RTr_Bl2_16,0.5,0.784970224,0.215029776
RTr_Bl2_16,0.6,0.76681608,0.23318395
RTr_Bl2_16,0.7,0.766931951,0.233068019
RTr_Bl2_16,0.8,0.738631129,0.261368871
RTr_Bl2_16,0.9,0.7091434,0.290856659
RTr_Bl2_16,1,0.693130553,0.306869507
RTr_Bl2_16,1.1,0.680254459,0.319745541
RTr_Bl2_16,1.2,0.677432895,0.322567135
RTr_Bl2_16,1.3,0.684337437,0.315662563
RTr_Bl2_16,1.4,0.688407838,0.311592191
RTr_Bl2_16,1.5,0.680565059,0.319434971
RTr_Bl2_16,1.6,0.670816064,0.329183936
RTr_Bl2_16,1.7,0.654283762,0.345716238
RTr_Bl2_16,1.8,0.626380205,0.373619735
RTr_Bl2_16,1.9,0.620657444,0.379342556
RTr_Bl2_16,2,0.604190946,0.395808965
RTr_Bl2_16,2.1,0.601365745,0.398634344
RTr_Bl2_16,2.2,0.590038061,0.409961879
RTr_Bl2_16,2.3,0.62569809,0.37430191
RTr_Bl2_16,2.4,0.612335205,0.387664735
RTr_Bl2_16,2.5,0.596506596,0.403493345
RTr_Bl2_16,2.6,0.560439229,0.439560801
RTr_Bl2_16,2.7,0.598794103,0.401205897
RTr_Bl2_16,2.8,0.634661078,0.365338922
RTr_Bl2_16,2.9,0.645849109,0.354150891
RTr_Bl2_16,3,0.635856688,0.364143312
RTr_Bl2_16,3.1,0.64226377,0.35773623
RTr_Bl2_16,3.2,0.664547682,0.335452288
RTr_Bl2_16,3.3,0.671298742,0.328701228
RTr_Bl2_16,3.4,0.676458299,0.323541701
RTr_Bl2_16,3.5,0.689471126,0.310528904
RTr_Bl2_16,3.6,0.702004254,0.297995776
RTr_Bl2_16,3.7,0.733766079,0.266233921
RTr_Bl2_16,3.8,0.728370845,0.271629125
RTr_Bl2_16,3.9,0.76342231,0.236577675
RTr_Bl2_16,4,0.73714906,0.26285097
RTr_Bl2_16,4.1,0.756194651,0.243805379
RTr_Bl2_16,4.2,0.796037495,0.203962564
RTr_Bl2_16,4.3,0.788545072,0.211454898
RTr_Bl2_16,4.4,0.813171625,0.18682833
RTr_Bl2_16,4.5,0.816649616,0.183350354
RTr_Bl2_16,4.6,0.818481684,0.181518301
RTr_Bl2_16,4.7,0.787923753,0.212076247
RTr_Bl2_16,4.8,0.786898375,0.21310164
RTr_Bl2_16,4.9,0.773793221,0.22620675
RTr_Bl2_16,5,0.756223202,0.243776754
RTr_Bl2_16,5.1,0.739988446,0.260011584
RTr_Bl2_16,5.2,0.724336922,0.275663048
RTr_Bl2_16,5.3,0.718490422,0.281509578
RTr_Bl2_16,5.4,0.691340327,0.308659673
RTr_Bl2_16,5.5,0.679971278,0.320028722
