debugT7R8BI:debugPS2JIC,0,1484540050909,"[""regular_19"", 0, 1, false, 201, -10, 202, false, 0]"
debugT7R8BI:debugPS2JIC,1,1484540052853,"[""regular_28"", 1, 1, false, 201, 100, 201, false, 0]"
debugT7R8BI:debugPS2JIC,2,1484540055221,"[""regular_50"", 2, 1, true, 202, 100, 202, false, 0]"
debugT7R8BI:debugPS2JIC,3,1484540059421,"[""regular_60"", 3, 0, true, 202, 100, 202, false, 0]"
debugT7R8BI:debugPS2JIC,4,1484540061981,"[""porous_2_b"", 4, -1, false, 202, 100, 202, false, 0]"
debugT7R8BI:debugPS2JIC,5,1484540066349,"[""size_3_c"", 5, -1, true, 201, 97, 201, false, 0]"
debugT7R8BI:debugPS2JIC,6,1484540068388,"[""complex_1_a"", 6, 1, true, 201, 100, 201, false, 0]"
debugT7R8BI:debugPS2JIC,7,1484540073821,"[""regular_70"", 7, 1, false, 201, -10, 202, false, 0]"
debugT7R8BI:debugPS2JIC,8,1484540076467,"[""complex_3_c"", 8, 0, true, 201, 94, 201, false, 0]"
